"COLONY","ID","SPECIES","STAGE","TSECS","observedState","decodedState"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57290,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57291,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57292,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57293,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57294,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57295,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57296,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57297,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57298,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57299,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57300,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57301,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57302,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57303,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57304,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57305,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57306,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57307,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57308,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57309,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57310,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57311,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57312,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57313,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57314,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57315,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57316,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57317,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57318,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57319,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57320,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57321,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57322,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57323,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57324,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57325,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57326,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57327,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57328,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57329,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57330,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57331,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57332,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57333,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57334,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57335,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57336,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57337,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57338,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57339,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57340,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57341,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57342,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57343,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57344,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57345,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57346,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57347,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57348,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57349,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57350,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57351,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57352,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57353,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57354,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57355,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57356,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57357,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57358,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57359,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57360,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57361,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57362,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57363,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57364,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57365,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57366,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57367,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57368,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57369,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57370,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57371,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57372,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57373,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57374,"Foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57375,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57376,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57377,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57378,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57379,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57380,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57381,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57382,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57383,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57384,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57385,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57386,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57387,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57388,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57389,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57390,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57391,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57392,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57393,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57394,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57395,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57396,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57397,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57398,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57399,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57400,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57401,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57402,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57403,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57404,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57405,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57406,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57407,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57408,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57409,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57410,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57411,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57412,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57413,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57414,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57415,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57416,"Foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57417,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57418,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57419,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57420,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57421,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57422,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57423,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57424,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57425,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57426,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57427,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57428,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57429,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57430,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57431,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57432,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57433,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57434,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57435,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57436,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57437,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57438,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57439,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57440,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57441,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57442,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57443,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57444,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57445,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57446,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57447,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57448,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57449,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57450,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57451,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57452,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57453,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57454,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57455,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57456,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57457,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57458,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57459,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57460,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57461,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57462,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57463,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57464,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57465,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57466,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57467,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57468,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57469,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57470,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57471,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57472,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57473,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57474,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57475,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57476,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57477,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57478,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57479,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57480,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57481,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57482,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57483,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57484,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57485,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57486,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57487,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57488,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57489,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57490,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57491,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57492,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57493,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57494,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57495,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57496,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57497,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57498,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57499,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57500,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57501,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57502,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57503,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57504,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57505,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57506,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57507,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57508,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57509,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57510,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57511,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57512,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57513,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57514,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57515,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57516,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57517,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57518,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57519,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57520,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57521,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57522,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57523,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57524,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57525,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57526,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57527,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57528,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57529,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57530,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57531,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57532,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57533,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57534,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57535,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57536,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57537,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57538,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57539,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57540,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57541,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57542,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57543,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57544,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57545,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57546,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57547,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57548,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57549,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57550,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57551,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57552,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57553,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57554,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57555,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57556,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57557,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57558,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57559,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57560,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57561,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57562,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57563,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57564,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57565,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57566,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57567,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57568,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57569,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57570,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57571,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57572,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57573,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57574,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57575,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57576,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57577,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57578,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57579,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57580,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57581,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57582,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57583,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57584,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57585,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57586,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57587,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57588,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57589,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57590,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57591,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57592,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57593,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57594,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57595,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57596,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57597,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57598,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57599,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57600,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57601,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57602,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57603,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57604,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57605,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57606,"Not-foraging","Foraging"
"Cockle Island, Groomsport",12,"Arctic","Incubation",57607,"Not-foraging","Foraging"
