"COLONY","ID","SPECIES","STAGE","TSECS","observedState","decodedState"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40608,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40609,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40610,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40611,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40612,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40613,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40614,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40615,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40616,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40617,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40618,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40619,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40620,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40621,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40622,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40623,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40624,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40625,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40626,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40627,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40628,"Foraging","Foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40629,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40630,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40631,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40632,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40633,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40634,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40635,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40636,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40637,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40638,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40639,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40640,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40641,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40642,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40643,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40644,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40645,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40646,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40647,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40648,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40649,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40650,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40651,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40652,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40653,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40654,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40655,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40656,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40657,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40658,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40659,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40660,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40661,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40662,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40663,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40664,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40665,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40666,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40667,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40668,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40669,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40670,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40671,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40672,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40673,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40674,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40675,"Foraging","Not-foraging"
"Cockle Island, Groomsport",8,"Sandwich","Incubation",40676,"Foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44044,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44045,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44046,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44047,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44048,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44049,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44050,"Not-foraging","Foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44051,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44052,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44053,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44054,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44055,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44056,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44057,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44058,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44059,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44060,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44061,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44062,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44063,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44064,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44065,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44066,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44067,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44068,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44069,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44070,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44071,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44072,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44073,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44074,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44075,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44076,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44077,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44078,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44079,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44080,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44081,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44082,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44083,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44084,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44085,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44086,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44087,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44088,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44089,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44090,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44091,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44092,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44093,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44094,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44095,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44096,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44097,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44098,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44099,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44100,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44101,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44102,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44103,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44104,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44105,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44106,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44107,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44108,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44109,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44110,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44111,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44112,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44113,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44114,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44115,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44116,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44117,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44118,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44119,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44120,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44121,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44122,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44123,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44124,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44125,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44126,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44127,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44128,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44129,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44130,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44131,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44132,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44133,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44134,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44135,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44136,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44137,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44138,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44139,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44140,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44141,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44142,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44143,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44144,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44145,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44146,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44147,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44148,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44149,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44150,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44151,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44152,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44153,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44154,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44155,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44156,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44157,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44158,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44159,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44160,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44161,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44162,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44163,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44164,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44165,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44166,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44167,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44168,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44169,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44170,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44171,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44172,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44173,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44174,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44175,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44176,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44177,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44178,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44179,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44180,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44181,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44182,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44183,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44184,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44185,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44186,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44187,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44188,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44189,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44190,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44191,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44192,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44193,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44194,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44195,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44196,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44197,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44198,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44199,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44200,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44201,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44202,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44203,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44204,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44205,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44206,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44207,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44208,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44209,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44210,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44211,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44212,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44213,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44214,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44215,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44216,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44217,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44218,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44219,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44220,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44221,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44222,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44223,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44224,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44225,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44226,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44227,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44228,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44229,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44230,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44231,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44232,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44233,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44234,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44235,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44236,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44237,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44238,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44239,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44240,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44241,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44242,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44243,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44244,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44245,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44246,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44247,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44248,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44249,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44250,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44251,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44252,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44253,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44254,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44255,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44256,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44257,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44258,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44259,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44260,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44261,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44262,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44263,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44264,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44265,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44266,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44267,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44268,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44269,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44270,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44271,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44272,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44273,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44274,"Not-foraging","Not-foraging"
"Cockle Island, Groomsport",11,"Sandwich","Incubation",44275,"Not-foraging","Not-foraging"
