"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-17",3,34510,"Arctic Tern",55.33949,-1.54668,"TS",816.20699,"Travelling","Transit search","Foraging"
"2010-06-17",3,34511,"Arctic Tern",55.3396,-1.54675,"TS",827.61732,"Travelling","Transit search","Foraging"
"2010-06-17",3,34512,"Arctic Tern",55.3397,-1.54683,"TS",838.71444,"Travelling","Transit search","Foraging"
"2010-06-17",3,34513,"Arctic Tern",55.33979,-1.54692,"TS",849.83566,"Travelling","Transit search","Foraging"
"2010-06-17",3,34514,"Arctic Tern",55.33989,-1.547,"TS",860.98004,"Travelling","Transit search","Foraging"
"2010-06-17",3,34515,"Arctic Tern",55.33999,-1.54708,"TS",872.14671,"Travelling","Transit search","Foraging"
"2010-06-17",3,34516,"Arctic Tern",55.34008,-1.54717,"TS",883.33481,"Travelling","Transit search","Foraging"
"2010-06-17",3,34517,"Arctic Tern",55.34016,-1.54724,"TS",892.45836,"Travelling","Transit search","Foraging"
"2010-06-17",3,34518,"Arctic Tern",55.34023,-1.54732,"TS",901.58966,"Travelling","Transit search","Foraging"
"2010-06-17",3,34519,"Arctic Tern",55.3403,-1.5474,"TS",910.72846,"Travelling","Transit search","Foraging"
"2010-06-17",3,34520,"Arctic Tern",55.34038,-1.54747,"TS",919.87457,"Travelling","Transit search","Foraging"
"2010-06-17",3,34521,"Arctic Tern",55.34045,-1.54755,"TS",929.02774,"Travelling","Transit search","Foraging"
"2010-06-17",3,34522,"Arctic Tern",55.34052,-1.54762,"TS",937.47373,"Travelling","Transit search","Foraging"
"2010-06-17",3,34523,"Arctic Tern",55.34059,-1.54768,"TS",945.92735,"Travelling","Transit search","Foraging"
"2010-06-17",3,34524,"Arctic Tern",55.34066,-1.54775,"TS",954.38838,"Travelling","Transit search","Foraging"
"2010-06-17",3,34525,"Arctic Tern",55.34073,-1.54782,"TS",962.85663,"Travelling","Transit search","Foraging"
"2010-06-17",3,34526,"Arctic Tern",55.3408,-1.54788,"TS",971.33192,"Travelling","Transit search","Foraging"
"2010-06-17",3,34527,"Arctic Tern",55.34087,-1.54795,"TS",980.22529,"Travelling","Transit search","Foraging"
"2010-06-17",3,34528,"Arctic Tern",55.34095,-1.54802,"TS",989.12593,"Travelling","Transit search","Foraging"
"2010-06-17",3,34529,"Arctic Tern",55.34102,-1.54809,"TS",998.03365,"Travelling","Transit search","Foraging"
"2010-06-17",3,34530,"Arctic Tern",55.34109,-1.54816,"TS",1006.94827,"Travelling","Transit search","Foraging"
"2010-06-17",3,34531,"Arctic Tern",55.34117,-1.54823,"TS",1015.8696,"Travelling","Transit search","Foraging"
"2010-06-17",3,34532,"Arctic Tern",55.34125,-1.5483,"TS",1025.32656,"Travelling","Transit search","Foraging"
"2010-06-17",3,34533,"Arctic Tern",55.34133,-1.54837,"TS",1034.7927,"Travelling","Transit search","Foraging"
"2010-06-17",3,34534,"Arctic Tern",55.34141,-1.54844,"TS",1044.2678,"Travelling","Transit search","Foraging"
"2010-06-17",3,34535,"Arctic Tern",55.34149,-1.54851,"TS",1053.75158,"Travelling","Transit search","Foraging"
"2010-06-17",3,34536,"Arctic Tern",55.34157,-1.54858,"TS",1063.24385,"Travelling","Transit search","Foraging"
"2010-06-17",3,34537,"Arctic Tern",55.34164,-1.54865,"TS",1072.33008,"Travelling","Transit search","Foraging"
"2010-06-17",3,34538,"Arctic Tern",55.34172,-1.54872,"TS",1081.4238,"Travelling","Transit search","Foraging"
"2010-06-17",3,34539,"Arctic Tern",55.3418,-1.54878,"TS",1090.5248,"Travelling","Transit search","Foraging"
"2010-06-17",3,34540,"Arctic Tern",55.34187,-1.54885,"TS",1099.63292,"Travelling","Transit search","Foraging"
"2010-06-17",3,34541,"Arctic Tern",55.34195,-1.54892,"TS",1108.74798,"Travelling","Transit search","Foraging"
"2010-06-17",3,34542,"Arctic Tern",55.34203,-1.54898,"TS",1117.8698,"Travelling","Transit search","Foraging"
"2010-06-17",3,34543,"Arctic Tern",55.3421,-1.54905,"TS",1126.99822,"Travelling","Transit search","Foraging"
"2010-06-17",3,34544,"Arctic Tern",55.34218,-1.54912,"TS",1136.13308,"Travelling","Transit search","Foraging"
"2010-06-17",3,34545,"Arctic Tern",55.34226,-1.54918,"TS",1145.27423,"Travelling","Transit search","Foraging"
"2010-06-17",3,34546,"Arctic Tern",55.34233,-1.54925,"TS",1154.42152,"Travelling","Transit search","Foraging"
"2010-06-17",3,34547,"Arctic Tern",55.34242,-1.54931,"TS",1163.69743,"Travelling","Transit search","Foraging"
"2010-06-17",3,34548,"Arctic Tern",55.3425,-1.54936,"TS",1172.9843,"Travelling","Transit search","Foraging"
"2010-06-17",3,34549,"Arctic Tern",55.34258,-1.54942,"TS",1182.28187,"Travelling","Transit search","Foraging"
"2010-06-17",3,34550,"Arctic Tern",55.34267,-1.54948,"TS",1191.58989,"Travelling","Transit search","Foraging"
"2010-06-17",3,34551,"Arctic Tern",55.34275,-1.54953,"TS",1200.9081,"Travelling","Transit search","Foraging"
"2010-06-17",3,34552,"Arctic Tern",55.34283,-1.54957,"TS",1209.25851,"Travelling","Transit search","Foraging"
"2010-06-17",3,34553,"Arctic Tern",55.34292,-1.5496,"TS",1217.62592,"Travelling","Transit search","Foraging"
"2010-06-17",3,34554,"Arctic Tern",55.343,-1.54963,"TS",1226.01001,"Travelling","Transit search","Foraging"
"2010-06-17",3,34555,"Arctic Tern",55.34308,-1.54967,"TS",1234.41043,"Travelling","Transit search","Foraging"
"2010-06-17",3,34556,"Arctic Tern",55.34317,-1.5497,"TS",1242.82686,"Travelling","Transit search","Foraging"
"2010-06-17",3,34557,"Arctic Tern",55.34325,-1.54973,"TS",1251.40522,"Travelling","Transit search","Foraging"
"2010-06-17",3,34558,"Arctic Tern",55.34334,-1.54976,"TS",1260.00186,"Travelling","Transit search","Foraging"
"2010-06-17",3,34559,"Arctic Tern",55.34343,-1.54979,"TS",1268.6164,"Travelling","Transit search","Foraging"
"2010-06-17",3,34560,"Arctic Tern",55.34351,-1.54982,"TS",1277.2485,"Travelling","Transit search","Foraging"
"2010-06-17",3,34561,"Arctic Tern",55.3436,-1.54985,"TS",1285.89778,"Travelling","Transit search","Foraging"
"2010-06-17",3,34562,"Arctic Tern",55.34367,-1.54988,"TS",1293.12761,"Travelling","Transit search","Foraging"
"2010-06-17",3,34563,"Arctic Tern",55.34374,-1.54991,"TS",1300.36667,"Travelling","Transit search","Foraging"
"2010-06-17",3,34564,"Arctic Tern",55.34381,-1.54994,"TS",1307.61483,"Travelling","Transit search","Foraging"
"2010-06-17",3,34565,"Arctic Tern",55.34388,-1.54997,"AS",1314.87193,"Foraging","Foraging","Foraging"
"2010-06-17",3,34566,"Arctic Tern",55.34395,-1.55,"AS",1322.13782,"Foraging","Foraging","Foraging"
"2010-06-17",3,34567,"Arctic Tern",55.34398,-1.55002,"AS",1325.69502,"Foraging","Foraging","Foraging"
"2010-06-17",3,34568,"Arctic Tern",55.34402,-1.55003,"AS",1329.25389,"Foraging","Foraging","Foraging"
"2010-06-17",3,34569,"Arctic Tern",55.34405,-1.55005,"AS",1332.81441,"Foraging","Foraging","Foraging"
"2010-06-17",3,34570,"Arctic Tern",55.34408,-1.55007,"AS",1336.37659,"Foraging","Foraging","Foraging"
"2010-06-17",3,34571,"Arctic Tern",55.34412,-1.55008,"AS",1339.94039,"Foraging","Foraging","Foraging"
"2010-06-17",3,34572,"Arctic Tern",55.34416,-1.55011,"AS",1344.64122,"Foraging","Foraging","Foraging"
"2010-06-17",3,34573,"Arctic Tern",55.3442,-1.55013,"AS",1349.34452,"Foraging","Foraging","Foraging"
"2010-06-17",3,34574,"Arctic Tern",55.34425,-1.55015,"AS",1354.05027,"Foraging","Foraging","Foraging"
"2010-06-17",3,34575,"Arctic Tern",55.34429,-1.55018,"AS",1358.75844,"Foraging","Foraging","Foraging"
"2010-06-17",3,34576,"Arctic Tern",55.34433,-1.5502,"AS",1363.46902,"Foraging","Foraging","Foraging"
"2010-06-17",3,34577,"Arctic Tern",55.3444,-1.55023,"TS",1370.32804,"Travelling","Transit search","Foraging"
"2010-06-17",3,34578,"Arctic Tern",55.34446,-1.55027,"TS",1377.1922,"Travelling","Transit search","Foraging"
"2010-06-17",3,34579,"Arctic Tern",55.34452,-1.5503,"TS",1384.06143,"Travelling","Transit search","Foraging"
"2010-06-17",3,34580,"Arctic Tern",55.34459,-1.55033,"TS",1390.93565,"Travelling","Transit search","Foraging"
"2010-06-17",3,34581,"Arctic Tern",55.34465,-1.55037,"TS",1397.8148,"Travelling","Transit search","Foraging"
"2010-06-17",3,34582,"Arctic Tern",55.34473,-1.55042,"TS",1406.51947,"Travelling","Transit search","Foraging"
"2010-06-17",3,34583,"Arctic Tern",55.3448,-1.55047,"TS",1415.22913,"Travelling","Transit search","Foraging"
"2010-06-17",3,34584,"Arctic Tern",55.34488,-1.55052,"TS",1423.94368,"Travelling","Transit search","Foraging"
