"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-21",10,48303,"Roseate tern",55.32487,-1.52037,"DF",1516.69965,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48304,"Roseate tern",55.3248,-1.52028,"DF",1526.00321,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48305,"Roseate tern",55.32473,-1.52019,"DF",1535.30751,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48306,"Roseate tern",55.32467,-1.5201,"DF",1544.61249,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48307,"Roseate tern",55.32459,-1.52003,"DF",1553.9647,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48308,"Roseate tern",55.32451,-1.51997,"DF",1563.32313,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48309,"Roseate tern",55.32443,-1.5199,"DF",1572.68763,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48310,"Roseate tern",55.32435,-1.51983,"DF",1582.05811,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48311,"Roseate tern",55.32427,-1.51977,"DF",1591.43447,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48312,"Roseate tern",55.32418,-1.51971,"DF",1600.50817,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48313,"Roseate tern",55.3241,-1.51966,"DF",1609.59125,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48314,"Roseate tern",55.32402,-1.51961,"DF",1618.68359,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48315,"Roseate tern",55.32393,-1.51955,"DF",1627.785,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48316,"Roseate tern",55.32385,-1.5195,"DF",1636.89534,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48317,"Roseate tern",55.32376,-1.51947,"DF",1645.56226,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48318,"Roseate tern",55.32367,-1.51944,"DF",1654.24659,"Travelling","Direct flight","Traveling"
"2010-06-21",10,48319,"Roseate tern",55.32358,-1.51941,"DF",1662.94807,"Travelling","Direct flight","Traveling"
