"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-21",8,40164,"Sandwich tern",55.48476,-1.46079,"TS",17384.27304,"Travelling","Transit search","Foraging"
"2010-06-21",8,40165,"Sandwich tern",55.48476,-1.461,"TS",17379.81775,"Travelling","Transit search","Foraging"
"2010-06-21",8,40166,"Sandwich tern",55.48475,-1.46122,"TS",17375.37186,"Travelling","Transit search","Foraging"
"2010-06-21",8,40167,"Sandwich tern",55.48475,-1.46143,"TS",17371.59034,"Travelling","Transit search","Foraging"
"2010-06-21",8,40168,"Sandwich tern",55.48475,-1.46165,"TS",17367.81883,"Travelling","Transit search","Foraging"
"2010-06-21",8,40169,"Sandwich tern",55.48475,-1.46187,"TS",17364.05734,"Travelling","Transit search","Foraging"
"2010-06-21",8,40170,"Sandwich tern",55.48475,-1.46208,"TS",17360.30587,"Travelling","Transit search","Foraging"
"2010-06-21",8,40171,"Sandwich tern",55.48475,-1.4623,"TS",17356.56443,"Travelling","Transit search","Foraging"
"2010-06-21",8,40172,"Sandwich tern",55.48476,-1.46251,"TS",17353.66154,"Travelling","Transit search","Foraging"
"2010-06-21",8,40173,"Sandwich tern",55.48476,-1.46272,"TS",17350.76839,"Travelling","Transit search","Foraging"
"2010-06-21",8,40174,"Sandwich tern",55.48477,-1.46293,"TS",17347.88498,"Travelling","Transit search","Foraging"
"2010-06-21",8,40175,"Sandwich tern",55.48478,-1.46314,"TS",17345.01131,"Travelling","Transit search","Foraging"
"2010-06-21",8,40176,"Sandwich tern",55.48478,-1.46335,"TS",17342.14739,"Travelling","Transit search","Foraging"
"2010-06-21",8,40177,"Sandwich tern",55.48478,-1.46353,"TS",17339.08786,"Travelling","Transit search","Foraging"
"2010-06-21",8,40178,"Sandwich tern",55.48478,-1.46371,"TS",17336.03529,"Travelling","Transit search","Foraging"
"2010-06-21",8,40179,"Sandwich tern",55.48478,-1.46389,"TS",17332.98967,"Travelling","Transit search","Foraging"
"2010-06-21",8,40180,"Sandwich tern",55.48478,-1.46407,"TS",17329.951,"Travelling","Transit search","Foraging"
"2010-06-21",8,40181,"Sandwich tern",55.48478,-1.46425,"TS",17326.9193,"Travelling","Transit search","Foraging"
"2010-06-21",8,40182,"Sandwich tern",55.48476,-1.4644,"TS",17321.59344,"Travelling","Transit search","Foraging"
"2010-06-21",8,40183,"Sandwich tern",55.48473,-1.46454,"TS",17316.27142,"Travelling","Transit search","Foraging"
"2010-06-21",8,40184,"Sandwich tern",55.4847,-1.46469,"TS",17310.95324,"Travelling","Transit search","Foraging"
"2010-06-21",8,40185,"Sandwich tern",55.48468,-1.46484,"TS",17305.63893,"Travelling","Transit search","Foraging"
"2010-06-21",8,40186,"Sandwich tern",55.48465,-1.46498,"TS",17300.32846,"Travelling","Transit search","Foraging"
"2010-06-21",8,40187,"Sandwich tern",55.48462,-1.46513,"TS",17294.71955,"Travelling","Transit search","Foraging"
"2010-06-21",8,40188,"Sandwich tern",55.48459,-1.46527,"TS",17289.11421,"Travelling","Transit search","Foraging"
"2010-06-21",8,40189,"Sandwich tern",55.48456,-1.46541,"AS",17283.51246,"Foraging","Foraging","Foraging"
"2010-06-21",8,40190,"Sandwich tern",55.48453,-1.46556,"AS",17277.9143,"Foraging","Foraging","Foraging"
"2010-06-21",8,40191,"Sandwich tern",55.4845,-1.4657,"AS",17272.31975,"Foraging","Foraging","Foraging"
"2010-06-21",8,40192,"Sandwich tern",55.48447,-1.46585,"AS",17266.92172,"Foraging","Foraging","Foraging"
"2010-06-21",8,40193,"Sandwich tern",55.48445,-1.46601,"AS",17261.52797,"Foraging","Foraging","Foraging"
"2010-06-21",8,40194,"Sandwich tern",55.48442,-1.46616,"AS",17256.1385,"Foraging","Foraging","Foraging"
"2010-06-21",8,40195,"Sandwich tern",55.48439,-1.46631,"AS",17250.75332,"Foraging","Foraging","Foraging"
"2010-06-21",8,40196,"Sandwich tern",55.48437,-1.46647,"AS",17245.37243,"Foraging","Foraging","Foraging"
"2010-06-21",8,40197,"Sandwich tern",55.48437,-1.46662,"AS",17243.52423,"Foraging","Foraging","Foraging"
"2010-06-21",8,40198,"Sandwich tern",55.48438,-1.46678,"AS",17241.68158,"Foraging","Foraging","Foraging"
"2010-06-21",8,40199,"Sandwich tern",55.48439,-1.46694,"AS",17239.84446,"Foraging","Foraging","Foraging"
"2010-06-21",8,40200,"Sandwich tern",55.48439,-1.46709,"AS",17238.01289,"Foraging","Foraging","Foraging"
"2010-06-21",8,40201,"Sandwich tern",55.4844,-1.46725,"AS",17236.18687,"Foraging","Foraging","Foraging"
"2010-06-21",8,40202,"Sandwich tern",55.48445,-1.46741,"AS",17238.66923,"Foraging","Foraging","Foraging"
"2010-06-21",8,40203,"Sandwich tern",55.48449,-1.46756,"AS",17241.1585,"Foraging","Foraging","Foraging"
"2010-06-21",8,40204,"Sandwich tern",55.48454,-1.46772,"TS",17243.65469,"Travelling","Transit search","Foraging"
"2010-06-21",8,40205,"Sandwich tern",55.48459,-1.46788,"TS",17246.15779,"Travelling","Transit search","Foraging"
"2010-06-21",8,40206,"Sandwich tern",55.48463,-1.46803,"TS",17248.66781,"Travelling","Transit search","Foraging"
"2010-06-21",8,40207,"Sandwich tern",55.4847,-1.4682,"TS",17252.87257,"Travelling","Transit search","Foraging"
"2010-06-21",8,40208,"Sandwich tern",55.48476,-1.46836,"TS",17257.08537,"Travelling","Transit search","Foraging"
"2010-06-21",8,40209,"Sandwich tern",55.48482,-1.46852,"TS",17261.30624,"Travelling","Transit search","Foraging"
"2010-06-21",8,40210,"Sandwich tern",55.48489,-1.46869,"TS",17265.53516,"Travelling","Transit search","Foraging"
"2010-06-21",8,40211,"Sandwich tern",55.48495,-1.46885,"TS",17269.77211,"Travelling","Transit search","Foraging"
"2010-06-21",8,40212,"Sandwich tern",55.485,-1.46902,"TS",17272.83438,"Travelling","Transit search","Foraging"
"2010-06-21",8,40213,"Sandwich tern",55.48506,-1.46919,"TS",17275.90486,"Travelling","Transit search","Foraging"
"2010-06-21",8,40214,"Sandwich tern",55.48511,-1.46936,"TS",17278.98355,"Travelling","Transit search","Foraging"
"2010-06-21",8,40215,"Sandwich tern",55.48516,-1.46953,"TS",17282.07043,"Travelling","Transit search","Foraging"
"2010-06-21",8,40216,"Sandwich tern",55.48522,-1.4697,"TS",17285.16551,"Travelling","Transit search","Foraging"
"2010-06-21",8,40217,"Sandwich tern",55.48526,-1.46989,"TS",17287.23862,"Travelling","Transit search","Foraging"
"2010-06-21",8,40218,"Sandwich tern",55.48531,-1.47008,"TS",17289.32143,"Travelling","Transit search","Foraging"
"2010-06-21",8,40219,"Sandwich tern",55.48536,-1.47027,"TS",17291.41391,"Travelling","Transit search","Foraging"
"2010-06-21",8,40220,"Sandwich tern",55.4854,-1.47046,"TS",17293.51608,"Travelling","Transit search","Foraging"
"2010-06-21",8,40221,"Sandwich tern",55.48545,-1.47065,"TS",17295.62792,"Travelling","Transit search","Foraging"
"2010-06-21",8,40222,"Sandwich tern",55.4855,-1.47084,"TS",17297.69835,"Travelling","Transit search","Foraging"
"2010-06-21",8,40223,"Sandwich tern",55.48554,-1.47104,"TS",17299.77877,"Travelling","Transit search","Foraging"
