"COLONY","DATE_","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST_COL_K","STAGE","COMPLETE"
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36780,54.83849,-5.78697,"DF","Travelling",0.0136,2.17503,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36781,54.83858,-5.78712,"DF","Travelling",0.0136,2.18851,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36782,54.83866,-5.78727,"DF","Travelling",0.0136,2.20199,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36783,54.83875,-5.78742,"DF","Travelling",0.01334,2.21547,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36784,54.83883,-5.78757,"DF","Travelling",0.01334,2.22866,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36785,54.83892,-5.78772,"DF","Travelling",0.01334,2.24184,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36786,54.839,-5.78787,"DF","Travelling",0.01334,2.25503,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36787,54.83908,-5.78802,"DF","Travelling",0.01334,2.26822,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36788,54.83917,-5.78817,"DF","Travelling",0.01372,2.28141,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36789,54.83926,-5.78831,"DF","Travelling",0.01372,2.29508,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36790,54.83935,-5.78846,"DF","Travelling",0.01372,2.30874,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36791,54.83944,-5.78861,"DF","Travelling",0.01372,2.32241,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36792,54.83953,-5.78875,"DF","Travelling",0.01372,2.33607,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36793,54.83962,-5.7889,"DF","Travelling",0.01357,2.34974,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36794,54.83971,-5.78904,"DF","Travelling",0.01357,2.36332,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36795,54.8398,-5.78917,"DF","Travelling",0.01357,2.3769,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36796,54.8399,-5.78931,"DF","Travelling",0.01357,2.39049,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36797,54.83999,-5.78945,"DF","Travelling",0.01357,2.40407,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36798,54.84008,-5.78958,"DF","Travelling",0.01121,2.41765,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36799,54.84016,-5.78969,"DF","Travelling",0.01121,2.42889,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36800,54.84024,-5.7898,"DF","Travelling",0.01121,2.44013,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36801,54.84032,-5.7899,"DF","Travelling",0.01121,2.45137,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36802,54.8404,-5.79001,"DF","Travelling",0.01121,2.46261,"Incubation",0
"Blue Circle Is, Larne Lough","2010-06-02",1,"Roseate",36803,54.84048,-5.79012,"DF","Travelling",0.00841,2.47385,"Incubation",0
