"COLONY","DATE_","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST_COL_K","STAGE","COMPLETE"
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45069,54.76773,-5.6501,"DF","Travelling",0.00792,10.13755,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45070,54.76779,-5.65017,"DF","Travelling",0.00792,10.14499,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45071,54.76785,-5.65023,"DF","Travelling",0.00771,10.15243,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45072,54.76792,-5.65027,"DF","Travelling",0.00771,10.16014,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45073,54.76798,-5.6503,"DF","Travelling",0.00771,10.16784,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45074,54.76805,-5.65033,"DF","Travelling",0.00771,10.17555,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45075,54.76812,-5.65037,"DF","Travelling",0.00771,10.18326,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45076,54.76818,-5.6504,"DF","Travelling",0.00789,10.19097,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45077,54.76825,-5.65042,"DF","Travelling",0.00789,10.19886,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45078,54.76832,-5.65044,"DF","Travelling",0.00789,10.20675,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45079,54.76839,-5.65046,"DF","Travelling",0.00789,10.21464,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45080,54.76846,-5.65048,"DF","Travelling",0.00789,10.22253,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45081,54.76853,-5.6505,"DF","Travelling",0.00783,10.23042,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45082,54.7686,-5.65051,"DF","Travelling",0.00783,10.23822,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45083,54.76867,-5.65053,"DF","Travelling",0.00783,10.24601,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45084,54.76874,-5.65054,"DF","Travelling",0.00783,10.25381,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45085,54.76881,-5.65055,"DF","Travelling",0.00783,10.26161,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45086,54.76888,-5.65057,"DF","Travelling",0.00786,10.26941,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45087,54.76895,-5.65058,"DF","Travelling",0.00786,10.27725,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45088,54.76902,-5.6506,"DF","Travelling",0.00786,10.2851,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45089,54.76909,-5.65062,"DF","Travelling",0.00786,10.29294,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45090,54.76916,-5.65063,"DF","Travelling",0.00786,10.30079,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45091,54.76923,-5.65065,"DF","Travelling",0.00749,10.30863,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45092,54.7693,-5.65067,"DF","Travelling",0.00749,10.31611,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45093,54.76937,-5.65068,"DF","Travelling",0.00749,10.32359,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45094,54.76943,-5.6507,"DF","Travelling",0.00749,10.33107,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45095,54.7695,-5.65072,"DF","Travelling",0.00749,10.33855,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45096,54.76957,-5.65073,"DF","Travelling",0.00786,10.34604,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45097,54.76964,-5.65075,"DF","Travelling",0.00786,10.35388,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45098,54.76971,-5.65077,"DF","Travelling",0.00786,10.36172,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45099,54.76978,-5.65078,"DF","Travelling",0.00786,10.36957,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45100,54.76985,-5.6508,"DF","Travelling",0.00786,10.37741,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45101,54.76992,-5.65082,"DF","Travelling",0.00744,10.38526,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45102,54.76998,-5.65083,"DF","Travelling",0.00744,10.39265,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45103,54.77005,-5.65084,"DF","Travelling",0.00744,10.40004,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45104,54.77012,-5.65085,"DF","Travelling",0.00744,10.40743,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45105,54.77018,-5.65086,"DF","Travelling",0.00744,10.41482,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45106,54.77025,-5.65087,"DF","Travelling",0.00744,10.42221,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45107,54.77032,-5.65088,"DF","Travelling",0.00744,10.4296,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45108,54.77038,-5.65089,"DF","Travelling",0.00744,10.437,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45109,54.77045,-5.6509,"DF","Travelling",0.00744,10.44439,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45110,54.77052,-5.65091,"DF","Travelling",0.00744,10.45178,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45111,54.77058,-5.65092,"DF","Travelling",0.00705,10.45917,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45112,54.77065,-5.65092,"DF","Travelling",0.00705,10.46615,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45113,54.77071,-5.65093,"DF","Travelling",0.00705,10.47314,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45114,54.77077,-5.65094,"DF","Travelling",0.00705,10.48012,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45115,54.77084,-5.65094,"DF","Travelling",0.00705,10.48711,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45116,54.7709,-5.65095,"DF","Travelling",0.00741,10.49409,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45117,54.77097,-5.65095,"DF","Travelling",0.00741,10.50135,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45118,54.77103,-5.65095,"DF","Travelling",0.00741,10.5086,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45119,54.7711,-5.65095,"DF","Travelling",0.00741,10.51586,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45120,54.77117,-5.65095,"DF","Travelling",0.00741,10.52312,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45121,54.77123,-5.65095,"DF","Travelling",0.00853,10.53038,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45122,54.77131,-5.65095,"DF","Travelling",0.00853,10.53868,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45123,54.77139,-5.65094,"DF","Travelling",0.00853,10.54698,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45124,54.77146,-5.65094,"DF","Travelling",0.00853,10.55528,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45125,54.77154,-5.65094,"DF","Travelling",0.00853,10.56359,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45126,54.77162,-5.65093,"DF","Travelling",0.0089,10.57189,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45127,54.7717,-5.65093,"DF","Travelling",0.0089,10.58051,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45128,54.77178,-5.65092,"DF","Travelling",0.0089,10.58913,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45129,54.77186,-5.65091,"DF","Travelling",0.0089,10.59776,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45130,54.77194,-5.65091,"DF","Travelling",0.0089,10.60638,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45131,54.77202,-5.6509,"DF","Travelling",0.00927,10.61501,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45132,54.7721,-5.65089,"DF","Travelling",0.00927,10.62399,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45133,54.77218,-5.65089,"DF","Travelling",0.00927,10.63298,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45134,54.77227,-5.65088,"DF","Travelling",0.00927,10.64197,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45135,54.77235,-5.65087,"DF","Travelling",0.00927,10.65096,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45136,54.77243,-5.65087,"DF","Travelling",0.00965,10.65995,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45137,54.77252,-5.65086,"DF","Travelling",0.00965,10.6693,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45138,54.77261,-5.65085,"DF","Travelling",0.00965,10.67866,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45139,54.77269,-5.65085,"DF","Travelling",0.00965,10.68801,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45140,54.77278,-5.65084,"DF","Travelling",0.00965,10.69736,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45141,54.77287,-5.65083,"DF","Travelling",0.01006,10.70672,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45142,54.77296,-5.65085,"DF","Travelling",0.01006,10.71675,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45143,54.77305,-5.65087,"DF","Travelling",0.01006,10.72678,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45144,54.77314,-5.65088,"DF","Travelling",0.01006,10.7368,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45145,54.77323,-5.6509,"DF","Travelling",0.01006,10.74683,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45146,54.77332,-5.65092,"DF","Travelling",0.00983,10.75686,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45147,54.7734,-5.65095,"DF","Travelling",0.00983,10.7667,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45148,54.77349,-5.65098,"DF","Travelling",0.00983,10.77654,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45149,54.77358,-5.65101,"DF","Travelling",0.00983,10.78638,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45150,54.77366,-5.65104,"DF","Travelling",0.00983,10.79622,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45151,54.77375,-5.65107,"DF","Travelling",0.01023,10.80606,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45152,54.77384,-5.6511,"DF","Travelling",0.01023,10.81631,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45153,54.77393,-5.65113,"DF","Travelling",0.01023,10.82656,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45154,54.77402,-5.65117,"DF","Travelling",0.01023,10.8368,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45155,54.77411,-5.6512,"DF","Travelling",0.01023,10.84705,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45156,54.7742,-5.65123,"DF","Travelling",0.0108,10.8573,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45157,54.77429,-5.65128,"DF","Travelling",0.0108,10.86809,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45158,54.77439,-5.65133,"DF","Travelling",0.0108,10.87887,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45159,54.77448,-5.65137,"DF","Travelling",0.0108,10.88966,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45160,54.77457,-5.65142,"DF","Travelling",0.0108,10.90045,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45161,54.77467,-5.65147,"DF","Travelling",0.0108,10.91123,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45162,54.77476,-5.65151,"DF","Travelling",0.0108,10.92202,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45163,54.77485,-5.65156,"DF","Travelling",0.0108,10.93281,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45164,54.77495,-5.65161,"DF","Travelling",0.0108,10.94359,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45165,54.77504,-5.65165,"DF","Travelling",0.0108,10.95438,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45166,54.77513,-5.6517,"DF","Travelling",0.01044,10.96517,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45167,54.77522,-5.65175,"DF","Travelling",0.01044,10.97559,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45168,54.77531,-5.65179,"DF","Travelling",0.01044,10.98602,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45169,54.7754,-5.65184,"DF","Travelling",0.01044,10.99644,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45170,54.77549,-5.65189,"DF","Travelling",0.01044,11.00687,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45171,54.77558,-5.65193,"DF","Travelling",0.00997,11.01729,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45172,54.77567,-5.65197,"DF","Travelling",0.00997,11.02726,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45173,54.77576,-5.65201,"DF","Travelling",0.00997,11.03724,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45174,54.77584,-5.65205,"DF","Travelling",0.00997,11.04721,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45175,54.77593,-5.65209,"DF","Travelling",0.00997,11.05718,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45176,54.77602,-5.65213,"DF","Travelling",0.00975,11.06715,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45177,54.7761,-5.65216,"DF","Travelling",0.00975,11.07691,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45178,54.77619,-5.65218,"DF","Travelling",0.00975,11.08666,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45179,54.77628,-5.6522,"DF","Travelling",0.00975,11.09641,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45180,54.77636,-5.65223,"DF","Travelling",0.00975,11.10616,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45181,54.77645,-5.65225,"DF","Travelling",0.00927,11.11591,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45182,54.77653,-5.65225,"DF","Travelling",0.00926,11.12499,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45183,54.77662,-5.65225,"DF","Travelling",0.00927,11.13407,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45184,54.7767,-5.65225,"DF","Travelling",0.00926,11.14315,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45185,54.77678,-5.65225,"DF","Travelling",0.00927,11.15223,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45186,54.77687,-5.65225,"DF","Travelling",0.00956,11.16131,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45187,54.77695,-5.65221,"DF","Travelling",0.00956,11.16991,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45188,54.77703,-5.65218,"DF","Travelling",0.00956,11.17851,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45189,54.77712,-5.65214,"DF","Travelling",0.00956,11.18711,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45190,54.7772,-5.6521,"DF","Travelling",0.00956,11.19571,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45191,54.77728,-5.65207,"DF","Travelling",0.00984,11.20432,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45192,54.77736,-5.65199,"DF","Travelling",0.00984,11.21168,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45193,54.77744,-5.65191,"DF","Travelling",0.00984,11.21904,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45194,54.77751,-5.65184,"DF","Travelling",0.00984,11.2264,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45195,54.77759,-5.65176,"DF","Travelling",0.00984,11.23377,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45196,54.77767,-5.65168,"DF","Travelling",0.00955,11.24114,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45197,54.77773,-5.65158,"DF","Travelling",0.00955,11.24631,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45198,54.77779,-5.65147,"DF","Travelling",0.00955,11.25149,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45199,54.77785,-5.65136,"DF","Travelling",0.00955,11.25667,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45200,54.77791,-5.65126,"DF","Travelling",0.00955,11.26186,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45201,54.77797,-5.65115,"DF","Travelling",0.0089,11.26706,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45202,54.77801,-5.65103,"DF","Travelling",0.0089,11.27031,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45203,54.77805,-5.65092,"DF","Travelling",0.0089,11.27357,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45204,54.7781,-5.6508,"DF","Travelling",0.0089,11.27684,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45205,54.77814,-5.65068,"DF","Travelling",0.0089,11.28011,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45206,54.77818,-5.65057,"DF","Travelling",0.00672,11.28339,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45207,54.77817,-5.65046,"DF","Travelling",0.00672,11.28101,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45208,54.77816,-5.65036,"DF","Travelling",0.00672,11.27864,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45209,54.77815,-5.65026,"DF","Travelling",0.00672,11.27627,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45210,54.77814,-5.65015,"DF","Travelling",0.00672,11.27391,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45211,54.77813,-5.65005,"DF","Travelling",0.00688,11.27154,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45212,54.77808,-5.64999,"DF","Travelling",0.00688,11.2653,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45213,54.77803,-5.64992,"DF","Travelling",0.00688,11.25906,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45214,54.77798,-5.64986,"DF","Travelling",0.00688,11.25282,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45215,54.77793,-5.6498,"DF","Travelling",0.00688,11.24658,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45216,54.77788,-5.64973,"DF","Travelling",0.00843,11.24034,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45217,54.77781,-5.6497,"DF","Travelling",0.00843,11.23192,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45218,54.77774,-5.64967,"DF","Travelling",0.00843,11.2235,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45219,54.77766,-5.64963,"DF","Travelling",0.00843,11.21507,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45220,54.77759,-5.6496,"DF","Travelling",0.00843,11.20665,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45221,54.77752,-5.64957,"DF","Travelling",0.01322,11.19823,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45222,54.7774,-5.64953,"DF","Travelling",0.01322,11.18499,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45223,54.77728,-5.64949,"DF","Travelling",0.01322,11.17174,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45224,54.77717,-5.64945,"DF","Travelling",0.01322,11.1585,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45225,54.77705,-5.64941,"DF","Travelling",0.01322,11.14526,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45226,54.77693,-5.64937,"DF","Travelling",0.01545,11.13202,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45227,54.7768,-5.64932,"DF","Travelling",0.01545,11.11655,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45228,54.77666,-5.64928,"DF","Travelling",0.01545,11.10108,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45229,54.77652,-5.64924,"DF","Travelling",0.01545,11.08561,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45230,54.77639,-5.64919,"DF","Travelling",0.01545,11.07014,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45231,54.77625,-5.64915,"DF","Travelling",0.0168,11.05467,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45232,54.7761,-5.64909,"DF","Travelling",0.0168,11.03786,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45233,54.77596,-5.64902,"DF","Travelling",0.0168,11.02106,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45234,54.77581,-5.64896,"DF","Travelling",0.0168,11.00425,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45235,54.77566,-5.6489,"DF","Travelling",0.0168,10.98745,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45236,54.77552,-5.64883,"DF","Travelling",0.01752,10.97064,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45237,54.77536,-5.64877,"DF","Travelling",0.01752,10.95311,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45238,54.77521,-5.64871,"DF","Travelling",0.01752,10.93557,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45239,54.77506,-5.64864,"DF","Travelling",0.01752,10.91804,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45240,54.7749,-5.64858,"DF","Travelling",0.01752,10.9005,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45241,54.77475,-5.64852,"DF","Travelling",0.01702,10.88297,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45242,54.7746,-5.64846,"DF","Travelling",0.01702,10.86592,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45243,54.77445,-5.64841,"DF","Travelling",0.01702,10.84887,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45244,54.7743,-5.64836,"DF","Travelling",0.01702,10.83182,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45245,54.77415,-5.6483,"DF","Travelling",0.01702,10.81477,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45246,54.774,-5.64825,"DF","Travelling",0.01603,10.79773,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45247,54.77386,-5.64822,"DF","Travelling",0.01603,10.78173,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45248,54.77371,-5.6482,"DF","Travelling",0.01603,10.76573,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45249,54.77357,-5.64817,"DF","Travelling",0.01603,10.74974,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45250,54.77343,-5.64814,"DF","Travelling",0.01603,10.73374,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45251,54.77328,-5.64812,"DF","Travelling",0.01453,10.71774,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45252,54.77315,-5.64809,"DF","Travelling",0.01453,10.70325,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45253,54.77302,-5.64807,"DF","Travelling",0.01453,10.68875,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45254,54.77289,-5.64805,"DF","Travelling",0.01453,10.67425,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45255,54.77276,-5.64802,"DF","Travelling",0.01453,10.65976,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45256,54.77263,-5.648,"DF","Travelling",0.01308,10.64526,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45257,54.77252,-5.64797,"DF","Travelling",0.01308,10.63218,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45258,54.7724,-5.64795,"DF","Travelling",0.01308,10.6191,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45259,54.77228,-5.64792,"DF","Travelling",0.01308,10.60602,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45260,54.77217,-5.64789,"DF","Travelling",0.01308,10.59294,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45261,54.77205,-5.64787,"DF","Travelling",0.01224,10.57986,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45262,54.77194,-5.64787,"DF","Travelling",0.01224,10.56792,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45263,54.77183,-5.64788,"DF","Travelling",0.01224,10.55597,"Incubation",1
"Cockle Island, Groomsport","2010-06-16",11,"Sandwich",45264,54.77172,-5.64789,"DF","Travelling",0.01224,10.54403,"Incubation",1
