"DATE","ID","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST2COL_K","complete"
"2010-06-25",1,51143,55.99063,-3.18668,"TS","Travelling",0.00235,1.25138,0
"2010-06-25",1,51144,55.99065,-3.1867,"TS","Travelling",0.00235,1.2537,0
"2010-06-25",1,51145,55.99067,-3.18673,"TS","Travelling",0.00235,1.25602,0
"2010-06-25",1,51146,55.99068,-3.18675,"TS","Travelling",0.01033,1.25834,0
"2010-06-25",1,51147,55.99077,-3.18682,"TS","Travelling",0.01033,1.26794,0
"2010-06-25",1,51148,55.99085,-3.1869,"TS","Travelling",0.01033,1.27755,0
"2010-06-25",1,51149,55.99093,-3.18697,"TS","Travelling",0.01033,1.28717,0
"2010-06-25",1,51150,55.99102,-3.18704,"TS","Travelling",0.01033,1.2968,0
"2010-06-25",1,51151,55.9911,-3.18712,"TS","Travelling",0.01412,1.30644,0
"2010-06-25",1,51152,55.99121,-3.18723,"TS","Travelling",0.01412,1.31994,0
"2010-06-25",1,51153,55.99132,-3.18734,"TS","Travelling",0.01412,1.33345,0
"2010-06-25",1,51154,55.99143,-3.18746,"TS","Travelling",0.01412,1.34698,0
"2010-06-25",1,51155,55.99154,-3.18757,"TS","Travelling",0.01412,1.36052,0
"2010-06-25",1,51156,55.99165,-3.18768,"TS","Travelling",0.01555,1.37407,0
"2010-06-25",1,51157,55.99176,-3.18783,"TS","Travelling",0.01555,1.38939,0
"2010-06-25",1,51158,55.99188,-3.18798,"TS","Travelling",0.01555,1.40472,0
"2010-06-25",1,51159,55.99199,-3.18812,"TS","Travelling",0.01555,1.42005,0
"2010-06-25",1,51160,55.9921,-3.18827,"TS","Travelling",0.01555,1.43539,0
"2010-06-25",1,51161,55.99222,-3.18842,"TS","Travelling",0.01506,1.45074,0
"2010-06-25",1,51162,55.99232,-3.18858,"TS","Travelling",0.01506,1.4658,0
"2010-06-25",1,51163,55.99242,-3.18874,"TS","Travelling",0.01506,1.48086,0
"2010-06-25",1,51164,55.99252,-3.18891,"TS","Travelling",0.01506,1.49592,0
"2010-06-25",1,51165,55.99262,-3.18907,"TS","Travelling",0.01506,1.51099,0
"2010-06-25",1,51166,55.99272,-3.18923,"TS","Travelling",0.01467,1.52605,0
"2010-06-25",1,51167,55.99281,-3.1894,"TS","Travelling",0.01467,1.54075,0
"2010-06-25",1,51168,55.9929,-3.18957,"TS","Travelling",0.01467,1.55544,0
"2010-06-25",1,51169,55.993,-3.18973,"TS","Travelling",0.01467,1.57014,0
"2010-06-25",1,51170,55.99309,-3.1899,"TS","Travelling",0.01467,1.58483,0
"2010-06-25",1,51171,55.99318,-3.19007,"TS","Travelling",0.01492,1.59953,0
"2010-06-25",1,51172,55.99328,-3.19023,"TS","Travelling",0.01492,1.61444,0
"2010-06-25",1,51173,55.99338,-3.19039,"TS","Travelling",0.01492,1.62936,0
"2010-06-25",1,51174,55.99348,-3.19055,"TS","Travelling",0.01492,1.64428,0
"2010-06-25",1,51175,55.99358,-3.19071,"TS","Travelling",0.01492,1.65919,0
"2010-06-25",1,51176,55.99368,-3.19087,"TS","Travelling",0.0148,1.67411,0
"2010-06-25",1,51177,55.99379,-3.19102,"TS","Travelling",0.0148,1.68885,0
"2010-06-25",1,51178,55.99389,-3.19117,"TS","Travelling",0.0148,1.70358,0
"2010-06-25",1,51179,55.99399,-3.19132,"TS","Travelling",0.0148,1.71832,0
"2010-06-25",1,51180,55.9941,-3.19147,"TS","Travelling",0.0148,1.73306,0
"2010-06-25",1,51181,55.9942,-3.19162,"TS","Travelling",0.01465,1.7478,0
"2010-06-25",1,51182,55.9943,-3.19178,"TS","Travelling",0.01465,1.76246,0
"2010-06-25",1,51183,55.99439,-3.19194,"TS","Travelling",0.01465,1.77712,0
"2010-06-25",1,51184,55.99449,-3.1921,"TS","Travelling",0.01465,1.79178,0
"2010-06-25",1,51185,55.99459,-3.19226,"TS","Travelling",0.01465,1.80644,0
"2010-06-25",1,51186,55.99468,-3.19242,"TS","Travelling",0.01441,1.82111,0
"2010-06-25",1,51187,55.99477,-3.19258,"TS","Travelling",0.01441,1.83554,0
"2010-06-25",1,51188,55.99486,-3.19275,"TS","Travelling",0.01441,1.84997,0
"2010-06-25",1,51189,55.99495,-3.19292,"TS","Travelling",0.01441,1.86441,0
"2010-06-25",1,51190,55.99504,-3.19308,"TS","Travelling",0.01441,1.87884,0
"2010-06-25",1,51191,55.99513,-3.19325,"TS","Travelling",0.01465,1.89328,0
"2010-06-25",1,51192,55.99523,-3.1934,"TS","Travelling",0.01465,1.90791,0
"2010-06-25",1,51193,55.99533,-3.19356,"TS","Travelling",0.01465,1.92254,0
"2010-06-25",1,51194,55.99543,-3.19371,"TS","Travelling",0.01465,1.93717,0
"2010-06-25",1,51195,55.99553,-3.19386,"TS","Travelling",0.01465,1.9518,0
"2010-06-25",1,51196,55.99563,-3.19402,"TS","Travelling",0.01459,1.96643,0
"2010-06-25",1,51197,55.99574,-3.19415,"TS","Travelling",0.01459,1.98085,0
"2010-06-25",1,51198,55.99585,-3.19429,"TS","Travelling",0.01459,1.99527,0
"2010-06-25",1,51199,55.99595,-3.19443,"TS","Travelling",0.01459,2.0097,0
"2010-06-25",1,51200,55.99606,-3.19456,"TS","Travelling",0.01459,2.02413,0
"2010-06-25",1,51201,55.99617,-3.1947,"TS","Travelling",0.01435,2.03856,0
"2010-06-25",1,51202,55.99627,-3.19483,"TS","Travelling",0.01435,2.05271,0
"2010-06-25",1,51203,55.99638,-3.19496,"TS","Travelling",0.01435,2.06685,0
"2010-06-25",1,51204,55.99649,-3.19509,"TS","Travelling",0.01435,2.081,0
"2010-06-25",1,51205,55.99659,-3.19522,"TS","Travelling",0.01435,2.09515,0
"2010-06-25",1,51206,55.9967,-3.19535,"TS","Travelling",0.01454,2.10931,0
"2010-06-25",1,51207,55.9968,-3.19549,"TS","Travelling",0.01454,2.12378,0
"2010-06-25",1,51208,55.99691,-3.19564,"TS","Travelling",0.01454,2.13826,0
"2010-06-25",1,51209,55.99701,-3.19578,"TS","Travelling",0.01454,2.15273,0
"2010-06-25",1,51210,55.99711,-3.19592,"TS","Travelling",0.01454,2.16721,0
"2010-06-25",1,51211,55.99722,-3.19607,"TS","Travelling",0.01438,2.18169,0
"2010-06-25",1,51212,55.99732,-3.19621,"TS","Travelling",0.01438,2.19604,0
"2010-06-25",1,51213,55.99742,-3.19636,"TS","Travelling",0.01438,2.2104,0
"2010-06-25",1,51214,55.99752,-3.19651,"TS","Travelling",0.01438,2.22476,0
"2010-06-25",1,51215,55.99762,-3.19665,"TS","Travelling",0.01438,2.23912,0
"2010-06-25",1,51216,55.99772,-3.1968,"TS","Travelling",0.01483,2.25348,0
"2010-06-25",1,51217,55.99782,-3.19694,"TS","Travelling",0.01483,2.26823,0
"2010-06-25",1,51218,55.99793,-3.19709,"TS","Travelling",0.01483,2.28298,0
"2010-06-25",1,51219,55.99804,-3.19723,"TS","Travelling",0.01483,2.29774,0
"2010-06-25",1,51220,55.99814,-3.19737,"TS","Travelling",0.01483,2.31249,0
"2010-06-25",1,51221,55.99825,-3.19752,"TS","Travelling",0.01478,2.32725,0
"2010-06-25",1,51222,55.99835,-3.19767,"TS","Travelling",0.01478,2.34204,0
"2010-06-25",1,51223,55.99845,-3.19783,"TS","Travelling",0.01478,2.35684,0
"2010-06-25",1,51224,55.99855,-3.19799,"TS","Travelling",0.01478,2.37164,0
"2010-06-25",1,51225,55.99865,-3.19814,"TS","Travelling",0.01478,2.38643,0
"2010-06-25",1,51226,55.99875,-3.1983,"TS","Travelling",0.0144,2.40123,0
"2010-06-25",1,51227,55.99884,-3.19847,"TS","Travelling",0.0144,2.41565,0
"2010-06-25",1,51228,55.99893,-3.19863,"TS","Travelling",0.0144,2.43008,0
"2010-06-25",1,51229,55.99902,-3.1988,"TS","Travelling",0.0144,2.4445,0
"2010-06-25",1,51230,55.99911,-3.19897,"TS","Travelling",0.0144,2.45892,0
"2010-06-25",1,51231,55.9992,-3.19913,"TS","Travelling",0.01471,2.47335,0
"2010-06-25",1,51232,55.99929,-3.19931,"TS","Travelling",0.01471,2.48806,0
"2010-06-25",1,51233,55.99938,-3.19948,"TS","Travelling",0.01471,2.50277,0
"2010-06-25",1,51234,55.99947,-3.19965,"TS","Travelling",0.01471,2.51748,0
"2010-06-25",1,51235,55.99956,-3.19983,"TS","Travelling",0.01471,2.5322,0
"2010-06-25",1,51236,55.99965,-3.2,"TS","Travelling",0.01437,2.54691,0
"2010-06-25",1,51237,55.99973,-3.20018,"TS","Travelling",0.01437,2.56123,0
"2010-06-25",1,51238,55.99982,-3.20035,"TS","Travelling",0.01437,2.57555,0
"2010-06-25",1,51239,55.9999,-3.20053,"TS","Travelling",0.01437,2.58988,0
"2010-06-25",1,51240,55.99998,-3.20071,"TS","Travelling",0.01437,2.6042,0
"2010-06-25",1,51241,56.00007,-3.20088,"TS","Travelling",0.01466,2.61853,0
"2010-06-25",1,51242,56.00016,-3.20105,"TS","Travelling",0.01466,2.63322,0
"2010-06-25",1,51243,56.00025,-3.20122,"TS","Travelling",0.01466,2.64791,0
"2010-06-25",1,51244,56.00035,-3.20138,"TS","Travelling",0.01466,2.66261,0
"2010-06-25",1,51245,56.00044,-3.20155,"TS","Travelling",0.01466,2.6773,0
"2010-06-25",1,51246,56.00053,-3.20172,"TS","Travelling",0.01426,2.69199,0
"2010-06-25",1,51247,56.00062,-3.20188,"TS","Travelling",0.01426,2.70627,0
"2010-06-25",1,51248,56.00071,-3.20204,"TS","Travelling",0.01426,2.72056,0
"2010-06-25",1,51249,56.0008,-3.20221,"TS","Travelling",0.01426,2.73484,0
"2010-06-25",1,51250,56.00089,-3.20237,"TS","Travelling",0.01426,2.74912,0
"2010-06-25",1,51251,56.00098,-3.20253,"TS","Travelling",0.01471,2.7634,0
"2010-06-25",1,51252,56.00107,-3.20271,"TS","Travelling",0.01471,2.77812,0
"2010-06-25",1,51253,56.00116,-3.20288,"TS","Travelling",0.01471,2.79283,0
"2010-06-25",1,51254,56.00125,-3.20305,"TS","Travelling",0.01471,2.80755,0
"2010-06-25",1,51255,56.00134,-3.20323,"TS","Travelling",0.01471,2.82227,0
"2010-06-25",1,51256,56.00143,-3.2034,"TS","Travelling",0.01477,2.83698,0
"2010-06-25",1,51257,56.00152,-3.20358,"TS","Travelling",0.01477,2.85172,0
"2010-06-25",1,51258,56.00161,-3.20376,"TS","Travelling",0.01477,2.86646,0
"2010-06-25",1,51259,56.00169,-3.20394,"TS","Travelling",0.01477,2.88121,0
"2010-06-25",1,51260,56.00178,-3.20412,"TS","Travelling",0.01477,2.89595,0
"2010-06-25",1,51261,56.00187,-3.2043,"TS","Travelling",0.01517,2.91069,0
"2010-06-25",1,51262,56.00196,-3.20448,"TS","Travelling",0.01517,2.92585,0
"2010-06-25",1,51263,56.00205,-3.20467,"TS","Travelling",0.01517,2.941,0
"2010-06-25",1,51264,56.00214,-3.20485,"TS","Travelling",0.01517,2.95616,0
"2010-06-25",1,51265,56.00223,-3.20503,"TS","Travelling",0.01517,2.97131,0
"2010-06-25",1,51266,56.00232,-3.20522,"TS","Travelling",0.01507,2.98647,0
"2010-06-25",1,51267,56.00241,-3.20539,"TS","Travelling",0.01507,3.00157,0
"2010-06-25",1,51268,56.00251,-3.20556,"TS","Travelling",0.01507,3.01668,0
"2010-06-25",1,51269,56.00261,-3.20573,"TS","Travelling",0.01507,3.03178,0
"2010-06-25",1,51270,56.0027,-3.2059,"TS","Travelling",0.01507,3.04689,0
"2010-06-25",1,51271,56.0028,-3.20607,"TS","Travelling",0.01507,3.06199,0
"2010-06-25",1,51272,56.0029,-3.20624,"TS","Travelling",0.01507,3.07709,0
"2010-06-25",1,51273,56.00299,-3.20641,"TS","Travelling",0.01507,3.0922,0
"2010-06-25",1,51274,56.00309,-3.20658,"TS","Travelling",0.01507,3.1073,0
"2010-06-25",1,51275,56.00319,-3.20675,"TS","Travelling",0.01507,3.12241,0
"2010-06-25",1,51276,56.00328,-3.20692,"TS","Travelling",0.01537,3.13751,0
"2010-06-25",1,51277,56.00338,-3.20709,"TS","Travelling",0.01537,3.15291,0
"2010-06-25",1,51278,56.00348,-3.20727,"TS","Travelling",0.01537,3.1683,0
"2010-06-25",1,51279,56.00357,-3.20745,"TS","Travelling",0.01537,3.1837,0
"2010-06-25",1,51280,56.00367,-3.20762,"TS","Travelling",0.01537,3.19909,0
"2010-06-25",1,51281,56.00377,-3.2078,"TS","Travelling",0.01501,3.21449,0
"2010-06-25",1,51282,56.00386,-3.20798,"TS","Travelling",0.01501,3.2295,0
"2010-06-25",1,51283,56.00395,-3.20816,"TS","Travelling",0.01501,3.24451,0
"2010-06-25",1,51284,56.00404,-3.20834,"TS","Travelling",0.01501,3.25952,0
"2010-06-25",1,51285,56.00413,-3.20852,"TS","Travelling",0.01501,3.27453,0
"2010-06-25",1,51286,56.00422,-3.2087,"TS","Travelling",0.01481,3.28955,0
"2010-06-25",1,51287,56.00431,-3.20887,"TS","Travelling",0.01481,3.30439,0
"2010-06-25",1,51288,56.0044,-3.20904,"TS","Travelling",0.01481,3.31922,0
"2010-06-25",1,51289,56.0045,-3.20921,"TS","Travelling",0.01481,3.33406,0
"2010-06-25",1,51290,56.00459,-3.20938,"TS","Travelling",0.01481,3.3489,0
"2010-06-25",1,51291,56.00468,-3.20955,"TS","Travelling",0.01464,3.36374,0
"2010-06-25",1,51292,56.00478,-3.20971,"TS","Travelling",0.01464,3.37841,0
"2010-06-25",1,51293,56.00488,-3.20987,"TS","Travelling",0.01464,3.39308,0
"2010-06-25",1,51294,56.00497,-3.21003,"TS","Travelling",0.01464,3.40774,0
"2010-06-25",1,51295,56.00507,-3.21019,"TS","Travelling",0.01464,3.42241,0
"2010-06-25",1,51296,56.00517,-3.21035,"TS","Travelling",0.01506,3.43708,0
"2010-06-25",1,51297,56.00527,-3.21051,"TS","Travelling",0.01506,3.45215,0
"2010-06-25",1,51298,56.00537,-3.21068,"TS","Travelling",0.01506,3.46723,0
"2010-06-25",1,51299,56.00547,-3.21084,"TS","Travelling",0.01506,3.48231,0
"2010-06-25",1,51300,56.00557,-3.211,"TS","Travelling",0.01506,3.49738,0
"2010-06-25",1,51301,56.00567,-3.21117,"TS","Travelling",0.01466,3.51246,0
"2010-06-25",1,51302,56.00576,-3.21133,"TS","Travelling",0.01466,3.52715,0
"2010-06-25",1,51303,56.00585,-3.2115,"TS","Travelling",0.01466,3.54185,0
"2010-06-25",1,51304,56.00595,-3.21167,"TS","Travelling",0.01466,3.55654,0
"2010-06-25",1,51305,56.00604,-3.21183,"TS","Travelling",0.01466,3.57123,0
"2010-06-25",1,51306,56.00613,-3.212,"TS","Travelling",0.0147,3.58593,0
"2010-06-25",1,51307,56.00622,-3.21217,"TS","Travelling",0.0147,3.60065,0
"2010-06-25",1,51308,56.00631,-3.21235,"TS","Travelling",0.0147,3.61537,0
"2010-06-25",1,51309,56.0064,-3.21252,"TS","Travelling",0.0147,3.63009,0
"2010-06-25",1,51310,56.00649,-3.21269,"TS","Travelling",0.0147,3.64481,0
"2010-06-25",1,51311,56.00658,-3.21287,"TS","Travelling",0.01492,3.65953,0
"2010-06-25",1,51312,56.00667,-3.21305,"TS","Travelling",0.01492,3.67442,0
"2010-06-25",1,51313,56.00676,-3.21323,"TS","Travelling",0.01492,3.68932,0
"2010-06-25",1,51314,56.00684,-3.21342,"TS","Travelling",0.01492,3.70421,0
"2010-06-25",1,51315,56.00693,-3.2136,"TS","Travelling",0.01492,3.71911,0
"2010-06-25",1,51316,56.00702,-3.21378,"TS","Travelling",0.0149,3.734,0
"2010-06-25",1,51317,56.00709,-3.21398,"TS","Travelling",0.0149,3.74869,0
"2010-06-25",1,51318,56.00717,-3.21418,"TS","Travelling",0.0149,3.76339,0
"2010-06-25",1,51319,56.00725,-3.21437,"TS","Travelling",0.0149,3.77808,0
"2010-06-25",1,51320,56.00732,-3.21457,"TS","Travelling",0.0149,3.79278,0
"2010-06-25",1,51321,56.0074,-3.21477,"TS","Travelling",0.01461,3.80747,0
"2010-06-25",1,51322,56.00749,-3.21494,"TS","Travelling",0.01461,3.82208,0
"2010-06-25",1,51323,56.00757,-3.21512,"TS","Travelling",0.01461,3.83669,0
"2010-06-25",1,51324,56.00766,-3.2153,"TS","Travelling",0.01461,3.8513,0
"2010-06-25",1,51325,56.00775,-3.21547,"TS","Travelling",0.01461,3.86591,0
"2010-06-25",1,51326,56.00783,-3.21565,"TS","Travelling",0.01464,3.88051,0
"2010-06-25",1,51327,56.00793,-3.21581,"TS","Travelling",0.01464,3.89518,0
"2010-06-25",1,51328,56.00803,-3.21597,"TS","Travelling",0.01464,3.90984,0
"2010-06-25",1,51329,56.00812,-3.21613,"TS","Travelling",0.01464,3.9245,0
"2010-06-25",1,51330,56.00822,-3.21629,"TS","Travelling",0.01464,3.93917,0
"2010-06-25",1,51331,56.00832,-3.21645,"TS","Travelling",0.01451,3.95383,0
"2010-06-25",1,51332,56.00842,-3.2166,"TS","Travelling",0.01451,3.96831,0
"2010-06-25",1,51333,56.00852,-3.21675,"TS","Travelling",0.01451,3.9828,0
"2010-06-25",1,51334,56.00862,-3.2169,"TS","Travelling",0.01451,3.99729,0
"2010-06-25",1,51335,56.00872,-3.21705,"TS","Travelling",0.01451,4.01177,0
"2010-06-25",1,51336,56.00882,-3.2172,"TS","Travelling",0.01493,4.02626,0
"2010-06-25",1,51337,56.00891,-3.21737,"TS","Travelling",0.01493,4.04122,0
"2010-06-25",1,51338,56.00901,-3.21753,"TS","Travelling",0.01493,4.05617,0
"2010-06-25",1,51339,56.00911,-3.2177,"TS","Travelling",0.01493,4.07113,0
"2010-06-25",1,51340,56.0092,-3.21787,"TS","Travelling",0.01493,4.08608,0
"2010-06-25",1,51341,56.0093,-3.21803,"TS","Travelling",0.01462,4.10104,0
"2010-06-25",1,51342,56.00938,-3.21822,"TS","Travelling",0.01462,4.11556,0
"2010-06-25",1,51343,56.00946,-3.21841,"TS","Travelling",0.01462,4.13008,0
"2010-06-25",1,51344,56.00954,-3.21859,"TS","Travelling",0.01462,4.1446,0
"2010-06-25",1,51345,56.00962,-3.21878,"TS","Travelling",0.01462,4.15912,0
"2010-06-25",1,51346,56.0097,-3.21897,"TS","Travelling",0.01449,4.17365,0
"2010-06-25",1,51347,56.00977,-3.21916,"TS","Travelling",0.01449,4.18783,0
"2010-06-25",1,51348,56.00984,-3.21936,"TS","Travelling",0.01449,4.20201,0
"2010-06-25",1,51349,56.00991,-3.21956,"TS","Travelling",0.01449,4.21619,0
"2010-06-25",1,51350,56.00998,-3.21975,"TS","Travelling",0.01449,4.23037,0
"2010-06-25",1,51351,56.01005,-3.21995,"TS","Travelling",0.01397,4.24456,0
"2010-06-25",1,51352,56.01012,-3.22014,"TS","Travelling",0.01397,4.25831,0
"2010-06-25",1,51353,56.01019,-3.22032,"TS","Travelling",0.01397,4.27206,0
"2010-06-25",1,51354,56.01026,-3.22051,"TS","Travelling",0.01397,4.28581,0
"2010-06-25",1,51355,56.01033,-3.2207,"TS","Travelling",0.01397,4.29956,0
"2010-06-25",1,51356,56.0104,-3.22088,"TS","Travelling",0.01462,4.31331,0
"2010-06-25",1,51357,56.01048,-3.22107,"TS","Travelling",0.01462,4.32785,0
"2010-06-25",1,51358,56.01056,-3.22126,"TS","Travelling",0.01462,4.34239,0
"2010-06-25",1,51359,56.01064,-3.22144,"TS","Travelling",0.01462,4.35692,0
"2010-06-25",1,51360,56.01072,-3.22163,"TS","Travelling",0.01462,4.37146,0
"2010-06-25",1,51361,56.0108,-3.22182,"TS","Travelling",0.01423,4.386,0
"2010-06-25",1,51362,56.01088,-3.222,"TS","Travelling",0.01423,4.40014,0
"2010-06-25",1,51363,56.01095,-3.22218,"TS","Travelling",0.01423,4.41427,0
"2010-06-25",1,51364,56.01103,-3.22237,"TS","Travelling",0.01423,4.4284,0
"2010-06-25",1,51365,56.01111,-3.22255,"TS","Travelling",0.01423,4.44254,0
"2010-06-25",1,51366,56.01118,-3.22273,"TS","Travelling",0.01406,4.45668,0
"2010-06-25",1,51367,56.01126,-3.22291,"TS","Travelling",0.01406,4.47066,0
"2010-06-25",1,51368,56.01134,-3.22309,"TS","Travelling",0.01406,4.48465,0
"2010-06-25",1,51369,56.01141,-3.22327,"TS","Travelling",0.01406,4.49864,0
"2010-06-25",1,51370,56.01149,-3.22345,"TS","Travelling",0.01406,4.51263,0
"2010-06-25",1,51371,56.01157,-3.22363,"TS","Travelling",0.01413,4.52662,0
"2010-06-25",1,51372,56.01165,-3.22381,"TS","Travelling",0.01413,4.54072,0
"2010-06-25",1,51373,56.01173,-3.22399,"TS","Travelling",0.01413,4.55483,0
"2010-06-25",1,51374,56.01181,-3.22416,"TS","Travelling",0.01413,4.56893,0
"2010-06-25",1,51375,56.01189,-3.22434,"TS","Travelling",0.01413,4.58303,0
"2010-06-25",1,51376,56.01197,-3.22452,"TS","Travelling",0.01405,4.59713,0
"2010-06-25",1,51377,56.01205,-3.22469,"TS","Travelling",0.01405,4.6112,0
"2010-06-25",1,51378,56.01213,-3.22486,"TS","Travelling",0.01405,4.62526,0
"2010-06-25",1,51379,56.01222,-3.22503,"TS","Travelling",0.01405,4.63933,0
"2010-06-25",1,51380,56.0123,-3.2252,"TS","Travelling",0.01405,4.65339,0
"2010-06-25",1,51381,56.01238,-3.22537,"TS","Travelling",0.01405,4.66746,0
"2010-06-25",1,51382,56.01247,-3.22554,"TS","Travelling",0.01405,4.68152,0
"2010-06-25",1,51383,56.01255,-3.22571,"TS","Travelling",0.01405,4.69559,0
"2010-06-25",1,51384,56.01263,-3.22588,"TS","Travelling",0.01405,4.70965,0
"2010-06-25",1,51385,56.01272,-3.22605,"TS","Travelling",0.01405,4.72372,0
"2010-06-25",1,51386,56.0128,-3.22622,"TS","Travelling",0.014,4.73778,0
"2010-06-25",1,51387,56.01289,-3.22638,"TS","Travelling",0.014,4.75181,0
"2010-06-25",1,51388,56.01297,-3.22654,"TS","Travelling",0.014,4.76583,0
"2010-06-25",1,51389,56.01306,-3.22671,"TS","Travelling",0.014,4.77986,0
"2010-06-25",1,51390,56.01315,-3.22687,"TS","Travelling",0.014,4.79388,0
"2010-06-25",1,51391,56.01323,-3.22703,"TS","Travelling",0.01437,4.80791,0
"2010-06-25",1,51392,56.01333,-3.22719,"TS","Travelling",0.01437,4.8223,0
"2010-06-25",1,51393,56.01342,-3.22735,"TS","Travelling",0.01437,4.83669,0
"2010-06-25",1,51394,56.01351,-3.22751,"TS","Travelling",0.01437,4.85109,0
"2010-06-25",1,51395,56.01361,-3.22767,"TS","Travelling",0.01437,4.86548,0
"2010-06-25",1,51396,56.0137,-3.22783,"TS","Travelling",0.01425,4.87987,0
"2010-06-25",1,51397,56.0138,-3.22798,"TS","Travelling",0.01425,4.89403,0
"2010-06-25",1,51398,56.0139,-3.22812,"TS","Travelling",0.01425,4.9082,0
"2010-06-25",1,51399,56.014,-3.22826,"TS","Travelling",0.01425,4.92237,0
"2010-06-25",1,51400,56.0141,-3.22841,"TS","Travelling",0.01425,4.93653,0
"2010-06-25",1,51401,56.0142,-3.22855,"TS","Travelling",0.01454,4.9507,0
"2010-06-25",1,51402,56.0143,-3.22869,"TS","Travelling",0.01454,4.96512,0
"2010-06-25",1,51403,56.01441,-3.22884,"TS","Travelling",0.01454,4.97955,0
"2010-06-25",1,51404,56.01451,-3.22898,"TS","Travelling",0.01454,4.99398,0
"2010-06-25",1,51405,56.01461,-3.22912,"TS","Travelling",0.01454,5.00841,0
"2010-06-25",1,51406,56.01472,-3.22927,"TS","Travelling",0.01409,5.02284,0
"2010-06-25",1,51407,56.01481,-3.22941,"TS","Travelling",0.01409,5.0369,0
"2010-06-25",1,51408,56.01491,-3.22956,"TS","Travelling",0.01409,5.05096,0
"2010-06-25",1,51409,56.01501,-3.22971,"TS","Travelling",0.01409,5.06502,0
"2010-06-25",1,51410,56.0151,-3.22985,"TS","Travelling",0.01409,5.07908,0
"2010-06-25",1,51411,56.0152,-3.23,"TS","Travelling",0.01438,5.09314,0
"2010-06-25",1,51412,56.0153,-3.23015,"TS","Travelling",0.01438,5.10746,0
"2010-06-25",1,51413,56.0154,-3.23029,"TS","Travelling",0.01438,5.12178,0
"2010-06-25",1,51414,56.0155,-3.23044,"TS","Travelling",0.01438,5.1361,0
"2010-06-25",1,51415,56.0156,-3.23059,"TS","Travelling",0.01438,5.15042,0
"2010-06-25",1,51416,56.0157,-3.23073,"TS","Travelling",0.01438,5.16475,0
"2010-06-25",1,51417,56.0158,-3.23088,"TS","Travelling",0.01438,5.17907,0
"2010-06-25",1,51418,56.0159,-3.23103,"TS","Travelling",0.01438,5.19339,0
"2010-06-25",1,51419,56.016,-3.23117,"TS","Travelling",0.01438,5.20772,0
"2010-06-25",1,51420,56.0161,-3.23132,"TS","Travelling",0.01438,5.22204,0
"2010-06-25",1,51421,56.0162,-3.23147,"TS","Travelling",0.01464,5.23637,0
"2010-06-25",1,51422,56.0163,-3.23162,"TS","Travelling",0.01464,5.25099,0
"2010-06-25",1,51423,56.0164,-3.23177,"TS","Travelling",0.01464,5.26561,0
"2010-06-25",1,51424,56.0165,-3.23193,"TS","Travelling",0.01464,5.28023,0
"2010-06-25",1,51425,56.0166,-3.23208,"TS","Travelling",0.01464,5.29485,0
"2010-06-25",1,51426,56.0167,-3.23223,"TS","Travelling",0.01534,5.30947,0
"2010-06-25",1,51427,56.0168,-3.2324,"TS","Travelling",0.01534,5.32483,0
"2010-06-25",1,51428,56.0169,-3.23257,"TS","Travelling",0.01534,5.34019,0
"2010-06-25",1,51429,56.017,-3.23274,"TS","Travelling",0.01534,5.35556,0
"2010-06-25",1,51430,56.0171,-3.23291,"TS","Travelling",0.01534,5.37092,0
"2010-06-25",1,51431,56.0172,-3.23308,"TS","Travelling",0.01519,5.38628,0
"2010-06-25",1,51432,56.0173,-3.23325,"TS","Travelling",0.01519,5.40149,0
"2010-06-25",1,51433,56.0174,-3.23342,"TS","Travelling",0.01519,5.41671,0
"2010-06-25",1,51434,56.0175,-3.23358,"TS","Travelling",0.01519,5.43192,0
"2010-06-25",1,51435,56.0176,-3.23375,"TS","Travelling",0.01519,5.44713,0
"2010-06-25",1,51436,56.0177,-3.23392,"TS","Travelling",0.01548,5.46235,0
"2010-06-25",1,51437,56.01781,-3.23408,"TS","Travelling",0.01548,5.47779,0
"2010-06-25",1,51438,56.01791,-3.23424,"TS","Travelling",0.01548,5.49323,0
"2010-06-25",1,51439,56.01802,-3.2344,"TS","Travelling",0.01548,5.50867,0
"2010-06-25",1,51440,56.01813,-3.23456,"TS","Travelling",0.01548,5.52411,0
"2010-06-25",1,51441,56.01823,-3.23472,"TS","Travelling",0.01555,5.53955,0
"2010-06-25",1,51442,56.01835,-3.23486,"TS","Travelling",0.01555,5.55493,0
"2010-06-25",1,51443,56.01846,-3.23501,"TS","Travelling",0.01555,5.57031,0
"2010-06-25",1,51444,56.01857,-3.23516,"TS","Travelling",0.01555,5.58568,0
"2010-06-25",1,51445,56.01869,-3.2353,"TS","Travelling",0.01555,5.60106,0
"2010-06-25",1,51446,56.0188,-3.23545,"TS","Travelling",0.01531,5.61644,0
"2010-06-25",1,51447,56.01891,-3.23559,"TS","Travelling",0.01531,5.63153,0
"2010-06-25",1,51448,56.01903,-3.23573,"TS","Travelling",0.01531,5.64662,0
"2010-06-25",1,51449,56.01914,-3.23587,"TS","Travelling",0.01531,5.66171,0
"2010-06-25",1,51450,56.01925,-3.23601,"TS","Travelling",0.01531,5.6768,0
"2010-06-25",1,51451,56.01937,-3.23615,"TS","Travelling",0.01543,5.69189,0
"2010-06-25",1,51452,56.01948,-3.23629,"TS","Travelling",0.01543,5.70713,0
