"DATE","ID","TSECS_GMT","LATITUDE","LONGITUDE","SPECIES","Continuous","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2009-06-09",6,46728,53.42406,-4.50777,"A","AS",1570.64917,"Foraging","Foraging","Foraging"
"2009-06-09",6,46729,53.42405,-4.50783,"A","AS",1569.657,"Foraging","Foraging","Foraging"
"2009-06-09",6,46730,53.42405,-4.50789,"A","AS",1569.29073,"Foraging","Foraging","Foraging"
"2009-06-09",6,46731,53.42405,-4.50796,"A","AS",1568.93489,"Foraging","Foraging","Foraging"
"2009-06-09",6,46732,53.42405,-4.50802,"A","AS",1568.58949,"Foraging","Foraging","Foraging"
"2009-06-09",6,46733,53.42406,-4.50807,"A","AS",1568.93082,"Foraging","Foraging","Foraging"
"2009-06-09",6,46734,53.42406,-4.50812,"A","AS",1569.27935,"Foraging","Foraging","Foraging"
"2009-06-09",6,46735,53.42407,-4.50817,"A","AS",1569.63508,"Foraging","Foraging","Foraging"
"2009-06-09",6,46736,53.42407,-4.50821,"A","AS",1569.40939,"Foraging","Foraging","Foraging"
"2009-06-09",6,46737,53.42407,-4.50826,"A","AS",1569.18921,"Foraging","Foraging","Foraging"
"2009-06-09",6,46738,53.42407,-4.5083,"A","AS",1568.97458,"Foraging","Foraging","Foraging"
"2009-06-09",6,46739,53.42407,-4.50834,"A","AS",1569.38218,"Foraging","Foraging","Foraging"
"2009-06-09",6,46740,53.42408,-4.50839,"A","AS",1569.79548,"Foraging","Foraging","Foraging"
"2009-06-09",6,46741,53.42408,-4.50843,"A","AS",1570.21447,"Foraging","Foraging","Foraging"
"2009-06-09",6,46742,53.42409,-4.50848,"A","AS",1570.63915,"Foraging","Foraging","Foraging"
"2009-06-09",6,46743,53.42409,-4.50852,"A","AS",1571.06953,"Foraging","Foraging","Foraging"
"2009-06-09",6,46744,53.4241,-4.50857,"A","AS",1571.50558,"Foraging","Foraging","Foraging"
"2009-06-09",6,46745,53.42411,-4.50862,"A","AS",1571.92577,"Foraging","Foraging","Foraging"
"2009-06-09",6,46746,53.42411,-4.50867,"A","AS",1572.35313,"Foraging","Foraging","Foraging"
"2009-06-09",6,46747,53.42412,-4.50872,"A","AS",1572.78762,"Foraging","Foraging","Foraging"
"2009-06-09",6,46748,53.42412,-4.50876,"A","AS",1572.65034,"Foraging","Foraging","Foraging"
"2009-06-09",6,46749,53.42412,-4.50879,"A","AS",1572.51729,"Foraging","Foraging","Foraging"
"2009-06-09",6,46750,53.42412,-4.50883,"A","AS",1572.38848,"Foraging","Foraging","Foraging"
"2009-06-09",6,46751,53.42412,-4.50888,"A","AS",1572.86398,"Foraging","Foraging","Foraging"
"2009-06-09",6,46752,53.42413,-4.50892,"A","AS",1573.34515,"Foraging","Foraging","Foraging"
"2009-06-09",6,46753,53.42413,-4.50897,"A","AS",1573.83194,"Foraging","Foraging","Foraging"
"2009-06-09",6,46754,53.42414,-4.50901,"A","AS",1574.32438,"Foraging","Foraging","Foraging"
"2009-06-09",6,46755,53.42414,-4.50906,"A","AS",1574.82244,"Foraging","Foraging","Foraging"
"2009-06-09",6,46756,53.42415,-4.5091,"A","AS",1575.32613,"Foraging","Foraging","Foraging"
"2009-06-09",6,46757,53.42415,-4.50914,"A","AS",1575.21764,"Foraging","Foraging","Foraging"
"2009-06-09",6,46758,53.42415,-4.50919,"A","AS",1575.11467,"Foraging","Foraging","Foraging"
"2009-06-09",6,46759,53.42415,-4.50923,"A","AS",1575.01724,"Foraging","Foraging","Foraging"
"2009-06-09",6,46760,53.42415,-4.50928,"A","AS",1574.91425,"Foraging","Foraging","Foraging"
"2009-06-09",6,46761,53.42415,-4.50933,"A","AS",1574.81827,"Foraging","Foraging","Foraging"
"2009-06-09",6,46762,53.42415,-4.50938,"A","AS",1574.72929,"Foraging","Foraging","Foraging"
"2009-06-09",6,46763,53.42416,-4.50943,"A","AS",1575.26537,"Foraging","Foraging","Foraging"
"2009-06-09",6,46764,53.42416,-4.50948,"A","AS",1575.80853,"Foraging","Foraging","Foraging"
"2009-06-09",6,46765,53.42417,-4.50953,"A","AS",1576.35874,"Foraging","Foraging","Foraging"
"2009-06-09",6,46766,53.42417,-4.50959,"A","AS",1576.90968,"Foraging","Foraging","Foraging"
"2009-06-09",6,46767,53.42418,-4.50964,"A","AS",1577.46933,"Foraging","Foraging","Foraging"
"2009-06-09",6,46768,53.42418,-4.5097,"A","AS",1578.03765,"Foraging","Foraging","Foraging"
"2009-06-09",6,46769,53.42419,-4.50974,"A","AS",1578.6222,"Foraging","Foraging","Foraging"
"2009-06-09",6,46770,53.42419,-4.50979,"A","AS",1579.2123,"Foraging","Foraging","Foraging"
"2009-06-09",6,46771,53.4242,-4.50983,"A","AS",1579.80794,"Foraging","Foraging","Foraging"
"2009-06-09",6,46772,53.4242,-4.50988,"A","AS",1579.79094,"Foraging","Foraging","Foraging"
"2009-06-09",6,46773,53.4242,-4.50992,"A","AS",1579.77944,"Foraging","Foraging","Foraging"
"2009-06-09",6,46774,53.4242,-4.50997,"A","AS",1579.77348,"Foraging","Foraging","Foraging"
"2009-06-09",6,46775,53.4242,-4.51001,"A","AS",1579.7728,"Foraging","Foraging","Foraging"
"2009-06-09",6,46776,53.4242,-4.51004,"A","AS",1579.77635,"Foraging","Foraging","Foraging"
"2009-06-09",6,46777,53.4242,-4.51008,"A","AS",1579.78412,"Foraging","Foraging","Foraging"
"2009-06-09",6,46778,53.42421,-4.51012,"A","AS",1580.41433,"Foraging","Foraging","Foraging"
"2009-06-09",6,46779,53.42421,-4.51016,"A","AS",1581.04876,"Foraging","Foraging","Foraging"
"2009-06-09",6,46780,53.42422,-4.5102,"A","AS",1581.68739,"Foraging","Foraging","Foraging"
"2009-06-09",6,46781,53.42422,-4.51023,"A","AS",1582.32646,"Foraging","Foraging","Foraging"
"2009-06-09",6,46782,53.42423,-4.51027,"A","AS",1582.96861,"Foraging","Foraging","Foraging"
"2009-06-09",6,46783,53.42423,-4.5103,"A","AS",1583.61385,"Foraging","Foraging","Foraging"
"2009-06-09",6,46784,53.42424,-4.51033,"A","AS",1584.25691,"Foraging","Foraging","Foraging"
"2009-06-09",6,46785,53.42424,-4.51036,"A","AS",1584.90211,"Foraging","Foraging","Foraging"
"2009-06-09",6,46786,53.42425,-4.51038,"A","AS",1585.54945,"Foraging","Foraging","Foraging"
"2009-06-09",6,46787,53.42426,-4.51041,"A","AS",1586.19247,"Foraging","Foraging","Foraging"
"2009-06-09",6,46788,53.42426,-4.51043,"A","AS",1586.83684,"Foraging","Foraging","Foraging"
"2009-06-09",6,46789,53.42427,-4.51045,"A","AS",1587.48257,"Foraging","Foraging","Foraging"
"2009-06-09",6,46790,53.42428,-4.51047,"A","AS",1588.74774,"Foraging","Foraging","Foraging"
"2009-06-09",6,46791,53.42429,-4.51049,"A","AS",1590.01423,"Foraging","Foraging","Foraging"
"2009-06-09",6,46792,53.4243,-4.51052,"A","AS",1591.28205,"Foraging","Foraging","Foraging"
"2009-06-09",6,46793,53.42431,-4.51053,"A","AS",1592.54281,"Foraging","Foraging","Foraging"
"2009-06-09",6,46794,53.42432,-4.51055,"A","AS",1593.80431,"Foraging","Foraging","Foraging"
"2009-06-09",6,46795,53.42433,-4.51057,"A","AS",1595.06652,"Foraging","Foraging","Foraging"
"2009-06-09",6,46796,53.42435,-4.51058,"A","AS",1596.93846,"Foraging","Foraging","Foraging"
"2009-06-09",6,46797,53.42437,-4.51059,"A","AS",1598.81069,"Foraging","Foraging","Foraging"
"2009-06-09",6,46798,53.42438,-4.5106,"A","AS",1600.68321,"Foraging","Foraging","Foraging"
"2009-06-09",6,46799,53.4244,-4.51061,"A","AS",1602.55604,"Foraging","Foraging","Foraging"
"2009-06-09",6,46800,53.42442,-4.51062,"A","AS",1604.42918,"Foraging","Foraging","Foraging"
"2009-06-09",6,46801,53.42443,-4.51063,"A","AS",1606.3026,"Foraging","Foraging","Foraging"
"2009-06-09",6,46802,53.42444,-4.51064,"A","AS",1607.55833,"Foraging","Foraging","Foraging"
"2009-06-09",6,46803,53.42446,-4.51066,"A","AS",1608.81438,"Foraging","Foraging","Foraging"
"2009-06-09",6,46804,53.42447,-4.51067,"A","AS",1610.07072,"Foraging","Foraging","Foraging"
"2009-06-09",6,46805,53.42448,-4.51068,"A","AS",1611.33787,"Foraging","Foraging","Foraging"
"2009-06-09",6,46806,53.42449,-4.5107,"A","AS",1612.60573,"Foraging","Foraging","Foraging"
"2009-06-09",6,46807,53.4245,-4.51072,"A","AS",1613.8743,"Foraging","Foraging","Foraging"
"2009-06-09",6,46808,53.42452,-4.51074,"A","AS",1615.77281,"Foraging","Foraging","Foraging"
"2009-06-09",6,46809,53.42453,-4.51076,"A","AS",1617.67256,"Foraging","Foraging","Foraging"
"2009-06-09",6,46810,53.42455,-4.51078,"A","AS",1619.57356,"Foraging","Foraging","Foraging"
"2009-06-09",6,46811,53.42456,-4.5108,"A","AS",1620.84565,"Foraging","Foraging","Foraging"
"2009-06-09",6,46812,53.42457,-4.51082,"A","AS",1622.11844,"Foraging","Foraging","Foraging"
"2009-06-09",6,46813,53.42458,-4.51083,"A","AS",1623.39193,"Foraging","Foraging","Foraging"
"2009-06-09",6,46814,53.42459,-4.51086,"A","AS",1624.67912,"Foraging","Foraging","Foraging"
"2009-06-09",6,46815,53.42461,-4.51088,"A","AS",1625.96758,"Foraging","Foraging","Foraging"
"2009-06-09",6,46816,53.42462,-4.5109,"A","AS",1627.2573,"Foraging","Foraging","Foraging"
"2009-06-09",6,46817,53.42463,-4.51092,"A","AS",1628.54827,"Foraging","Foraging","Foraging"
"2009-06-09",6,46818,53.42464,-4.51094,"A","AS",1629.8405,"Foraging","Foraging","Foraging"
"2009-06-09",6,46819,53.42465,-4.51097,"A","AS",1631.13398,"Foraging","Foraging","Foraging"
"2009-06-09",6,46820,53.42466,-4.51099,"A","AS",1632.42871,"Foraging","Foraging","Foraging"
"2009-06-09",6,46821,53.42467,-4.51101,"A","AS",1633.72468,"Foraging","Foraging","Foraging"
"2009-06-09",6,46822,53.42468,-4.51103,"A","AS",1635.0219,"Foraging","Foraging","Foraging"
"2009-06-09",6,46823,53.4247,-4.51106,"A","AS",1636.93799,"Foraging","Foraging","Foraging"
"2009-06-09",6,46824,53.42472,-4.51108,"A","AS",1638.85527,"Foraging","Foraging","Foraging"
"2009-06-09",6,46825,53.42473,-4.5111,"A","AS",1640.77374,"Foraging","Foraging","Foraging"
"2009-06-09",6,46826,53.42475,-4.51112,"A","AS",1642.69338,"Foraging","Foraging","Foraging"
"2009-06-09",6,46827,53.42477,-4.51114,"A","AS",1644.61421,"Foraging","Foraging","Foraging"
"2009-06-09",6,46828,53.42478,-4.51117,"A","AS",1646.5362,"Foraging","Foraging","Foraging"
"2009-06-09",6,46829,53.4248,-4.51116,"A","AS",1648.35394,"Foraging","Foraging","Foraging"
"2009-06-09",6,46830,53.42482,-4.51114,"A","AS",1650.17209,"Foraging","Foraging","Foraging"
"2009-06-09",6,46831,53.42483,-4.51113,"A","AS",1651.99065,"Foraging","Foraging","Foraging"
"2009-06-09",6,46832,53.42483,-4.51111,"A","AS",1651.9069,"Foraging","Foraging","Foraging"
"2009-06-09",6,46833,53.42483,-4.51108,"A","AS",1651.82521,"Foraging","Foraging","Foraging"
"2009-06-09",6,46834,53.42483,-4.51105,"A","AS",1651.74557,"Foraging","Foraging","Foraging"
"2009-06-09",6,46835,53.42484,-4.51102,"A","AS",1652.27042,"Foraging","Foraging","Foraging"
"2009-06-09",6,46836,53.42484,-4.51098,"A","AS",1652.7983,"Foraging","Foraging","Foraging"
"2009-06-09",6,46837,53.42485,-4.51095,"A","AS",1653.32922,"Foraging","Foraging","Foraging"
"2009-06-09",6,46838,53.42484,-4.51092,"A","AS",1652.64138,"Foraging","Foraging","Foraging"
"2009-06-09",6,46839,53.42484,-4.51089,"A","AS",1651.95553,"Foraging","Foraging","Foraging"
"2009-06-09",6,46840,53.42483,-4.51087,"A","AS",1651.2717,"Foraging","Foraging","Foraging"
"2009-06-09",6,46841,53.42483,-4.51083,"A","AS",1650.57734,"Foraging","Foraging","Foraging"
"2009-06-09",6,46842,53.42482,-4.5108,"A","AS",1649.88589,"Foraging","Foraging","Foraging"
"2009-06-09",6,46843,53.42482,-4.51077,"A","AS",1649.19736,"Foraging","Foraging","Foraging"
"2009-06-09",6,46844,53.42481,-4.51074,"A","AS",1647.91606,"Foraging","Foraging","Foraging"
"2009-06-09",6,46845,53.42479,-4.51072,"A","AS",1646.63602,"Foraging","Foraging","Foraging"
"2009-06-09",6,46846,53.42478,-4.5107,"A","AS",1645.35724,"Foraging","Foraging","Foraging"
"2009-06-09",6,46847,53.42478,-4.51067,"A","AS",1644.6774,"Foraging","Foraging","Foraging"
"2009-06-09",6,46848,53.42477,-4.51063,"A","AS",1644.0005,"Foraging","Foraging","Foraging"
"2009-06-09",6,46849,53.42477,-4.5106,"A","AS",1643.32653,"Foraging","Foraging","Foraging"
"2009-06-09",6,46850,53.42477,-4.51057,"A","AS",1643.28218,"Foraging","Foraging","Foraging"
"2009-06-09",6,46851,53.42477,-4.51054,"A","AS",1643.2399,"Foraging","Foraging","Foraging"
"2009-06-09",6,46852,53.42477,-4.51052,"A","AS",1643.1997,"Foraging","Foraging","Foraging"
"2009-06-09",6,46853,53.42477,-4.51049,"A","AS",1643.16903,"Foraging","Foraging","Foraging"
"2009-06-09",6,46854,53.42477,-4.51047,"A","AS",1643.13969,"Foraging","Foraging","Foraging"
"2009-06-09",6,46855,53.42477,-4.51045,"A","AS",1643.11167,"Foraging","Foraging","Foraging"
"2009-06-09",6,46856,53.42477,-4.51043,"A","AS",1643.70311,"Foraging","Foraging","Foraging"
"2009-06-09",6,46857,53.42478,-4.51041,"A","AS",1644.29588,"Foraging","Foraging","Foraging"
"2009-06-09",6,46858,53.42478,-4.51038,"A","AS",1644.89001,"Foraging","Foraging","Foraging"
"2009-06-09",6,46859,53.42478,-4.51037,"A","AS",1644.87287,"Foraging","Foraging","Foraging"
"2009-06-09",6,46860,53.42478,-4.51035,"A","AS",1644.85648,"Foraging","Foraging","Foraging"
"2009-06-09",6,46861,53.42478,-4.51033,"A","AS",1644.84084,"Foraging","Foraging","Foraging"
"2009-06-09",6,46862,53.42479,-4.51033,"A","AS",1645.45395,"Foraging","Foraging","Foraging"
"2009-06-09",6,46863,53.42479,-4.51032,"A","AS",1646.06714,"Foraging","Foraging","Foraging"
"2009-06-09",6,46864,53.4248,-4.51032,"A","AS",1646.68043,"Foraging","Foraging","Foraging"
"2009-06-09",6,46865,53.4248,-4.51031,"A","AS",1646.67092,"Foraging","Foraging","Foraging"
"2009-06-09",6,46866,53.4248,-4.51029,"A","AS",1646.66175,"Foraging","Foraging","Foraging"
"2009-06-09",6,46867,53.4248,-4.51028,"A","AS",1646.65291,"Foraging","Foraging","Foraging"
"2009-06-09",6,46868,53.42481,-4.51028,"A","AS",1647.27108,"Foraging","Foraging","Foraging"
"2009-06-09",6,46869,53.42481,-4.51028,"A","AS",1647.88925,"Foraging","Foraging","Foraging"
"2009-06-09",6,46870,53.42482,-4.51028,"A","AS",1648.50741,"Foraging","Foraging","Foraging"
"2009-06-09",6,46871,53.42482,-4.51028,"A","AS",1649.12129,"Foraging","Foraging","Foraging"
"2009-06-09",6,46872,53.42483,-4.51027,"A","AS",1649.73526,"Foraging","Foraging","Foraging"
"2009-06-09",6,46873,53.42483,-4.51027,"A","AS",1650.3493,"Foraging","Foraging","Foraging"
"2009-06-09",6,46874,53.42484,-4.51027,"A","AS",1650.96748,"Foraging","Foraging","Foraging"
"2009-06-09",6,46875,53.42484,-4.51027,"A","AS",1651.58565,"Foraging","Foraging","Foraging"
"2009-06-09",6,46876,53.42485,-4.51027,"A","AS",1652.20383,"Foraging","Foraging","Foraging"
"2009-06-09",6,46877,53.42486,-4.51026,"A","AS",1653.43219,"Foraging","Foraging","Foraging"
"2009-06-09",6,46878,53.42487,-4.51024,"A","AS",1654.6609,"Foraging","Foraging","Foraging"
"2009-06-09",6,46879,53.42488,-4.51023,"A","AS",1655.88995,"Foraging","Foraging","Foraging"
"2009-06-09",6,46880,53.42489,-4.51023,"A","AS",1657.12278,"Foraging","Foraging","Foraging"
"2009-06-09",6,46881,53.42491,-4.51022,"A","AS",1658.35571,"Foraging","Foraging","Foraging"
"2009-06-09",6,46882,53.42492,-4.51022,"A","AS",1659.58871,"Foraging","Foraging","Foraging"
"2009-06-09",6,46883,53.42493,-4.51021,"A","AS",1660.81862,"Foraging","Foraging","Foraging"
"2009-06-09",6,46884,53.42494,-4.51019,"A","AS",1662.04887,"Foraging","Foraging","Foraging"
"2009-06-09",6,46885,53.42495,-4.51018,"A","AS",1663.27945,"Foraging","Foraging","Foraging"
"2009-06-09",6,46886,53.42496,-4.51017,"A","AS",1664.51036,"Foraging","Foraging","Foraging"
"2009-06-09",6,46887,53.42497,-4.51016,"A","AS",1665.74161,"Foraging","Foraging","Foraging"
"2009-06-09",6,46888,53.42498,-4.51015,"A","AS",1666.97321,"Foraging","Foraging","Foraging"
"2009-06-09",6,46889,53.42499,-4.51014,"A","AS",1668.20513,"Foraging","Foraging","Foraging"
"2009-06-09",6,46890,53.42501,-4.51013,"A","AS",1669.43738,"Foraging","Foraging","Foraging"
"2009-06-09",6,46891,53.42502,-4.51012,"A","AS",1670.66996,"Foraging","Foraging","Foraging"
"2009-06-09",6,46892,53.42502,-4.51011,"A","AS",1671.28469,"Foraging","Foraging","Foraging"
"2009-06-09",6,46893,53.42503,-4.51009,"A","AS",1671.89972,"Foraging","Foraging","Foraging"
"2009-06-09",6,46894,53.42503,-4.51008,"A","AS",1672.5151,"Foraging","Foraging","Foraging"
"2009-06-09",6,46895,53.42504,-4.51007,"A","AS",1673.1308,"Foraging","Foraging","Foraging"
"2009-06-09",6,46896,53.42504,-4.51006,"A","AS",1673.74683,"Foraging","Foraging","Foraging"
"2009-06-09",6,46897,53.42505,-4.51005,"A","AS",1674.36318,"Foraging","Foraging","Foraging"
"2009-06-09",6,46898,53.42505,-4.51004,"A","AS",1674.36166,"Foraging","Foraging","Foraging"
"2009-06-09",6,46899,53.42505,-4.51003,"A","AS",1674.36046,"Foraging","Foraging","Foraging"
"2009-06-09",6,46900,53.42505,-4.51002,"A","AS",1674.35959,"Foraging","Foraging","Foraging"
"2009-06-09",6,46901,53.42505,-4.51001,"A","AS",1674.35927,"Foraging","Foraging","Foraging"
"2009-06-09",6,46902,53.42505,-4.51001,"A","AS",1674.35904,"Foraging","Foraging","Foraging"
"2009-06-09",6,46903,53.42505,-4.51,"A","AS",1674.35888,"Foraging","Foraging","Foraging"
"2009-06-09",6,46904,53.42504,-4.50998,"A","AS",1673.7407,"Foraging","Foraging","Foraging"
"2009-06-09",6,46905,53.42504,-4.50997,"A","AS",1673.12326,"Foraging","Foraging","Foraging"
"2009-06-09",6,46906,53.42503,-4.50995,"A","AS",1672.50655,"Foraging","Foraging","Foraging"
"2009-06-09",6,46907,53.42503,-4.50992,"A","AS",1672.51176,"Foraging","Foraging","Foraging"
"2009-06-09",6,46908,53.42503,-4.50988,"A","AS",1672.51989,"Foraging","Foraging","Foraging"
"2009-06-09",6,46909,53.42503,-4.50985,"A","AS",1672.53096,"Foraging","Foraging","Foraging"
"2009-06-09",6,46910,53.42503,-4.50981,"A","AS",1672.54759,"Foraging","Foraging","Foraging"
"2009-06-09",6,46911,53.42503,-4.50977,"A","AS",1672.56822,"Foraging","Foraging","Foraging"
"2009-06-09",6,46912,53.42503,-4.50973,"A","AS",1672.59284,"Foraging","Foraging","Foraging"
"2009-06-09",6,46913,53.42503,-4.50969,"A","AS",1672.00329,"Foraging","Foraging","Foraging"
"2009-06-09",6,46914,53.42502,-4.50966,"A","AS",1671.41776,"Foraging","Foraging","Foraging"
"2009-06-09",6,46915,53.42502,-4.50962,"A","AS",1670.83625,"Foraging","Foraging","Foraging"
"2009-06-09",6,46916,53.42502,-4.50959,"A","AS",1670.85899,"Foraging","Foraging","Foraging"
"2009-06-09",6,46917,53.42502,-4.50957,"A","AS",1670.88303,"Foraging","Foraging","Foraging"
"2009-06-09",6,46918,53.42502,-4.50955,"A","AS",1670.90839,"Foraging","Foraging","Foraging"
"2009-06-09",6,46919,53.42502,-4.50953,"A","AS",1671.55314,"Foraging","Foraging","Foraging"
"2009-06-09",6,46920,53.42503,-4.50951,"A","AS",1672.19918,"Foraging","Foraging","Foraging"
"2009-06-09",6,46921,53.42503,-4.50948,"A","AS",1672.84652,"Foraging","Foraging","Foraging"
"2009-06-09",6,46922,53.42505,-4.50947,"A","AS",1674.71586,"Foraging","Foraging","Foraging"
"2009-06-09",6,46923,53.42507,-4.50946,"A","AS",1676.58549,"Foraging","Foraging","Foraging"
"2009-06-09",6,46924,53.42508,-4.50945,"A","AS",1678.45541,"Foraging","Foraging","Foraging"
"2009-06-09",6,46925,53.4251,-4.50944,"A","AS",1680.32563,"Foraging","Foraging","Foraging"
"2009-06-09",6,46926,53.42512,-4.50943,"A","AS",1682.19614,"Foraging","Foraging","Foraging"
"2009-06-09",6,46927,53.42513,-4.50942,"A","AS",1684.06694,"Foraging","Foraging","Foraging"
"2009-06-09",6,46928,53.42515,-4.50941,"A","AS",1685.92951,"Foraging","Foraging","Foraging"
"2009-06-09",6,46929,53.42517,-4.50941,"A","AS",1687.79215,"Foraging","Foraging","Foraging"
"2009-06-09",6,46930,53.42518,-4.5094,"A","AS",1689.65486,"Foraging","Foraging","Foraging"
"2009-06-09",6,46931,53.4252,-4.50939,"A","AS",1691.52635,"Foraging","Foraging","Foraging"
"2009-06-09",6,46932,53.42522,-4.50938,"A","AS",1693.39812,"Foraging","Foraging","Foraging"
"2009-06-09",6,46933,53.42523,-4.50937,"A","AS",1695.27017,"Foraging","Foraging","Foraging"
"2009-06-09",6,46934,53.42525,-4.50934,"A","AS",1697.17051,"Foraging","Foraging","Foraging"
"2009-06-09",6,46935,53.42527,-4.50931,"A","AS",1699.07276,"Foraging","Foraging","Foraging"
"2009-06-09",6,46936,53.42528,-4.50928,"A","AS",1700.9769,"Foraging","Foraging","Foraging"
"2009-06-09",6,46937,53.42528,-4.50925,"A","AS",1701.03975,"Foraging","Foraging","Foraging"
"2009-06-09",6,46938,53.42528,-4.50922,"A","AS",1701.10548,"Foraging","Foraging","Foraging"
"2009-06-09",6,46939,53.42528,-4.50918,"A","AS",1701.1741,"Foraging","Foraging","Foraging"
"2009-06-09",6,46940,53.42527,-4.50913,"A","AS",1700.0467,"Foraging","Foraging","Foraging"
"2009-06-09",6,46941,53.42526,-4.50908,"A","AS",1698.92597,"Foraging","Foraging","Foraging"
"2009-06-09",6,46942,53.42525,-4.50903,"A","AS",1697.8119,"Foraging","Foraging","Foraging"
"2009-06-09",6,46943,53.42522,-4.50896,"A","AS",1694.29273,"Foraging","Foraging","Foraging"
"2009-06-09",6,46944,53.42518,-4.50889,"A","AS",1690.78802,"Foraging","Foraging","Foraging"
"2009-06-09",6,46945,53.42515,-4.50882,"A","AS",1687.29784,"Foraging","Foraging","Foraging"
"2009-06-09",6,46946,53.4251,-4.50874,"A","AS",1681.98817,"Foraging","Foraging","Foraging"
"2009-06-09",6,46947,53.42505,-4.50866,"A","AS",1676.69609,"Foraging","Foraging","Foraging"
"2009-06-09",6,46948,53.425,-4.50858,"A","AS",1671.42177,"Foraging","Foraging","Foraging"
"2009-06-09",6,46949,53.42495,-4.50853,"A","AS",1666.05685,"Foraging","Foraging","Foraging"
"2009-06-09",6,46950,53.4249,-4.50848,"A","AS",1660.69991,"Foraging","Foraging","Foraging"
"2009-06-09",6,46951,53.42485,-4.50843,"A","AS",1655.351,"Foraging","Foraging","Foraging"
"2009-06-09",6,46952,53.42481,-4.50843,"A","AS",1650.43829,"Foraging","Foraging","Foraging"
"2009-06-09",6,46953,53.42476,-4.50842,"A","AS",1645.52585,"Foraging","Foraging","Foraging"
"2009-06-09",6,46954,53.42472,-4.50842,"A","AS",1640.6137,"Foraging","Foraging","Foraging"
"2009-06-09",6,46955,53.42467,-4.50842,"A","AS",1635.65452,"Foraging","Foraging","Foraging"
"2009-06-09",6,46956,53.42463,-4.50843,"A","AS",1630.69536,"Foraging","Foraging","Foraging"
"2009-06-09",6,46957,53.42458,-4.50843,"A","AS",1625.7362,"Foraging","Foraging","Foraging"
"2009-06-09",6,46958,53.42454,-4.50844,"A","AS",1621.3705,"Foraging","Foraging","Foraging"
"2009-06-09",6,46959,53.42451,-4.50846,"A","AS",1617.00494,"Foraging","Foraging","Foraging"
"2009-06-09",6,46960,53.42447,-4.50847,"A","AS",1612.63951,"Foraging","Foraging","Foraging"
"2009-06-09",6,46961,53.42443,-4.50847,"A","AS",1608.93761,"Foraging","Foraging","Foraging"
"2009-06-09",6,46962,53.4244,-4.50847,"A","AS",1605.23575,"Foraging","Foraging","Foraging"
"2009-06-09",6,46963,53.42437,-4.50847,"A","AS",1601.53392,"Foraging","Foraging","Foraging"
"2009-06-09",6,46964,53.42433,-4.50846,"A","AS",1597.26224,"Foraging","Foraging","Foraging"
"2009-06-09",6,46965,53.42429,-4.50844,"A","AS",1592.99119,"Foraging","Foraging","Foraging"
"2009-06-09",6,46966,53.42425,-4.50843,"A","AS",1588.7208,"Foraging","Foraging","Foraging"
"2009-06-09",6,46967,53.42422,-4.50841,"A","AS",1585.14128,"Foraging","Foraging","Foraging"
"2009-06-09",6,46968,53.42418,-4.50838,"A","AS",1581.56452,"Foraging","Foraging","Foraging"
"2009-06-09",6,46969,53.42415,-4.50835,"A","AS",1577.99053,"Foraging","Foraging","Foraging"
"2009-06-09",6,46970,53.42411,-4.50831,"A","AS",1573.88121,"Foraging","Foraging","Foraging"
"2009-06-09",6,46971,53.42407,-4.50826,"A","AS",1569.77863,"Foraging","Foraging","Foraging"
"2009-06-09",6,46972,53.42403,-4.50822,"A","AS",1565.68284,"Foraging","Foraging","Foraging"
"2009-06-09",6,46973,53.42399,-4.50815,"A","AS",1561.70905,"Foraging","Foraging","Foraging"
"2009-06-09",6,46974,53.42396,-4.50808,"A","AS",1557.74975,"Foraging","Foraging","Foraging"
"2009-06-09",6,46975,53.42392,-4.50802,"A","AS",1553.80506,"Foraging","Foraging","Foraging"
"2009-06-09",6,46976,53.42388,-4.50793,"A","AS",1550.58834,"Foraging","Foraging","Foraging"
"2009-06-09",6,46977,53.42385,-4.50785,"A","AS",1547.39366,"Foraging","Foraging","Foraging"
"2009-06-09",6,46978,53.42382,-4.50777,"A","AS",1544.22116,"Foraging","Foraging","Foraging"
"2009-06-09",6,46979,53.42379,-4.50767,"A","AS",1542.41191,"Foraging","Foraging","Foraging"
"2009-06-09",6,46980,53.42377,-4.50757,"A","AS",1540.6332,"Foraging","Foraging","Foraging"
"2009-06-09",6,46981,53.42375,-4.50747,"A","AS",1538.88511,"Foraging","Foraging","Foraging"
"2009-06-09",6,46982,53.42374,-4.50736,"A","AS",1539.09438,"Foraging","Foraging","Foraging"
"2009-06-09",6,46983,53.42374,-4.50724,"A","AS",1539.33929,"Foraging","Foraging","Foraging"
"2009-06-09",6,46984,53.42373,-4.50713,"A","AS",1539.61986,"Foraging","Foraging","Foraging"
"2009-06-09",6,46985,53.42374,-4.50701,"A","AS",1541.2571,"Foraging","Foraging","Foraging"
"2009-06-09",6,46986,53.42374,-4.50689,"A","AS",1542.93563,"Foraging","Foraging","Foraging"
"2009-06-09",6,46987,53.42375,-4.50677,"A","AS",1544.65531,"Foraging","Foraging","Foraging"
"2009-06-09",6,46988,53.42378,-4.50664,"A","AS",1548.86315,"Foraging","Foraging","Foraging"
"2009-06-09",6,46989,53.42381,-4.50652,"A","AS",1553.10826,"Foraging","Foraging","Foraging"
