"COLONY","DATE","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST2COL","Complete"
"SOUTH SHIAN","2011-06-24",30,"C",59185,56.426,-5.56782,"TS","Travelling",0.01122,15354.79823,0
"SOUTH SHIAN","2011-06-24",30,"C",59186,56.42597,-5.56799,"TS","Travelling",0.01122,15364.78433,0
"SOUTH SHIAN","2011-06-24",30,"C",59187,56.42593,-5.56816,"TS","Travelling",0.01122,15374.77217,0
"SOUTH SHIAN","2011-06-24",30,"C",59188,56.4259,-5.56833,"TS","Travelling",0.01136,15384.76176,0
"SOUTH SHIAN","2011-06-24",30,"C",59189,56.42587,-5.56851,"TS","Travelling",0.01136,15394.53823,0
"SOUTH SHIAN","2011-06-24",30,"C",59190,56.42584,-5.56869,"TS","Travelling",0.01136,15404.3169,0
"SOUTH SHIAN","2011-06-24",30,"C",59191,56.42582,-5.56887,"TS","Travelling",0.01122,15414.09779,0
"SOUTH SHIAN","2011-06-24",30,"C",59192,56.42578,-5.56904,"TS","Travelling",0.01122,15424.09502,0
"SOUTH SHIAN","2011-06-24",30,"C",59193,56.42575,-5.56921,"TS","Travelling",0.01122,15434.09398,0
"SOUTH SHIAN","2011-06-24",30,"C",59194,56.42572,-5.56938,"TS","Travelling",0.01058,15444.09465,0
"SOUTH SHIAN","2011-06-24",30,"C",59195,56.42568,-5.56954,"TS","Travelling",0.01058,15453.62558,0
"SOUTH SHIAN","2011-06-24",30,"C",59196,56.42565,-5.56971,"TS","Travelling",0.01058,15463.15791,0
"SOUTH SHIAN","2011-06-24",30,"C",59197,56.42562,-5.56987,"TS","Travelling",0.01077,15472.69164,0
"SOUTH SHIAN","2011-06-24",30,"C",59198,56.42557,-5.57002,"TS","Travelling",0.01077,15482.88851,0
"SOUTH SHIAN","2011-06-24",30,"C",59199,56.42553,-5.57018,"TS","Travelling",0.01077,15493.08621,0
"SOUTH SHIAN","2011-06-24",30,"C",59200,56.42548,-5.57033,"TS","Travelling",0.01048,15503.28472,0
"SOUTH SHIAN","2011-06-24",30,"C",59201,56.42543,-5.57048,"TS","Travelling",0.01048,15513.46043,0
"SOUTH SHIAN","2011-06-24",30,"C",59202,56.42538,-5.57062,"TS","Travelling",0.01048,15523.63658,0
"SOUTH SHIAN","2011-06-24",30,"C",59203,56.42533,-5.57077,"TS","Travelling",0.01019,15533.81318,0
"SOUTH SHIAN","2011-06-24",30,"C",59204,56.42529,-5.57092,"TS","Travelling",0.01019,15543.32972,0
"SOUTH SHIAN","2011-06-24",30,"C",59205,56.42526,-5.57107,"TS","Travelling",0.01019,15552.84715,0
"SOUTH SHIAN","2011-06-24",30,"C",59206,56.42522,-5.57122,"TS","Travelling",0.01026,15562.36547,0
"SOUTH SHIAN","2011-06-24",30,"C",59207,56.42518,-5.57137,"TS","Travelling",0.01026,15571.67306,0
"SOUTH SHIAN","2011-06-24",30,"C",59208,56.42515,-5.57153,"TS","Travelling",0.01026,15580.98188,0
"SOUTH SHIAN","2011-06-24",30,"C",59209,56.42512,-5.57168,"TS","Travelling",0.01038,15590.29193,0
"SOUTH SHIAN","2011-06-24",30,"C",59210,56.42509,-5.57184,"TS","Travelling",0.01038,15599.3922,0
"SOUTH SHIAN","2011-06-24",30,"C",59211,56.42506,-5.57201,"TS","Travelling",0.01038,15608.49409,0
"SOUTH SHIAN","2011-06-24",30,"C",59212,56.42503,-5.57217,"TS","Travelling",0.01054,15617.59762,0
"SOUTH SHIAN","2011-06-24",30,"C",59213,56.42501,-5.57233,"TS","Travelling",0.01054,15626.49244,0
"SOUTH SHIAN","2011-06-24",30,"C",59214,56.42499,-5.5725,"TS","Travelling",0.01054,15635.38935,0
"SOUTH SHIAN","2011-06-24",30,"C",59215,56.42497,-5.57267,"TS","Travelling",0.01041,15644.28833,0
"SOUTH SHIAN","2011-06-24",30,"C",59216,56.42495,-5.57283,"TS","Travelling",0.01041,15652.74264,0
"SOUTH SHIAN","2011-06-24",30,"C",59217,56.42493,-5.573,"TS","Travelling",0.01041,15661.19936,0
"SOUTH SHIAN","2011-06-24",30,"C",59218,56.42492,-5.57317,"TS","Travelling",0.01075,15669.65847,0
"SOUTH SHIAN","2011-06-24",30,"C",59219,56.4249,-5.57334,"TS","Travelling",0.01075,15678.35744,0
"SOUTH SHIAN","2011-06-24",30,"C",59220,56.42488,-5.57351,"TS","Travelling",0.01075,15687.05899,0
"SOUTH SHIAN","2011-06-24",30,"C",59221,56.42487,-5.57368,"TS","Travelling",0.01041,15695.76312,0
"SOUTH SHIAN","2011-06-24",30,"C",59222,56.42485,-5.57385,"TS","Travelling",0.01041,15704.23207,0
"SOUTH SHIAN","2011-06-24",30,"C",59223,56.42483,-5.57402,"TS","Travelling",0.01041,15712.70339,0
"SOUTH SHIAN","2011-06-24",30,"C",59224,56.42482,-5.57418,"TS","Travelling",0.01061,15721.17708,0
"SOUTH SHIAN","2011-06-24",30,"C",59225,56.42481,-5.57436,"TS","Travelling",0.01061,15729.00077,0
"SOUTH SHIAN","2011-06-24",30,"C",59226,56.42481,-5.57453,"TS","Travelling",0.01061,15736.82776,0
"SOUTH SHIAN","2011-06-24",30,"C",59227,56.4248,-5.5747,"TS","Travelling",0.01066,15744.65802,0
"SOUTH SHIAN","2011-06-24",30,"C",59228,56.42479,-5.57487,"TS","Travelling",0.01066,15752.9362,0
"SOUTH SHIAN","2011-06-24",30,"C",59229,56.42478,-5.57504,"TS","Travelling",0.01066,15761.21729,0
"SOUTH SHIAN","2011-06-24",30,"C",59230,56.42477,-5.57522,"TS","Travelling",0.01041,15769.50127,0
"SOUTH SHIAN","2011-06-24",30,"C",59231,56.42475,-5.57538,"TS","Travelling",0.01041,15777.99352,0
"SOUTH SHIAN","2011-06-24",30,"C",59232,56.42473,-5.57555,"TS","Travelling",0.01041,15786.4881,0
"SOUTH SHIAN","2011-06-24",30,"C",59233,56.42472,-5.57572,"TS","Travelling",0.0107,15794.98503,0
"SOUTH SHIAN","2011-06-24",30,"C",59234,56.42469,-5.57588,"TS","Travelling",0.0107,15804.3715,0
"SOUTH SHIAN","2011-06-24",30,"C",59235,56.42466,-5.57605,"TS","Travelling",0.0107,15813.75969,0
"SOUTH SHIAN","2011-06-24",30,"C",59236,56.42463,-5.57622,"TS","Travelling",0.01082,15823.14959,0
"SOUTH SHIAN","2011-06-24",30,"C",59237,56.42458,-5.57636,"TS","Travelling",0.01082,15833.80064,0
"SOUTH SHIAN","2011-06-24",30,"C",59238,56.42452,-5.57651,"TS","Travelling",0.01082,15844.45196,0
"SOUTH SHIAN","2011-06-24",30,"C",59239,56.42447,-5.57665,"TS","Travelling",0.01077,15855.10356,0
"SOUTH SHIAN","2011-06-24",30,"C",59240,56.42439,-5.57677,"TS","Travelling",0.01077,15865.88866,0
"SOUTH SHIAN","2011-06-24",30,"C",59241,56.42432,-5.57688,"TS","Travelling",0.01077,15876.67379,0
"SOUTH SHIAN","2011-06-24",30,"C",59242,56.42425,-5.577,"TS","Travelling",0.01011,15887.45895,0
"SOUTH SHIAN","2011-06-24",30,"C",59243,56.42418,-5.5771,"TS","Travelling",0.01011,15897.52652,0
"SOUTH SHIAN","2011-06-24",30,"C",59244,56.42411,-5.5772,"TS","Travelling",0.01011,15907.59421,0
"SOUTH SHIAN","2011-06-24",30,"C",59245,56.42403,-5.5773,"TS","Travelling",0.01054,15917.66198,0
"SOUTH SHIAN","2011-06-24",30,"C",59246,56.42396,-5.57741,"TS","Travelling",0.01054,15928.20815,0
"SOUTH SHIAN","2011-06-24",30,"C",59247,56.42389,-5.57752,"TS","Travelling",0.01054,15938.75435,0
"SOUTH SHIAN","2011-06-24",30,"C",59248,56.42382,-5.57763,"TS","Travelling",0.00999,15949.30059,0
"SOUTH SHIAN","2011-06-24",30,"C",59249,56.42376,-5.57776,"TS","Travelling",0.00999,15959.23418,0
"SOUTH SHIAN","2011-06-24",30,"C",59250,56.42371,-5.57789,"TS","Travelling",0.00999,15969.16789,0
"SOUTH SHIAN","2011-06-24",30,"C",59251,56.42365,-5.57802,"TS","Travelling",0.01026,15979.10172,0
"SOUTH SHIAN","2011-06-24",30,"C",59252,56.42359,-5.57815,"TS","Travelling",0.01026,15989.27486,0
"SOUTH SHIAN","2011-06-24",30,"C",59253,56.42354,-5.57828,"TS","Travelling",0.01026,15999.44817,0
"SOUTH SHIAN","2011-06-24",30,"C",59254,56.42348,-5.57842,"TS","Travelling",0.01026,16009.62165,0
"SOUTH SHIAN","2011-06-24",30,"C",59255,56.42343,-5.57855,"TS","Travelling",0.01026,16019.79528,0
"SOUTH SHIAN","2011-06-24",30,"C",59256,56.42337,-5.57868,"TS","Travelling",0.01026,16029.96908,0
"SOUTH SHIAN","2011-06-24",30,"C",59257,56.42332,-5.57882,"TS","Travelling",0.00999,16040.14303,0
"SOUTH SHIAN","2011-06-24",30,"C",59258,56.42326,-5.57894,"TS","Travelling",0.00999,16050.07779,0
"SOUTH SHIAN","2011-06-24",30,"C",59259,56.42321,-5.57907,"TS","Travelling",0.00999,16060.01267,0
"SOUTH SHIAN","2011-06-24",30,"C",59260,56.42315,-5.5792,"TS","Travelling",0.00999,16069.94767,0
"SOUTH SHIAN","2011-06-24",30,"C",59261,56.42309,-5.57933,"TS","Travelling",0.00999,16079.88278,0
"SOUTH SHIAN","2011-06-24",30,"C",59262,56.42304,-5.57946,"TS","Travelling",0.00999,16089.818,0
"SOUTH SHIAN","2011-06-24",30,"C",59263,56.42298,-5.57958,"TS","Travelling",0.00962,16099.75334,0
"SOUTH SHIAN","2011-06-24",30,"C",59264,56.42295,-5.57973,"TS","Travelling",0.00962,16108.63632,0
"SOUTH SHIAN","2011-06-24",30,"C",59265,56.42292,-5.57987,"TS","Travelling",0.00962,16117.52019,0
"SOUTH SHIAN","2011-06-24",30,"C",59266,56.42288,-5.58002,"TS","Travelling",0.00958,16126.40495,0
"SOUTH SHIAN","2011-06-24",30,"C",59267,56.42289,-5.58017,"TS","Travelling",0.00958,16132.67352,0
"SOUTH SHIAN","2011-06-24",30,"C",59268,56.42289,-5.58033,"TS","Travelling",0.00958,16138.94539,0
"SOUTH SHIAN","2011-06-24",30,"C",59269,56.4229,-5.58048,"TS","Travelling",0.00908,16145.22052,0
"SOUTH SHIAN","2011-06-24",30,"C",59270,56.42293,-5.58062,"TS","Travelling",0.00908,16149.01189,0
"SOUTH SHIAN","2011-06-24",30,"C",59271,56.42296,-5.58076,"TS","Travelling",0.00908,16152.80748,0
"SOUTH SHIAN","2011-06-24",30,"C",59272,56.42298,-5.5809,"TS","Travelling",0.01013,16156.60729,0
"SOUTH SHIAN","2011-06-24",30,"C",59273,56.42304,-5.58102,"TS","Travelling",0.01013,16157.0439,0
"SOUTH SHIAN","2011-06-24",30,"C",59274,56.42311,-5.58114,"TS","Travelling",0.01013,16157.48684,0
"SOUTH SHIAN","2011-06-24",30,"C",59275,56.42317,-5.58127,"TS","Travelling",0.00971,16157.93614,0
"SOUTH SHIAN","2011-06-24",30,"C",59276,56.42324,-5.58136,"TS","Travelling",0.00971,16156.06584,0
"SOUTH SHIAN","2011-06-24",30,"C",59277,56.42331,-5.58144,"TS","Travelling",0.00971,16154.20116,0
"SOUTH SHIAN","2011-06-24",30,"C",59278,56.42338,-5.58153,"TS","Travelling",0.00991,16152.34212,0
"SOUTH SHIAN","2011-06-24",30,"C",59279,56.42346,-5.58163,"TS","Travelling",0.00991,16150.73008,0
"SOUTH SHIAN","2011-06-24",30,"C",59280,56.42353,-5.58172,"TS","Travelling",0.00991,16149.12396,0
"SOUTH SHIAN","2011-06-24",30,"C",59281,56.4236,-5.58182,"TS","Travelling",0.01011,16147.52377,0
"SOUTH SHIAN","2011-06-24",30,"C",59282,56.42367,-5.58192,"TS","Travelling",0.01011,16146.17132,0
"SOUTH SHIAN","2011-06-24",30,"C",59283,56.42374,-5.58202,"TS","Travelling",0.01011,16144.8251,0
"SOUTH SHIAN","2011-06-24",30,"C",59284,56.42382,-5.58212,"TS","Travelling",0.01039,16143.4851,0
"SOUTH SHIAN","2011-06-24",30,"C",59285,56.42388,-5.58224,"TS","Travelling",0.01039,16144.23822,0
"SOUTH SHIAN","2011-06-24",30,"C",59286,56.42394,-5.58237,"TS","Travelling",0.01039,16144.99799,0
"SOUTH SHIAN","2011-06-24",30,"C",59287,56.424,-5.5825,"TS","Travelling",0.01005,16145.76443,0
"SOUTH SHIAN","2011-06-24",30,"C",59288,56.42403,-5.58266,"TS","Travelling",0.01005,16150.37287,0
"SOUTH SHIAN","2011-06-24",30,"C",59289,56.42406,-5.58281,"TS","Travelling",0.01005,16154.98627,0
"SOUTH SHIAN","2011-06-24",30,"C",59290,56.42408,-5.58297,"TS","Travelling",0.01041,16159.60462,0
"SOUTH SHIAN","2011-06-24",30,"C",59291,56.42407,-5.58313,"TS","Travelling",0.01041,16168.20445,0
"SOUTH SHIAN","2011-06-24",30,"C",59292,56.42405,-5.5833,"TS","Travelling",0.01041,16176.80645,0
"SOUTH SHIAN","2011-06-24",30,"C",59293,56.42403,-5.58347,"TS","Travelling",0.01019,16185.41061,0
"SOUTH SHIAN","2011-06-24",30,"C",59294,56.42398,-5.58361,"TS","Travelling",0.01019,16195.4159,0
"SOUTH SHIAN","2011-06-24",30,"C",59295,56.42393,-5.58374,"TS","Travelling",0.01019,16205.42145,0
"SOUTH SHIAN","2011-06-24",30,"C",59296,56.42388,-5.58388,"TS","Travelling",0.01056,16215.42727,0
"SOUTH SHIAN","2011-06-24",30,"C",59297,56.42382,-5.58401,"TS","Travelling",0.01056,16226.01079,0
"SOUTH SHIAN","2011-06-24",30,"C",59298,56.42375,-5.58413,"TS","Travelling",0.01056,16236.59431,0
"SOUTH SHIAN","2011-06-24",30,"C",59299,56.42368,-5.58425,"TS","Travelling",0.01102,16247.17785,0
"SOUTH SHIAN","2011-06-24",30,"C",59300,56.42361,-5.58436,"TS","Travelling",0.01102,16258.14648,0
"SOUTH SHIAN","2011-06-24",30,"C",59301,56.42353,-5.58447,"TS","Travelling",0.01102,16269.11522,0
"SOUTH SHIAN","2011-06-24",30,"C",59302,56.42345,-5.58458,"TS","Travelling",0.01131,16280.08407,0
"SOUTH SHIAN","2011-06-24",30,"C",59303,56.42337,-5.58469,"TS","Travelling",0.01131,16291.2458,0
"SOUTH SHIAN","2011-06-24",30,"C",59304,56.42328,-5.58479,"TS","Travelling",0.01131,16302.40778,0
"SOUTH SHIAN","2011-06-24",30,"C",59305,56.4232,-5.5849,"TS","Travelling",0.01093,16313.57003,0
"SOUTH SHIAN","2011-06-24",30,"C",59306,56.42312,-5.58499,"TS","Travelling",0.01093,16324.24622,0
"SOUTH SHIAN","2011-06-24",30,"C",59307,56.42303,-5.58509,"TS","Travelling",0.01093,16334.92279,0
"SOUTH SHIAN","2011-06-24",30,"C",59308,56.42295,-5.58518,"TS","Travelling",0.01081,16345.59975,0
"SOUTH SHIAN","2011-06-24",30,"C",59309,56.42287,-5.58529,"TS","Travelling",0.01081,16356.32682,0
"SOUTH SHIAN","2011-06-24",30,"C",59310,56.42279,-5.58539,"TS","Travelling",0.01081,16367.05404,0
"SOUTH SHIAN","2011-06-24",30,"C",59311,56.42272,-5.5855,"TS","Travelling",0.01054,16377.78143,0
"SOUTH SHIAN","2011-06-24",30,"C",59312,56.42264,-5.58561,"TS","Travelling",0.01054,16388.31548,0
"SOUTH SHIAN","2011-06-24",30,"C",59313,56.42257,-5.58572,"TS","Travelling",0.01054,16398.84961,0
"SOUTH SHIAN","2011-06-24",30,"C",59314,56.4225,-5.58583,"TS","Travelling",0.01102,16409.38378,0
"SOUTH SHIAN","2011-06-24",30,"C",59315,56.42242,-5.58594,"TS","Travelling",0.01102,16420.35454,0
"SOUTH SHIAN","2011-06-24",30,"C",59316,56.42234,-5.58606,"TS","Travelling",0.01102,16431.32544,0
"SOUTH SHIAN","2011-06-24",30,"C",59317,56.42227,-5.58617,"TS","Travelling",0.01077,16442.29644,0
"SOUTH SHIAN","2011-06-24",30,"C",59318,56.42219,-5.58628,"TS","Travelling",0.01077,16453.07381,0
"SOUTH SHIAN","2011-06-24",30,"C",59319,56.42212,-5.5864,"TS","Travelling",0.01077,16463.85122,0
"SOUTH SHIAN","2011-06-24",30,"C",59320,56.42205,-5.58652,"TS","Travelling",0.01048,16474.62866,0
"SOUTH SHIAN","2011-06-24",30,"C",59321,56.422,-5.58666,"TS","Travelling",0.01048,16484.87404,0
"SOUTH SHIAN","2011-06-24",30,"C",59322,56.42195,-5.58681,"TS","Travelling",0.01048,16495.11975,0
"SOUTH SHIAN","2011-06-24",30,"C",59323,56.4219,-5.58695,"TS","Travelling",0.01041,16505.3658,0
"SOUTH SHIAN","2011-06-24",30,"C",59324,56.42188,-5.58712,"TS","Travelling",0.01041,16513.96612,0
"SOUTH SHIAN","2011-06-24",30,"C",59325,56.42187,-5.58728,"TS","Travelling",0.01041,16522.56855,0
"SOUTH SHIAN","2011-06-24",30,"C",59326,56.42185,-5.58745,"TS","Travelling",0.01061,16531.17311,0
"SOUTH SHIAN","2011-06-24",30,"C",59327,56.42184,-5.58762,"TS","Travelling",0.01061,16539.15144,0
"SOUTH SHIAN","2011-06-24",30,"C",59328,56.42184,-5.58779,"TS","Travelling",0.01061,16547.13275,0
"SOUTH SHIAN","2011-06-24",30,"C",59329,56.42183,-5.58797,"TS","Travelling",0.011,16555.11704,0
"SOUTH SHIAN","2011-06-24",30,"C",59330,56.42182,-5.58814,"TS","Travelling",0.011,16563.78325,0
"SOUTH SHIAN","2011-06-24",30,"C",59331,56.42181,-5.58832,"TS","Travelling",0.011,16572.45228,0
"SOUTH SHIAN","2011-06-24",30,"C",59332,56.4218,-5.5885,"TS","Travelling",0.01054,16581.12411,0
"SOUTH SHIAN","2011-06-24",30,"C",59333,56.42178,-5.58867,"TS","Travelling",0.01054,16590.18037,0
"SOUTH SHIAN","2011-06-24",30,"C",59334,56.42176,-5.58883,"TS","Travelling",0.01054,16599.23843,0
"SOUTH SHIAN","2011-06-24",30,"C",59335,56.42173,-5.589,"TS","Travelling",0.01077,16608.29828,0
"SOUTH SHIAN","2011-06-24",30,"C",59336,56.42168,-5.58915,"TS","Travelling",0.01077,16618.79938,0
"SOUTH SHIAN","2011-06-24",30,"C",59337,56.42163,-5.5893,"TS","Travelling",0.01077,16629.30088,0
"SOUTH SHIAN","2011-06-24",30,"C",59338,56.42158,-5.58945,"TS","Travelling",0.01056,16639.80277,0
"SOUTH SHIAN","2011-06-24",30,"C",59339,56.42152,-5.58957,"TS","Travelling",0.01056,16650.38671,0
"SOUTH SHIAN","2011-06-24",30,"C",59340,56.42145,-5.58969,"TS","Travelling",0.01056,16660.97068,0
"SOUTH SHIAN","2011-06-24",30,"C",59341,56.42138,-5.58982,"TS","Travelling",0.01093,16671.55464,0
"SOUTH SHIAN","2011-06-24",30,"C",59342,56.4213,-5.58991,"TS","Travelling",0.01093,16682.22068,0
"SOUTH SHIAN","2011-06-24",30,"C",59343,56.42122,-5.59001,"TS","Travelling",0.01093,16692.88712,0
"SOUTH SHIAN","2011-06-24",30,"C",59344,56.42113,-5.5901,"TS","Travelling",0.00848,16703.55393,0
"SOUTH SHIAN","2011-06-24",30,"C",59345,56.42106,-5.59014,"TS","Travelling",0.00848,16711.15554,0
"SOUTH SHIAN","2011-06-24",30,"C",59346,56.42099,-5.59019,"TS","Travelling",0.00848,16718.75802,0
"SOUTH SHIAN","2011-06-24",30,"C",59347,56.42092,-5.59023,"TS","Travelling",0.00873,16726.36137,0
"SOUTH SHIAN","2011-06-24",30,"C",59348,56.42084,-5.59029,"TS","Travelling",0.00873,16734.45334,0
"SOUTH SHIAN","2011-06-24",30,"C",59349,56.42077,-5.59034,"TS","Travelling",0.00873,16742.54599,0
"SOUTH SHIAN","2011-06-24",30,"C",59350,56.4207,-5.5904,"TS","Travelling",0.00848,16750.63929,0
"SOUTH SHIAN","2011-06-24",30,"C",59351,56.42064,-5.59049,"TS","Travelling",0.00848,16759.13428,0
"SOUTH SHIAN","2011-06-24",30,"C",59352,56.42059,-5.59059,"TS","Travelling",0.00848,16767.62928,0
"SOUTH SHIAN","2011-06-24",30,"C",59353,56.42053,-5.59068,"TS","Travelling",0.00824,16776.12429,0
"SOUTH SHIAN","2011-06-24",30,"C",59354,56.42051,-5.59081,"TS","Travelling",0.00824,16783.4719,0
"SOUTH SHIAN","2011-06-24",30,"C",59355,56.42049,-5.59094,"TS","Travelling",0.00824,16790.82036,0
"SOUTH SHIAN","2011-06-24",30,"C",59356,56.42047,-5.59107,"TS","Travelling",0.00863,16798.16967,0
"SOUTH SHIAN","2011-06-24",30,"C",59357,56.42048,-5.59121,"AS","Foraging",0.00863,16803.39997,0
"SOUTH SHIAN","2011-06-24",30,"C",59358,56.42049,-5.59134,"AS","Foraging",0.00863,16808.63309,0
"SOUTH SHIAN","2011-06-24",30,"C",59359,56.4205,-5.59148,"AS","Foraging",0.00921,16813.86903,0
"SOUTH SHIAN","2011-06-24",30,"C",59360,56.42056,-5.59159,"AS","Foraging",0.00921,16814.41374,0
"SOUTH SHIAN","2011-06-24",30,"C",59361,56.42061,-5.59171,"AS","Foraging",0.00921,16814.96349,0
"SOUTH SHIAN","2011-06-24",30,"C",59362,56.42067,-5.59182,"AS","Foraging",0.0093,16815.51827,0
"SOUTH SHIAN","2011-06-24",30,"C",59363,56.42074,-5.59187,"AS","Foraging",0.0093,16811.89739,0
"SOUTH SHIAN","2011-06-24",30,"C",59364,56.42082,-5.59193,"AS","Foraging",0.0093,16808.28088,0
"SOUTH SHIAN","2011-06-24",30,"C",59365,56.4209,-5.59198,"AS","Foraging",0.00994,16804.66874,0
"SOUTH SHIAN","2011-06-24",30,"C",59366,56.42099,-5.592,"AS","Foraging",0.00994,16798.47995,0
"SOUTH SHIAN","2011-06-24",30,"C",59367,56.42108,-5.59202,"AS","Foraging",0.00994,16792.29476,0
"SOUTH SHIAN","2011-06-24",30,"C",59368,56.42117,-5.59203,"AS","Foraging",0.00871,16786.1132,0
"SOUTH SHIAN","2011-06-24",30,"C",59369,56.42124,-5.59202,"AS","Foraging",0.00871,16779.32687,0
"SOUTH SHIAN","2011-06-24",30,"C",59370,56.42132,-5.592,"AS","Foraging",0.00871,16772.54232,0
"SOUTH SHIAN","2011-06-24",30,"C",59371,56.4214,-5.59198,"AS","Foraging",0.00513,16765.75957,0
"SOUTH SHIAN","2011-06-24",30,"C",59372,56.42144,-5.59196,"AS","Foraging",0.00513,16761.32315,0
"SOUTH SHIAN","2011-06-24",30,"C",59373,56.42149,-5.59194,"AS","Foraging",0.00513,16756.88714,0
"SOUTH SHIAN","2011-06-24",30,"C",59374,56.42153,-5.59192,"AS","Foraging",0.00325,16752.45152,0
"SOUTH SHIAN","2011-06-24",30,"C",59375,56.42156,-5.5919,"AS","Foraging",0.00325,16749.55662,0
"SOUTH SHIAN","2011-06-24",30,"C",59376,56.42159,-5.59188,"AS","Foraging",0.00325,16746.66185,0
"SOUTH SHIAN","2011-06-24",30,"C",59377,56.42162,-5.59187,"AS","Foraging",0.00282,16743.76723,0
"SOUTH SHIAN","2011-06-24",30,"C",59378,56.42164,-5.59184,"AS","Foraging",0.00282,16741.05843,0
"SOUTH SHIAN","2011-06-24",30,"C",59379,56.42166,-5.59182,"AS","Foraging",0.00282,16738.34967,0
"SOUTH SHIAN","2011-06-24",30,"C",59380,56.42168,-5.5918,"AS","Foraging",0.00267,16735.64095,0
"SOUTH SHIAN","2011-06-24",30,"C",59381,56.42171,-5.59178,"AS","Foraging",0.00267,16733.17804,0
"SOUTH SHIAN","2011-06-24",30,"C",59382,56.42173,-5.59177,"AS","Foraging",0.00267,16730.71522,0
"SOUTH SHIAN","2011-06-24",30,"C",59383,56.42175,-5.59175,"AS","Foraging",0.00282,16728.25245,0
"SOUTH SHIAN","2011-06-24",30,"C",59384,56.42177,-5.59173,"AS","Foraging",0.00282,16725.54393,0
"SOUTH SHIAN","2011-06-24",30,"C",59385,56.42179,-5.59171,"AS","Foraging",0.00282,16722.83545,0
"SOUTH SHIAN","2011-06-24",30,"C",59386,56.42182,-5.59168,"AS","Foraging",0.00212,16720.12702,0
"SOUTH SHIAN","2011-06-24",30,"C",59387,56.42183,-5.59167,"AS","Foraging",0.00212,16718.09571,0
"SOUTH SHIAN","2011-06-24",30,"C",59388,56.42185,-5.59165,"AS","Foraging",0.00212,16716.06443,0
"SOUTH SHIAN","2011-06-24",30,"C",59389,56.42187,-5.59163,"AS","Foraging",0.00197,16714.03317,0
"SOUTH SHIAN","2011-06-24",30,"C",59390,56.42188,-5.59162,"AS","Foraging",0.00197,16712.24782,0
"SOUTH SHIAN","2011-06-24",30,"C",59391,56.4219,-5.59161,"AS","Foraging",0.00197,16710.46251,0
"SOUTH SHIAN","2011-06-24",30,"C",59392,56.42192,-5.5916,"AS","Foraging",0.00197,16708.67725,0
"SOUTH SHIAN","2011-06-24",30,"C",59393,56.42193,-5.59159,"AS","Foraging",0.00197,16706.89204,0
"SOUTH SHIAN","2011-06-24",30,"C",59394,56.42195,-5.59158,"AS","Foraging",0.00197,16705.10686,0
"SOUTH SHIAN","2011-06-24",30,"C",59395,56.42197,-5.59157,"AS","Foraging",0.00247,16703.32173,0
"SOUTH SHIAN","2011-06-24",30,"C",59396,56.42199,-5.59157,"AS","Foraging",0.00247,16701.59753,0
"SOUTH SHIAN","2011-06-24",30,"C",59397,56.42201,-5.59157,"AS","Foraging",0.00247,16699.87352,0
"SOUTH SHIAN","2011-06-24",30,"C",59398,56.42203,-5.59157,"AS","Foraging",0.00267,16698.14971,0
"SOUTH SHIAN","2011-06-24",30,"C",59399,56.42206,-5.59158,"AS","Foraging",0.00267,16697.16424,0
"SOUTH SHIAN","2011-06-24",30,"C",59400,56.42208,-5.5916,"AS","Foraging",0.00267,16696.17913,0
"SOUTH SHIAN","2011-06-24",30,"C",59401,56.4221,-5.59162,"AS","Foraging",0.00344,16695.19439,0
"SOUTH SHIAN","2011-06-24",30,"C",59402,56.42212,-5.59166,"AS","Foraging",0.00344,16695.19471,0
"SOUTH SHIAN","2011-06-24",30,"C",59403,56.42214,-5.59169,"AS","Foraging",0.00344,16695.19574,0
"SOUTH SHIAN","2011-06-24",30,"C",59404,56.42217,-5.59173,"AS","Foraging",0.00553,16695.19747,0
"SOUTH SHIAN","2011-06-24",30,"C",59405,56.4222,-5.5918,"AS","Foraging",0.00553,16695.57094,0
"SOUTH SHIAN","2011-06-24",30,"C",59406,56.42223,-5.59187,"AS","Foraging",0.00553,16695.94622,0
"SOUTH SHIAN","2011-06-24",30,"C",59407,56.42227,-5.59193,"AS","Foraging",0.00632,16696.32332,0
"SOUTH SHIAN","2011-06-24",30,"C",59408,56.4223,-5.59202,"AS","Foraging",0.00632,16697.44202,0
"SOUTH SHIAN","2011-06-24",30,"C",59409,56.42233,-5.5921,"AS","Foraging",0.00632,16698.56306,0
"SOUTH SHIAN","2011-06-24",30,"C",59410,56.42237,-5.59218,"AS","Foraging",0.0075,16699.68641,0
"SOUTH SHIAN","2011-06-24",30,"C",59411,56.42239,-5.59229,"AS","Foraging",0.0075,16702.47578,0
"SOUTH SHIAN","2011-06-24",30,"C",59412,56.42242,-5.59241,"AS","Foraging",0.0075,16705.26805,0
"SOUTH SHIAN","2011-06-24",30,"C",59413,56.42245,-5.59252,"AS","Foraging",0.00838,16708.06323,0
"SOUTH SHIAN","2011-06-24",30,"C",59414,56.42248,-5.59264,"AS","Foraging",0.00838,16710.92691,0
"SOUTH SHIAN","2011-06-24",30,"C",59415,56.42252,-5.59276,"AS","Foraging",0.00838,16713.7943,0
"SOUTH SHIAN","2011-06-24",30,"C",59416,56.42255,-5.59288,"AS","Foraging",0.00889,16716.66542,0
