"DATE","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST2COL_km"
"2010-06-26",2,"Arctic",32245,56.19687,-2.52993,"AS","Foraging",0.0023,1.88842
"2010-06-26",2,"Arctic",32246,56.19687,-2.52989,"AS","Foraging",0.0023,1.89046
"2010-06-26",2,"Arctic",32247,56.19688,-2.52986,"AS","Foraging",0.0023,1.89249
"2010-06-26",2,"Arctic",32248,56.19688,-2.52982,"AS","Foraging",0.0023,1.89453
"2010-06-26",2,"Arctic",32249,56.19688,-2.52978,"AS","Foraging",0.00309,1.89656
"2010-06-26",2,"Arctic",32250,56.19689,-2.52974,"AS","Foraging",0.00309,1.89954
"2010-06-26",2,"Arctic",32251,56.1969,-2.52969,"AS","Foraging",0.00309,1.90252
"2010-06-26",2,"Arctic",32252,56.19691,-2.52964,"AS","Foraging",0.00309,1.9055
"2010-06-26",2,"Arctic",32253,56.19692,-2.5296,"AS","Foraging",0.00309,1.90849
"2010-06-26",2,"Arctic",32254,56.19693,-2.52955,"AS","Foraging",0.00387,1.91147
"2010-06-26",2,"Arctic",32255,56.19694,-2.52949,"AS","Foraging",0.00387,1.91511
"2010-06-26",2,"Arctic",32256,56.19695,-2.52943,"AS","Foraging",0.00387,1.91875
"2010-06-26",2,"Arctic",32257,56.19696,-2.52937,"AS","Foraging",0.00387,1.9224
"2010-06-26",2,"Arctic",32258,56.19697,-2.52931,"AS","Foraging",0.00387,1.92604
"2010-06-26",2,"Arctic",32259,56.19698,-2.52925,"AS","Foraging",0.00613,1.92969
"2010-06-26",2,"Arctic",32260,56.19701,-2.52916,"AS","Foraging",0.00613,1.93577
"2010-06-26",2,"Arctic",32261,56.19704,-2.52908,"AS","Foraging",0.00613,1.94186
"2010-06-26",2,"Arctic",32262,56.19706,-2.52899,"AS","Foraging",0.00613,1.94794
"2010-06-26",2,"Arctic",32263,56.19709,-2.5289,"AS","Foraging",0.00613,1.95402
"2010-06-26",2,"Arctic",32264,56.19712,-2.52882,"AS","Foraging",0.00761,1.96011
"2010-06-26",2,"Arctic",32265,56.19716,-2.52873,"AS","Foraging",0.00761,1.96769
"2010-06-26",2,"Arctic",32266,56.19721,-2.52864,"AS","Foraging",0.00761,1.97527
"2010-06-26",2,"Arctic",32267,56.19726,-2.52855,"AS","Foraging",0.00761,1.98285
"2010-06-26",2,"Arctic",32268,56.1973,-2.52846,"AS","Foraging",0.00761,1.99044
"2010-06-26",2,"Arctic",32269,56.19735,-2.52837,"AS","Foraging",0.0058,1.99802
"2010-06-26",2,"Arctic",32270,56.19739,-2.5283,"AS","Foraging",0.0058,2.00378
"2010-06-26",2,"Arctic",32271,56.19742,-2.52823,"AS","Foraging",0.0058,2.00953
"2010-06-26",2,"Arctic",32272,56.19746,-2.52817,"AS","Foraging",0.0058,2.01529
"2010-06-26",2,"Arctic",32273,56.1975,-2.5281,"AS","Foraging",0.0058,2.02105
"2010-06-26",2,"Arctic",32274,56.19753,-2.52803,"AS","Foraging",0.00388,2.02681
"2010-06-26",2,"Arctic",32275,56.19756,-2.52799,"AS","Foraging",0.00388,2.03068
"2010-06-26",2,"Arctic",32276,56.19758,-2.52794,"AS","Foraging",0.00388,2.03456
"2010-06-26",2,"Arctic",32277,56.1976,-2.52789,"AS","Foraging",0.00388,2.03843
"2010-06-26",2,"Arctic",32278,56.19763,-2.52785,"AS","Foraging",0.00388,2.04231
"2010-06-26",2,"Arctic",32279,56.19765,-2.5278,"AS","Foraging",0.00398,2.04618
"2010-06-26",2,"Arctic",32280,56.19767,-2.52775,"AS","Foraging",0.00398,2.05016
"2010-06-26",2,"Arctic",32281,56.19769,-2.52769,"AS","Foraging",0.00398,2.05415
"2010-06-26",2,"Arctic",32282,56.19771,-2.52764,"AS","Foraging",0.00398,2.05813
"2010-06-26",2,"Arctic",32283,56.19773,-2.52759,"AS","Foraging",0.00398,2.06211
"2010-06-26",2,"Arctic",32284,56.19775,-2.52753,"AS","Foraging",0.00362,2.06609
"2010-06-26",2,"Arctic",32285,56.19776,-2.52748,"AS","Foraging",0.00362,2.06963
"2010-06-26",2,"Arctic",32286,56.19778,-2.52743,"AS","Foraging",0.00362,2.07317
"2010-06-26",2,"Arctic",32287,56.19779,-2.52737,"AS","Foraging",0.00362,2.0767
"2010-06-26",2,"Arctic",32288,56.1978,-2.52732,"AS","Foraging",0.00362,2.08024
"2010-06-26",2,"Arctic",32289,56.19782,-2.52727,"AS","Foraging",0.00387,2.08378
"2010-06-26",2,"Arctic",32290,56.19783,-2.52721,"AS","Foraging",0.00387,2.08743
"2010-06-26",2,"Arctic",32291,56.19784,-2.52715,"AS","Foraging",0.00387,2.09107
"2010-06-26",2,"Arctic",32292,56.19785,-2.52709,"AS","Foraging",0.00387,2.09472
"2010-06-26",2,"Arctic",32293,56.19786,-2.52703,"AS","Foraging",0.00387,2.09837
"2010-06-26",2,"Arctic",32294,56.19787,-2.52697,"AS","Foraging",0.00392,2.10202
"2010-06-26",2,"Arctic",32295,56.19787,-2.5269,"AS","Foraging",0.00392,2.10518
"2010-06-26",2,"Arctic",32296,56.19787,-2.52684,"AS","Foraging",0.00392,2.10833
"2010-06-26",2,"Arctic",32297,56.19787,-2.52678,"AS","Foraging",0.00392,2.11149
"2010-06-26",2,"Arctic",32298,56.19787,-2.52671,"AS","Foraging",0.00392,2.11465
"2010-06-26",2,"Arctic",32299,56.19787,-2.52665,"AS","Foraging",0.0062,2.11781
"2010-06-26",2,"Arctic",32300,56.19786,-2.52655,"AS","Foraging",0.0062,2.1226
"2010-06-26",2,"Arctic",32301,56.19786,-2.52645,"AS","Foraging",0.0062,2.12738
"2010-06-26",2,"Arctic",32302,56.19786,-2.52635,"AS","Foraging",0.0062,2.13218
"2010-06-26",2,"Arctic",32303,56.19785,-2.52625,"AS","Foraging",0.0062,2.13698
"2010-06-26",2,"Arctic",32304,56.19785,-2.52615,"AS","Foraging",0.00623,2.14179
"2010-06-26",2,"Arctic",32305,56.19784,-2.52605,"AS","Foraging",0.00623,2.1464
"2010-06-26",2,"Arctic",32306,56.19784,-2.52595,"AS","Foraging",0.00623,2.15101
"2010-06-26",2,"Arctic",32307,56.19783,-2.52585,"AS","Foraging",0.00623,2.15562
"2010-06-26",2,"Arctic",32308,56.19782,-2.52575,"AS","Foraging",0.00623,2.16025
"2010-06-26",2,"Arctic",32309,56.19782,-2.52565,"AS","Foraging",0.00412,2.16488
"2010-06-26",2,"Arctic",32310,56.19782,-2.52558,"AS","Foraging",0.00412,2.16826
"2010-06-26",2,"Arctic",32311,56.19782,-2.52552,"AS","Foraging",0.00412,2.17164
"2010-06-26",2,"Arctic",32312,56.19782,-2.52545,"AS","Foraging",0.00412,2.17503
"2010-06-26",2,"Arctic",32313,56.19782,-2.52538,"AS","Foraging",0.00412,2.17842
"2010-06-26",2,"Arctic",32314,56.19782,-2.52532,"AS","Foraging",0.00268,2.1818
"2010-06-26",2,"Arctic",32315,56.19782,-2.52527,"AS","Foraging",0.00268,2.18401
"2010-06-26",2,"Arctic",32316,56.19782,-2.52523,"AS","Foraging",0.00268,2.18621
"2010-06-26",2,"Arctic",32317,56.19782,-2.52519,"AS","Foraging",0.00268,2.18842
"2010-06-26",2,"Arctic",32318,56.19782,-2.52514,"AS","Foraging",0.00268,2.19063
"2010-06-26",2,"Arctic",32319,56.19782,-2.5251,"AS","Foraging",0.00189,2.19284
"2010-06-26",2,"Arctic",32320,56.19782,-2.52507,"AS","Foraging",0.00189,2.19458
"2010-06-26",2,"Arctic",32321,56.19782,-2.52504,"AS","Foraging",0.00189,2.19632
"2010-06-26",2,"Arctic",32322,56.19783,-2.52501,"AS","Foraging",0.00189,2.19806
"2010-06-26",2,"Arctic",32323,56.19783,-2.52498,"AS","Foraging",0.00189,2.1998
"2010-06-26",2,"Arctic",32324,56.19783,-2.52495,"AS","Foraging",0.00165,2.20155
"2010-06-26",2,"Arctic",32325,56.19783,-2.52492,"AS","Foraging",0.00165,2.20291
"2010-06-26",2,"Arctic",32326,56.19783,-2.5249,"AS","Foraging",0.00165,2.20427
"2010-06-26",2,"Arctic",32327,56.19783,-2.52487,"AS","Foraging",0.00165,2.20563
"2010-06-26",2,"Arctic",32328,56.19783,-2.52484,"AS","Foraging",0.00165,2.20699
"2010-06-26",2,"Arctic",32329,56.19783,-2.52482,"AS","Foraging",0.00271,2.20836
"2010-06-26",2,"Arctic",32330,56.19782,-2.52478,"AS","Foraging",0.00271,2.20977
"2010-06-26",2,"Arctic",32331,56.19781,-2.52474,"AS","Foraging",0.00271,2.21119
"2010-06-26",2,"Arctic",32332,56.1978,-2.5247,"AS","Foraging",0.00271,2.21261
"2010-06-26",2,"Arctic",32333,56.19779,-2.52466,"AS","Foraging",0.00271,2.21403
"2010-06-26",2,"Arctic",32334,56.19778,-2.52462,"AS","Foraging",0.00358,2.21546
"2010-06-26",2,"Arctic",32335,56.19776,-2.52458,"AS","Foraging",0.00358,2.21605
"2010-06-26",2,"Arctic",32336,56.19774,-2.52454,"AS","Foraging",0.00358,2.21665
"2010-06-26",2,"Arctic",32337,56.19771,-2.5245,"AS","Foraging",0.00358,2.21726
"2010-06-26",2,"Arctic",32338,56.19769,-2.52446,"AS","Foraging",0.00358,2.21787
"2010-06-26",2,"Arctic",32339,56.19767,-2.52442,"AS","Foraging",0.00414,2.21849
"2010-06-26",2,"Arctic",32340,56.19764,-2.52437,"AS","Foraging",0.00414,2.21925
"2010-06-26",2,"Arctic",32341,56.19761,-2.52432,"AS","Foraging",0.00414,2.22002
"2010-06-26",2,"Arctic",32342,56.19759,-2.52428,"AS","Foraging",0.00414,2.2208
"2010-06-26",2,"Arctic",32343,56.19756,-2.52423,"AS","Foraging",0.00414,2.22158
"2010-06-26",2,"Arctic",32344,56.19753,-2.52418,"AS","Foraging",0.00444,2.22237
"2010-06-26",2,"Arctic",32345,56.19751,-2.52413,"AS","Foraging",0.00444,2.22352
"2010-06-26",2,"Arctic",32346,56.19748,-2.52408,"AS","Foraging",0.00444,2.22467
"2010-06-26",2,"Arctic",32347,56.19745,-2.52402,"AS","Foraging",0.00444,2.22583
"2010-06-26",2,"Arctic",32348,56.19743,-2.52397,"AS","Foraging",0.00444,2.227
"2010-06-26",2,"Arctic",32349,56.1974,-2.52392,"AS","Foraging",0.00348,2.22818
"2010-06-26",2,"Arctic",32350,56.19738,-2.52387,"AS","Foraging",0.00348,2.22925
"2010-06-26",2,"Arctic",32351,56.19736,-2.52383,"AS","Foraging",0.00348,2.23031
"2010-06-26",2,"Arctic",32352,56.19734,-2.52379,"AS","Foraging",0.00348,2.23139
"2010-06-26",2,"Arctic",32353,56.19732,-2.52374,"AS","Foraging",0.00348,2.23247
"2010-06-26",2,"Arctic",32354,56.1973,-2.5237,"AS","Foraging",0.00293,2.23355
"2010-06-26",2,"Arctic",32355,56.19728,-2.52366,"AS","Foraging",0.00293,2.23449
"2010-06-26",2,"Arctic",32356,56.19727,-2.52363,"AS","Foraging",0.00293,2.23543
"2010-06-26",2,"Arctic",32357,56.19725,-2.52359,"AS","Foraging",0.00293,2.23637
"2010-06-26",2,"Arctic",32358,56.19723,-2.52355,"AS","Foraging",0.00293,2.23731
"2010-06-26",2,"Arctic",32359,56.19722,-2.52352,"AS","Foraging",0.00303,2.23826
"2010-06-26",2,"Arctic",32360,56.1972,-2.52348,"AS","Foraging",0.00303,2.23885
"2010-06-26",2,"Arctic",32361,56.19718,-2.52345,"AS","Foraging",0.00303,2.23943
"2010-06-26",2,"Arctic",32362,56.19716,-2.52342,"AS","Foraging",0.00303,2.24002
"2010-06-26",2,"Arctic",32363,56.19714,-2.52338,"AS","Foraging",0.00303,2.24061
"2010-06-26",2,"Arctic",32364,56.19712,-2.52335,"AS","Foraging",0.00293,2.24121
"2010-06-26",2,"Arctic",32365,56.1971,-2.52331,"AS","Foraging",0.00293,2.24218
"2010-06-26",2,"Arctic",32366,56.19708,-2.52328,"AS","Foraging",0.00293,2.24316
"2010-06-26",2,"Arctic",32367,56.19707,-2.52324,"AS","Foraging",0.00293,2.24414
"2010-06-26",2,"Arctic",32368,56.19705,-2.5232,"AS","Foraging",0.00293,2.24512
"2010-06-26",2,"Arctic",32369,56.19703,-2.52317,"AS","Foraging",0.00326,2.2461
"2010-06-26",2,"Arctic",32370,56.19702,-2.52312,"AS","Foraging",0.00326,2.24745
"2010-06-26",2,"Arctic",32371,56.197,-2.52308,"AS","Foraging",0.00326,2.24879
"2010-06-26",2,"Arctic",32372,56.19698,-2.52304,"AS","Foraging",0.00326,2.25014
"2010-06-26",2,"Arctic",32373,56.19697,-2.52299,"AS","Foraging",0.00326,2.2515
"2010-06-26",2,"Arctic",32374,56.19695,-2.52295,"AS","Foraging",0.00324,2.25286
"2010-06-26",2,"Arctic",32375,56.19694,-2.5229,"AS","Foraging",0.00324,2.25459
"2010-06-26",2,"Arctic",32376,56.19692,-2.52286,"AS","Foraging",0.00324,2.25632
"2010-06-26",2,"Arctic",32377,56.19691,-2.52281,"AS","Foraging",0.00324,2.25806
"2010-06-26",2,"Arctic",32378,56.1969,-2.52276,"AS","Foraging",0.00324,2.2598
"2010-06-26",2,"Arctic",32379,56.19688,-2.52272,"AS","Foraging",0.00393,2.26154
"2010-06-26",2,"Arctic",32380,56.19689,-2.52265,"AS","Foraging",0.00393,2.26512
"2010-06-26",2,"Arctic",32381,56.19689,-2.52259,"AS","Foraging",0.00393,2.26869
"2010-06-26",2,"Arctic",32382,56.19689,-2.52253,"AS","Foraging",0.00393,2.27227
"2010-06-26",2,"Arctic",32383,56.1969,-2.52246,"AS","Foraging",0.00393,2.27585
"2010-06-26",2,"Arctic",32384,56.1969,-2.5224,"AS","Foraging",0.00362,2.27943
"2010-06-26",2,"Arctic",32385,56.19691,-2.52235,"AS","Foraging",0.00362,2.28304
"2010-06-26",2,"Arctic",32386,56.19693,-2.52229,"AS","Foraging",0.00362,2.28665
"2010-06-26",2,"Arctic",32387,56.19694,-2.52224,"AS","Foraging",0.00362,2.29025
"2010-06-26",2,"Arctic",32388,56.19695,-2.52219,"AS","Foraging",0.00362,2.29386
"2010-06-26",2,"Arctic",32389,56.19697,-2.52213,"AS","Foraging",0.00373,2.29747
"2010-06-26",2,"Arctic",32390,56.19699,-2.52209,"AS","Foraging",0.00373,2.3011
"2010-06-26",2,"Arctic",32391,56.19701,-2.52205,"AS","Foraging",0.00373,2.30473
"2010-06-26",2,"Arctic",32392,56.19704,-2.522,"AS","Foraging",0.00373,2.30836
"2010-06-26",2,"Arctic",32393,56.19706,-2.52196,"AS","Foraging",0.00373,2.31199
"2010-06-26",2,"Arctic",32394,56.19708,-2.52192,"AS","Foraging",0.00404,2.31562
"2010-06-26",2,"Arctic",32395,56.19711,-2.52187,"AS","Foraging",0.00404,2.31961
"2010-06-26",2,"Arctic",32396,56.19713,-2.52182,"AS","Foraging",0.00404,2.3236
"2010-06-26",2,"Arctic",32397,56.19715,-2.52177,"AS","Foraging",0.00404,2.32758
"2010-06-26",2,"Arctic",32398,56.19718,-2.52172,"AS","Foraging",0.00404,2.33157
"2010-06-26",2,"Arctic",32399,56.1972,-2.52167,"AS","Foraging",0.00404,2.33556
"2010-06-26",2,"Arctic",32400,56.19722,-2.52162,"AS","Foraging",0.00404,2.33955
"2010-06-26",2,"Arctic",32401,56.19725,-2.52157,"AS","Foraging",0.00404,2.34354
"2010-06-26",2,"Arctic",32402,56.19727,-2.52152,"AS","Foraging",0.00404,2.34753
"2010-06-26",2,"Arctic",32403,56.19729,-2.52147,"AS","Foraging",0.00404,2.35152
"2010-06-26",2,"Arctic",32404,56.19732,-2.52142,"AS","Foraging",0.00381,2.35551
"2010-06-26",2,"Arctic",32405,56.19733,-2.52136,"AS","Foraging",0.00381,2.3593
"2010-06-26",2,"Arctic",32406,56.19734,-2.5213,"AS","Foraging",0.00381,2.36308
"2010-06-26",2,"Arctic",32407,56.19736,-2.52125,"AS","Foraging",0.00381,2.36686
"2010-06-26",2,"Arctic",32408,56.19737,-2.52119,"AS","Foraging",0.00381,2.37064
"2010-06-26",2,"Arctic",32409,56.19738,-2.52113,"AS","Foraging",0.00352,2.37443
"2010-06-26",2,"Arctic",32410,56.19739,-2.52108,"AS","Foraging",0.00352,2.37765
"2010-06-26",2,"Arctic",32411,56.19739,-2.52102,"AS","Foraging",0.00352,2.38087
"2010-06-26",2,"Arctic",32412,56.19739,-2.52096,"AS","Foraging",0.00352,2.38409
"2010-06-26",2,"Arctic",32413,56.1974,-2.52091,"AS","Foraging",0.00352,2.38732
"2010-06-26",2,"Arctic",32414,56.1974,-2.52085,"AS","Foraging",0.00262,2.39054
"2010-06-26",2,"Arctic",32415,56.19738,-2.52082,"AS","Foraging",0.00262,2.39122
"2010-06-26",2,"Arctic",32416,56.19737,-2.52079,"AS","Foraging",0.00262,2.3919
"2010-06-26",2,"Arctic",32417,56.19735,-2.52076,"AS","Foraging",0.00262,2.39258
"2010-06-26",2,"Arctic",32418,56.19733,-2.52073,"AS","Foraging",0.00262,2.39326
"2010-06-26",2,"Arctic",32419,56.19732,-2.5207,"AS","Foraging",0.00299,2.39395
"2010-06-26",2,"Arctic",32420,56.19729,-2.52071,"AS","Foraging",0.00299,2.39211
"2010-06-26",2,"Arctic",32421,56.19726,-2.52071,"AS","Foraging",0.00299,2.39028
"2010-06-26",2,"Arctic",32422,56.19724,-2.52072,"AS","Foraging",0.00299,2.38845
"2010-06-26",2,"Arctic",32423,56.19721,-2.52073,"AS","Foraging",0.00299,2.38662
"2010-06-26",2,"Arctic",32424,56.19718,-2.52073,"AS","Foraging",0.00296,2.38479
"2010-06-26",2,"Arctic",32425,56.19716,-2.52073,"AS","Foraging",0.00296,2.38332
"2010-06-26",2,"Arctic",32426,56.19713,-2.52073,"AS","Foraging",0.00296,2.38186
"2010-06-26",2,"Arctic",32427,56.1971,-2.52073,"AS","Foraging",0.00296,2.3804
"2010-06-26",2,"Arctic",32428,56.19708,-2.52073,"AS","Foraging",0.00296,2.37894
"2010-06-26",2,"Arctic",32429,56.19705,-2.52073,"AS","Foraging",0.00299,2.37749
"2010-06-26",2,"Arctic",32430,56.19702,-2.52073,"AS","Foraging",0.00299,2.3764
"2010-06-26",2,"Arctic",32431,56.197,-2.52072,"AS","Foraging",0.00299,2.37531
"2010-06-26",2,"Arctic",32432,56.19697,-2.52071,"AS","Foraging",0.00299,2.37422
"2010-06-26",2,"Arctic",32433,56.19694,-2.52071,"AS","Foraging",0.00299,2.37314
"2010-06-26",2,"Arctic",32434,56.19692,-2.5207,"AS","Foraging",0.00226,2.37207
"2010-06-26",2,"Arctic",32435,56.1969,-2.52069,"AS","Foraging",0.00226,2.37135
"2010-06-26",2,"Arctic",32436,56.19688,-2.52069,"AS","Foraging",0.00226,2.37064
"2010-06-26",2,"Arctic",32437,56.19686,-2.52068,"AS","Foraging",0.00226,2.36992
"2010-06-26",2,"Arctic",32438,56.19684,-2.52067,"AS","Foraging",0.00226,2.36922
"2010-06-26",2,"Arctic",32439,56.19682,-2.52067,"AS","Foraging",0.00195,2.36851
"2010-06-26",2,"Arctic",32440,56.1968,-2.52066,"AS","Foraging",0.00195,2.36816
"2010-06-26",2,"Arctic",32441,56.19678,-2.52065,"AS","Foraging",0.00195,2.36782
"2010-06-26",2,"Arctic",32442,56.19677,-2.52064,"AS","Foraging",0.00195,2.36747
"2010-06-26",2,"Arctic",32443,56.19675,-2.52063,"AS","Foraging",0.00195,2.36713
"2010-06-26",2,"Arctic",32444,56.19673,-2.52062,"AS","Foraging",0.00182,2.36679
"2010-06-26",2,"Arctic",32445,56.19672,-2.52059,"AS","Foraging",0.00182,2.36753
"2010-06-26",2,"Arctic",32446,56.19671,-2.52057,"AS","Foraging",0.00182,2.36828
"2010-06-26",2,"Arctic",32447,56.1967,-2.52055,"AS","Foraging",0.00182,2.36902
"2010-06-26",2,"Arctic",32448,56.19669,-2.52052,"AS","Foraging",0.00182,2.36977
"2010-06-26",2,"Arctic",32449,56.19668,-2.5205,"AS","Foraging",0.00234,2.37051
"2010-06-26",2,"Arctic",32450,56.19667,-2.52047,"AS","Foraging",0.00234,2.37181
"2010-06-26",2,"Arctic",32451,56.19666,-2.52043,"AS","Foraging",0.00234,2.3731
"2010-06-26",2,"Arctic",32452,56.19665,-2.5204,"AS","Foraging",0.00234,2.3744
"2010-06-26",2,"Arctic",32453,56.19664,-2.52037,"AS","Foraging",0.00234,2.3757
"2010-06-26",2,"Arctic",32454,56.19663,-2.52033,"AS","Foraging",0.00239,2.377
"2010-06-26",2,"Arctic",32455,56.19663,-2.5203,"AS","Foraging",0.00239,2.37866
"2010-06-26",2,"Arctic",32456,56.19662,-2.52026,"AS","Foraging",0.00239,2.38032
"2010-06-26",2,"Arctic",32457,56.19661,-2.52022,"AS","Foraging",0.00239,2.38199
"2010-06-26",2,"Arctic",32458,56.19661,-2.52019,"AS","Foraging",0.00239,2.38365
"2010-06-26",2,"Arctic",32459,56.1966,-2.52015,"AS","Foraging",0.00258,2.38531
"2010-06-26",2,"Arctic",32460,56.19659,-2.52011,"AS","Foraging",0.00258,2.38716
"2010-06-26",2,"Arctic",32461,56.19659,-2.52007,"AS","Foraging",0.00258,2.38901
"2010-06-26",2,"Arctic",32462,56.19658,-2.52003,"AS","Foraging",0.00258,2.39086
"2010-06-26",2,"Arctic",32463,56.19657,-2.51999,"AS","Foraging",0.00258,2.39272
"2010-06-26",2,"Arctic",32464,56.19657,-2.51995,"AS","Foraging",0.00271,2.39457
"2010-06-26",2,"Arctic",32465,56.19655,-2.51991,"AS","Foraging",0.00271,2.3959
"2010-06-26",2,"Arctic",32466,56.19654,-2.51988,"AS","Foraging",0.00271,2.39723
"2010-06-26",2,"Arctic",32467,56.19653,-2.51984,"AS","Foraging",0.00271,2.39856
"2010-06-26",2,"Arctic",32468,56.19651,-2.5198,"AS","Foraging",0.00271,2.3999
"2010-06-26",2,"Arctic",32469,56.1965,-2.51977,"AS","Foraging",0.00222,2.40124
"2010-06-26",2,"Arctic",32470,56.19649,-2.51974,"AS","Foraging",0.00222,2.40203
"2010-06-26",2,"Arctic",32471,56.19647,-2.51971,"AS","Foraging",0.00222,2.40282
"2010-06-26",2,"Arctic",32472,56.19646,-2.51969,"AS","Foraging",0.00222,2.40361
"2010-06-26",2,"Arctic",32473,56.19645,-2.51966,"AS","Foraging",0.00222,2.40441
"2010-06-26",2,"Arctic",32474,56.19643,-2.51963,"AS","Foraging",0.00195,2.4052
"2010-06-26",2,"Arctic",32475,56.19642,-2.51962,"AS","Foraging",0.00195,2.40491
"2010-06-26",2,"Arctic",32476,56.1964,-2.51961,"AS","Foraging",0.00195,2.40462
"2010-06-26",2,"Arctic",32477,56.19638,-2.5196,"AS","Foraging",0.00195,2.40433
"2010-06-26",2,"Arctic",32478,56.19637,-2.51959,"AS","Foraging",0.00195,2.40405
"2010-06-26",2,"Arctic",32479,56.19635,-2.51958,"AS","Foraging",0.00259,2.40376
"2010-06-26",2,"Arctic",32480,56.19633,-2.51958,"AS","Foraging",0.00259,2.40259
"2010-06-26",2,"Arctic",32481,56.1963,-2.51958,"AS","Foraging",0.00259,2.40142
"2010-06-26",2,"Arctic",32482,56.19628,-2.51958,"AS","Foraging",0.00259,2.40025
"2010-06-26",2,"Arctic",32483,56.19626,-2.51958,"AS","Foraging",0.00259,2.39908
"2010-06-26",2,"Arctic",32484,56.19623,-2.51958,"AS","Foraging",0.00277,2.39792
"2010-06-26",2,"Arctic",32485,56.19621,-2.51956,"AS","Foraging",0.00277,2.39841
"2010-06-26",2,"Arctic",32486,56.19619,-2.51953,"AS","Foraging",0.00277,2.39889
"2010-06-26",2,"Arctic",32487,56.19617,-2.5195,"AS","Foraging",0.00277,2.39939
"2010-06-26",2,"Arctic",32488,56.19615,-2.51948,"AS","Foraging",0.00277,2.39988
"2010-06-26",2,"Arctic",32489,56.19613,-2.51945,"AS","Foraging",0.0029,2.40038
"2010-06-26",2,"Arctic",32490,56.19612,-2.51941,"AS","Foraging",0.0029,2.4023
"2010-06-26",2,"Arctic",32491,56.19611,-2.51936,"AS","Foraging",0.0029,2.40422
"2010-06-26",2,"Arctic",32492,56.1961,-2.51932,"AS","Foraging",0.0029,2.40614
"2010-06-26",2,"Arctic",32493,56.19609,-2.51928,"AS","Foraging",0.0029,2.40807
"2010-06-26",2,"Arctic",32494,56.19608,-2.51923,"AS","Foraging",0.00351,2.41
"2010-06-26",2,"Arctic",32495,56.19608,-2.51918,"AS","Foraging",0.00351,2.41316
"2010-06-26",2,"Arctic",32496,56.19608,-2.51912,"AS","Foraging",0.00351,2.41632
"2010-06-26",2,"Arctic",32497,56.19608,-2.51906,"AS","Foraging",0.00351,2.41948
"2010-06-26",2,"Arctic",32498,56.19608,-2.51901,"AS","Foraging",0.00351,2.42264
"2010-06-26",2,"Arctic",32499,56.19608,-2.51895,"AS","Foraging",0.00352,2.42581
"2010-06-26",2,"Arctic",32500,56.19608,-2.51889,"AS","Foraging",0.00352,2.42881
"2010-06-26",2,"Arctic",32501,56.19608,-2.51884,"AS","Foraging",0.00352,2.43182
"2010-06-26",2,"Arctic",32502,56.19607,-2.51878,"AS","Foraging",0.00352,2.43483
"2010-06-26",2,"Arctic",32503,56.19607,-2.51872,"AS","Foraging",0.00352,2.43783
"2010-06-26",2,"Arctic",32504,56.19607,-2.51867,"AS","Foraging",0.00311,2.44084
"2010-06-26",2,"Arctic",32505,56.19606,-2.51862,"AS","Foraging",0.00311,2.44348
"2010-06-26",2,"Arctic",32506,56.19606,-2.51857,"AS","Foraging",0.00311,2.44612
"2010-06-26",2,"Arctic",32507,56.19606,-2.51852,"AS","Foraging",0.00311,2.44876
"2010-06-26",2,"Arctic",32508,56.19605,-2.51847,"AS","Foraging",0.00311,2.4514
"2010-06-26",2,"Arctic",32509,56.19605,-2.51842,"AS","Foraging",0.00289,2.45405
"2010-06-26",2,"Arctic",32510,56.19605,-2.51837,"AS","Foraging",0.00289,2.45666
"2010-06-26",2,"Arctic",32511,56.19605,-2.51832,"AS","Foraging",0.00289,2.45928
"2010-06-26",2,"Arctic",32512,56.19605,-2.51828,"AS","Foraging",0.00289,2.4619
"2010-06-26",2,"Arctic",32513,56.19605,-2.51823,"AS","Foraging",0.00289,2.46451
"2010-06-26",2,"Arctic",32514,56.19605,-2.51818,"AS","Foraging",0.0025,2.46713
"2010-06-26",2,"Arctic",32515,56.19605,-2.51814,"AS","Foraging",0.0025,2.46953
"2010-06-26",2,"Arctic",32516,56.19606,-2.5181,"AS","Foraging",0.0025,2.47194
"2010-06-26",2,"Arctic",32517,56.19606,-2.51806,"AS","Foraging",0.0025,2.47434
"2010-06-26",2,"Arctic",32518,56.19606,-2.51802,"AS","Foraging",0.0025,2.47675
"2010-06-26",2,"Arctic",32519,56.19607,-2.51798,"AS","Foraging",0.00271,2.47915
"2010-06-26",2,"Arctic",32520,56.19608,-2.51794,"AS","Foraging",0.00271,2.48187
"2010-06-26",2,"Arctic",32521,56.19609,-2.5179,"AS","Foraging",0.00271,2.48459
"2010-06-26",2,"Arctic",32522,56.1961,-2.51786,"AS","Foraging",0.00271,2.48731
"2010-06-26",2,"Arctic",32523,56.19611,-2.51782,"AS","Foraging",0.00271,2.49003
"2010-06-26",2,"Arctic",32524,56.19612,-2.51778,"AS","Foraging",0.00271,2.49275
"2010-06-26",2,"Arctic",32525,56.19613,-2.51774,"AS","Foraging",0.00271,2.49547
"2010-06-26",2,"Arctic",32526,56.19614,-2.5177,"AS","Foraging",0.00271,2.49819
"2010-06-26",2,"Arctic",32527,56.19615,-2.51766,"AS","Foraging",0.00271,2.50091
"2010-06-26",2,"Arctic",32528,56.19616,-2.51762,"AS","Foraging",0.00271,2.50362
