"DATE","ID","TSECS_GMT","LATITUDE","LONGITUDE","SPECIES","Continuous","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2009-06-09",2,34904,53.42921,-4.49915,"C","AS",2255.05908,"Foraging","Foraging","Foraging"
"2009-06-09",2,34905,53.42921,-4.49915,"C","AS",2255.64486,"Foraging","Foraging","Foraging"
"2009-06-09",2,34906,53.42922,-4.49915,"C","AS",2256.23065,"Foraging","Foraging","Foraging"
"2009-06-09",2,34907,53.42923,-4.49914,"C","AS",2257.52023,"Foraging","Foraging","Foraging"
"2009-06-09",2,34908,53.42924,-4.49914,"C","AS",2258.80981,"Foraging","Foraging","Foraging"
"2009-06-09",2,34909,53.42925,-4.49913,"C","AS",2260.09939,"Foraging","Foraging","Foraging"
"2009-06-09",2,34910,53.42927,-4.49914,"C","AS",2261.62131,"Foraging","Foraging","Foraging"
"2009-06-09",2,34911,53.42928,-4.49916,"C","AS",2263.14397,"Foraging","Foraging","Foraging"
"2009-06-09",2,34912,53.4293,-4.49917,"C","AS",2264.66735,"Foraging","Foraging","Foraging"
"2009-06-09",2,34913,53.42931,-4.49922,"C","AS",2264.08303,"Foraging","Foraging","Foraging"
"2009-06-09",2,34914,53.42931,-4.49928,"C","AS",2263.50475,"Foraging","Foraging","Foraging"
"2009-06-09",2,34915,53.42932,-4.49933,"C","AS",2262.93252,"Foraging","Foraging","Foraging"
"2009-06-09",2,34916,53.42931,-4.49941,"C","AS",2260.84642,"Foraging","Foraging","Foraging"
"2009-06-09",2,34917,53.42931,-4.49948,"C","AS",2258.76875,"Foraging","Foraging","Foraging"
"2009-06-09",2,34918,53.4293,-4.49955,"C","AS",2256.69956,"Foraging","Foraging","Foraging"
"2009-06-09",2,34919,53.42929,-4.49964,"C","AS",2253.71171,"Foraging","Foraging","Foraging"
"2009-06-09",2,34920,53.42928,-4.49973,"C","AS",2250.73607,"Foraging","Foraging","Foraging"
"2009-06-09",2,34921,53.42927,-4.49982,"C","AS",2247.77271,"Foraging","Foraging","Foraging"
"2009-06-09",2,34922,53.42926,-4.49991,"C","AS",2244.7114,"Foraging","Foraging","Foraging"
"2009-06-09",2,34923,53.42924,-4.50001,"C","AS",2241.66416,"Foraging","Foraging","Foraging"
"2009-06-09",2,34924,53.42923,-4.5001,"C","AS",2238.63106,"Foraging","Foraging","Foraging"
"2009-06-09",2,34925,53.42923,-4.50021,"C","AS",2235.98854,"Foraging","Foraging","Foraging"
"2009-06-09",2,34926,53.42922,-4.50031,"C","AS",2233.36511,"Foraging","Foraging","Foraging"
"2009-06-09",2,34927,53.42922,-4.50042,"C","AS",2230.76084,"Foraging","Foraging","Foraging"
"2009-06-09",2,34928,53.42921,-4.50053,"C","AS",2227.96723,"Foraging","Foraging","Foraging"
"2009-06-09",2,34929,53.42921,-4.50065,"C","AS",2225.19731,"Foraging","Foraging","Foraging"
"2009-06-09",2,34930,53.4292,-4.50077,"C","AS",2222.45117,"Foraging","Foraging","Foraging"
"2009-06-09",2,34931,53.4292,-4.50089,"C","AS",2220.22298,"Foraging","Foraging","Foraging"
"2009-06-09",2,34932,53.4292,-4.50101,"C","AS",2218.02231,"Foraging","Foraging","Foraging"
"2009-06-09",2,34933,53.4292,-4.50113,"C","AS",2215.84924,"Foraging","Foraging","Foraging"
"2009-06-09",2,34934,53.42921,-4.50124,"C","AS",2214.49425,"Foraging","Foraging","Foraging"
"2009-06-09",2,34935,53.42921,-4.50136,"C","AS",2213.16325,"Foraging","Foraging","Foraging"
"2009-06-09",2,34936,53.42922,-4.50147,"C","AS",2211.85627,"Foraging","Foraging","Foraging"
"2009-06-09",2,34937,53.42922,-4.50157,"C","AS",2210.16237,"Foraging","Foraging","Foraging"
"2009-06-09",2,34938,53.42922,-4.50167,"C","AS",2208.48718,"Foraging","Foraging","Foraging"
"2009-06-09",2,34939,53.42922,-4.50177,"C","AS",2206.83074,"Foraging","Foraging","Foraging"
"2009-06-09",2,34940,53.42922,-4.50187,"C","AS",2205.79246,"Foraging","Foraging","Foraging"
"2009-06-09",2,34941,53.42923,-4.50197,"C","AS",2204.7739,"Foraging","Foraging","Foraging"
"2009-06-09",2,34942,53.42923,-4.50207,"C","AS",2203.77511,"Foraging","Foraging","Foraging"
"2009-06-09",2,34943,53.42923,-4.50216,"C","AS",2202.28265,"Foraging","Foraging","Foraging"
"2009-06-09",2,34944,53.42923,-4.50226,"C","AS",2200.80709,"Foraging","Foraging","Foraging"
"2009-06-09",2,34945,53.42923,-4.50235,"C","AS",2199.34846,"Foraging","Foraging","Foraging"
"2009-06-09",2,34946,53.42924,-4.50243,"C","AS",2198.76179,"Foraging","Foraging","Foraging"
"2009-06-09",2,34947,53.42924,-4.50251,"C","AS",2198.18729,"Foraging","Foraging","Foraging"
"2009-06-09",2,34948,53.42925,-4.50258,"C","AS",2197.62498,"Foraging","Foraging","Foraging"
"2009-06-09",2,34949,53.42926,-4.50265,"C","AS",2197.23882,"Foraging","Foraging","Foraging"
"2009-06-09",2,34950,53.42926,-4.50272,"C","AS",2196.8617,"Foraging","Foraging","Foraging"
"2009-06-09",2,34951,53.42927,-4.50278,"C","AS",2196.49363,"Foraging","Foraging","Foraging"
"2009-06-09",2,34952,53.42926,-4.50286,"C","AS",2194.84762,"Foraging","Foraging","Foraging"
"2009-06-09",2,34953,53.42926,-4.50293,"C","AS",2193.21104,"Foraging","Foraging","Foraging"
"2009-06-09",2,34954,53.42925,-4.503,"C","AS",2191.58395,"Foraging","Foraging","Foraging"
"2009-06-09",2,34955,53.42926,-4.50308,"C","AS",2191.02024,"Foraging","Foraging","Foraging"
"2009-06-09",2,34956,53.42926,-4.50317,"C","AS",2190.47057,"Foraging","Foraging","Foraging"
"2009-06-09",2,34957,53.42927,-4.50325,"C","AS",2189.93494,"Foraging","Foraging","Foraging"
"2009-06-09",2,34958,53.42928,-4.50331,"C","AS",2190.39279,"Foraging","Foraging","Foraging"
"2009-06-09",2,34959,53.42929,-4.50336,"C","AS",2190.85746,"Foraging","Foraging","Foraging"
"2009-06-09",2,34960,53.4293,-4.50342,"C","AS",2191.32895,"Foraging","Foraging","Foraging"
"2009-06-09",2,34961,53.42931,-4.50347,"C","AS",2191.80726,"Foraging","Foraging","Foraging"
"2009-06-09",2,34962,53.42932,-4.50353,"C","AS",2192.29239,"Foraging","Foraging","Foraging"
"2009-06-09",2,34963,53.42933,-4.50358,"C","AS",2192.78433,"Foraging","Foraging","Foraging"
"2009-06-09",2,34964,53.42934,-4.50363,"C","AS",2192.7476,"Foraging","Foraging","Foraging"
"2009-06-09",2,34965,53.42934,-4.50368,"C","AS",2192.71609,"Foraging","Foraging","Foraging"
"2009-06-09",2,34966,53.42935,-4.50373,"C","AS",2192.68978,"Foraging","Foraging","Foraging"
"2009-06-09",2,34967,53.42936,-4.50378,"C","AS",2192.73824,"Foraging","Foraging","Foraging"
"2009-06-09",2,34968,53.42936,-4.50382,"C","AS",2192.79085,"Foraging","Foraging","Foraging"
"2009-06-09",2,34969,53.42937,-4.50387,"C","AS",2192.84761,"Foraging","Foraging","Foraging"
"2009-06-09",2,34970,53.42938,-4.50392,"C","AS",2193.44811,"Foraging","Foraging","Foraging"
"2009-06-09",2,34971,53.42939,-4.50397,"C","AS",2194.05418,"Foraging","Foraging","Foraging"
"2009-06-09",2,34972,53.4294,-4.50402,"C","AS",2194.66581,"Foraging","Foraging","Foraging"
"2009-06-09",2,34973,53.42941,-4.50407,"C","AS",2195.283,"Foraging","Foraging","Foraging"
"2009-06-09",2,34974,53.42942,-4.50412,"C","AS",2195.90574,"Foraging","Foraging","Foraging"
"2009-06-09",2,34975,53.42943,-4.50417,"C","AS",2196.53403,"Foraging","Foraging","Foraging"
"2009-06-09",2,34976,53.42944,-4.50422,"C","AS",2196.55918,"Foraging","Foraging","Foraging"
"2009-06-09",2,34977,53.42944,-4.50427,"C","AS",2196.58953,"Foraging","Foraging","Foraging"
"2009-06-09",2,34978,53.42945,-4.50432,"C","AS",2196.62508,"Foraging","Foraging","Foraging"
"2009-06-09",2,34979,53.42946,-4.50437,"C","AS",2197.2122,"Foraging","Foraging","Foraging"
"2009-06-09",2,34980,53.42947,-4.50443,"C","AS",2197.80606,"Foraging","Foraging","Foraging"
"2009-06-09",2,34981,53.42948,-4.50448,"C","AS",2198.40665,"Foraging","Foraging","Foraging"
"2009-06-09",2,34982,53.42951,-4.50456,"C","AS",2200.05123,"Foraging","Foraging","Foraging"
"2009-06-09",2,34983,53.42953,-4.50463,"C","AS",2201.70782,"Foraging","Foraging","Foraging"
"2009-06-09",2,34984,53.42955,-4.5047,"C","AS",2203.3764,"Foraging","Foraging","Foraging"
"2009-06-09",2,34985,53.42957,-4.50479,"C","AS",2204.82496,"Foraging","Foraging","Foraging"
"2009-06-09",2,34986,53.42959,-4.50489,"C","AS",2206.29322,"Foraging","Foraging","Foraging"
"2009-06-09",2,34987,53.42962,-4.50498,"C","AS",2207.78112,"Foraging","Foraging","Foraging"
"2009-06-09",2,34988,53.42964,-4.50508,"C","AS",2209.28863,"Foraging","Foraging","Foraging"
"2009-06-09",2,34989,53.42966,-4.50517,"C","AS",2210.8157,"Foraging","Foraging","Foraging"
"2009-06-09",2,34990,53.42968,-4.50527,"C","AS",2212.3623,"Foraging","Foraging","Foraging"
"2009-06-09",2,34991,53.42971,-4.50536,"C","AS",2214.54059,"Foraging","Foraging","Foraging"
"2009-06-09",2,34992,53.42974,-4.50546,"C","AS",2216.73883,"Foraging","Foraging","Foraging"
"2009-06-09",2,34993,53.42977,-4.50555,"C","AS",2218.95697,"Foraging","Foraging","Foraging"
"2009-06-09",2,34994,53.42979,-4.50566,"C","AS",2220.48597,"Foraging","Foraging","Foraging"
"2009-06-09",2,34995,53.42981,-4.50576,"C","AS",2222.03883,"Foraging","Foraging","Foraging"
"2009-06-09",2,34996,53.42983,-4.50587,"C","AS",2223.6155,"Foraging","Foraging","Foraging"
"2009-06-09",2,34997,53.42987,-4.50597,"C","AS",2227.05714,"Foraging","Foraging","Foraging"
"2009-06-09",2,34998,53.42991,-4.50608,"C","AS",2230.52394,"Foraging","Foraging","Foraging"
"2009-06-09",2,34999,53.42995,-4.50618,"C","AS",2234.01579,"Foraging","Foraging","Foraging"
"2009-06-09",2,35000,53.43,-4.50628,"C","AS",2238.80212,"Foraging","Foraging","Foraging"
"2009-06-09",2,35001,53.43005,-4.50638,"C","AS",2243.61172,"Foraging","Foraging","Foraging"
"2009-06-09",2,35002,53.4301,-4.50648,"C","AS",2248.44447,"Foraging","Foraging","Foraging"
"2009-06-09",2,35003,53.43016,-4.50656,"C","AS",2254.10166,"Foraging","Foraging","Foraging"
"2009-06-09",2,35004,53.43021,-4.50663,"C","AS",2259.77181,"Foraging","Foraging","Foraging"
"2009-06-09",2,35005,53.43027,-4.5067,"C","AS",2265.45481,"Foraging","Foraging","Foraging"
"2009-06-09",2,35006,53.43032,-4.50676,"C","AS",2270.63983,"Foraging","Foraging","Foraging"
"2009-06-09",2,35007,53.43037,-4.50681,"C","AS",2275.83263,"Foraging","Foraging","Foraging"
"2009-06-09",2,35008,53.43042,-4.50687,"C","AS",2281.03316,"Foraging","Foraging","Foraging"
"2009-06-09",2,35009,53.43046,-4.50692,"C","AS",2285.00988,"Foraging","Foraging","Foraging"
"2009-06-09",2,35010,53.43049,-4.50698,"C","AS",2288.99384,"Foraging","Foraging","Foraging"
"2009-06-09",2,35011,53.43053,-4.50703,"C","AS",2292.98499,"Foraging","Foraging","Foraging"
"2009-06-09",2,35012,53.43058,-4.50708,"C","AS",2297.63037,"Foraging","Foraging","Foraging"
"2009-06-09",2,35013,53.43062,-4.50713,"C","AS",2302.2818,"Foraging","Foraging","Foraging"
"2009-06-09",2,35014,53.43067,-4.50718,"C","AS",2306.93924,"Foraging","Foraging","Foraging"
"2009-06-09",2,35015,53.43069,-4.50722,"C","AS",2309.84212,"Foraging","Foraging","Foraging"
"2009-06-09",2,35016,53.43072,-4.50725,"C","AS",2312.7476,"Foraging","Foraging","Foraging"
"2009-06-09",2,35017,53.43075,-4.50728,"C","AS",2315.65569,"Foraging","Foraging","Foraging"
"2009-06-09",2,35018,53.43078,-4.50729,"C","AS",2318.68015,"Foraging","Foraging","Foraging"
"2009-06-09",2,35019,53.43081,-4.50731,"C","AS",2321.70502,"Foraging","Foraging","Foraging"
"2009-06-09",2,35020,53.43083,-4.50732,"C","AS",2324.73029,"Foraging","Foraging","Foraging"
"2009-06-09",2,35021,53.43086,-4.50732,"C","AS",2327.8123,"Foraging","Foraging","Foraging"
"2009-06-09",2,35022,53.43089,-4.50732,"C","AS",2330.89432,"Foraging","Foraging","Foraging"
"2009-06-09",2,35023,53.43092,-4.50732,"C","AS",2333.97638,"Foraging","Foraging","Foraging"
"2009-06-09",2,35024,53.43093,-4.5073,"C","AS",2335.91024,"Foraging","Foraging","Foraging"
"2009-06-09",2,35025,53.43095,-4.50728,"C","AS",2337.8445,"Foraging","Foraging","Foraging"
"2009-06-09",2,35026,53.43097,-4.50727,"C","AS",2339.77914,"Foraging","Foraging","Foraging"
"2009-06-09",2,35027,53.43098,-4.50725,"C","AS",2341.09786,"Foraging","Foraging","Foraging"
"2009-06-09",2,35028,53.43099,-4.50723,"C","AS",2342.41701,"Foraging","Foraging","Foraging"
"2009-06-09",2,35029,53.431,-4.50722,"C","AS",2343.73659,"Foraging","Foraging","Foraging"
"2009-06-09",2,35030,53.43101,-4.50721,"C","AS",2345.0274,"Foraging","Foraging","Foraging"
"2009-06-09",2,35031,53.43102,-4.50719,"C","AS",2346.31839,"Foraging","Foraging","Foraging"
"2009-06-09",2,35032,53.43103,-4.50718,"C","AS",2347.60955,"Foraging","Foraging","Foraging"
"2009-06-09",2,35033,53.43106,-4.50716,"C","AS",2350.22199,"Foraging","Foraging","Foraging"
"2009-06-09",2,35034,53.43108,-4.50713,"C","AS",2352.83558,"Foraging","Foraging","Foraging"
"2009-06-09",2,35035,53.4311,-4.5071,"C","AS",2355.45032,"Foraging","Foraging","Foraging"
"2009-06-09",2,35036,53.43111,-4.50707,"C","AS",2356.83396,"Foraging","Foraging","Foraging"
"2009-06-09",2,35037,53.43112,-4.50704,"C","AS",2358.2189,"Foraging","Foraging","Foraging"
"2009-06-09",2,35038,53.43113,-4.50702,"C","AS",2359.60511,"Foraging","Foraging","Foraging"
"2009-06-09",2,35039,53.43114,-4.50699,"C","AS",2360.3454,"Foraging","Foraging","Foraging"
"2009-06-09",2,35040,53.43114,-4.50697,"C","AS",2361.08654,"Foraging","Foraging","Foraging"
"2009-06-09",2,35041,53.43115,-4.50695,"C","AS",2361.82854,"Foraging","Foraging","Foraging"
"2009-06-09",2,35042,53.43116,-4.50692,"C","AS",2363.21916,"Foraging","Foraging","Foraging"
"2009-06-09",2,35043,53.43117,-4.50689,"C","AS",2364.61105,"Foraging","Foraging","Foraging"
"2009-06-09",2,35044,53.43118,-4.50687,"C","AS",2366.00421,"Foraging","Foraging","Foraging"
"2009-06-09",2,35045,53.43119,-4.50684,"C","AS",2366.75017,"Foraging","Foraging","Foraging"
"2009-06-09",2,35046,53.43119,-4.50682,"C","AS",2367.49697,"Foraging","Foraging","Foraging"
"2009-06-09",2,35047,53.4312,-4.5068,"C","AS",2368.24464,"Foraging","Foraging","Foraging"
"2009-06-09",2,35048,53.43121,-4.50678,"C","AS",2368.95986,"Foraging","Foraging","Foraging"
"2009-06-09",2,35049,53.43121,-4.50677,"C","AS",2369.67554,"Foraging","Foraging","Foraging"
"2009-06-09",2,35050,53.43122,-4.50675,"C","AS",2370.39169,"Foraging","Foraging","Foraging"
"2009-06-09",2,35051,53.43123,-4.50673,"C","AS",2371.75769,"Foraging","Foraging","Foraging"
"2009-06-09",2,35052,53.43124,-4.50671,"C","AS",2373.12446,"Foraging","Foraging","Foraging"
"2009-06-09",2,35053,53.43125,-4.50668,"C","AS",2374.49202,"Foraging","Foraging","Foraging"
"2009-06-09",2,35054,53.43126,-4.50666,"C","AS",2375.89478,"Foraging","Foraging","Foraging"
"2009-06-09",2,35055,53.43127,-4.50663,"C","AS",2377.29881,"Foraging","Foraging","Foraging"
"2009-06-09",2,35056,53.43128,-4.5066,"C","AS",2378.70407,"Foraging","Foraging","Foraging"
"2009-06-09",2,35057,53.43129,-4.50658,"C","AS",2380.07534,"Foraging","Foraging","Foraging"
"2009-06-09",2,35058,53.43131,-4.50656,"C","AS",2381.44738,"Foraging","Foraging","Foraging"
"2009-06-09",2,35059,53.43132,-4.50653,"C","AS",2382.82019,"Foraging","Foraging","Foraging"
"2009-06-09",2,35060,53.43133,-4.50651,"C","AS",2384.19376,"Foraging","Foraging","Foraging"
"2009-06-09",2,35061,53.43134,-4.50649,"C","AS",2385.56809,"Foraging","Foraging","Foraging"
"2009-06-09",2,35062,53.43135,-4.50647,"C","AS",2386.94319,"Foraging","Foraging","Foraging"
"2009-06-09",2,35063,53.43136,-4.50645,"C","AS",2387.66741,"Foraging","Foraging","Foraging"
"2009-06-09",2,35064,53.43136,-4.50643,"C","AS",2388.39209,"Foraging","Foraging","Foraging"
"2009-06-09",2,35065,53.43137,-4.50642,"C","AS",2389.11722,"Foraging","Foraging","Foraging"
"2009-06-09",2,35066,53.43137,-4.5064,"C","AS",2389.8428,"Foraging","Foraging","Foraging"
"2009-06-09",2,35067,53.43138,-4.50638,"C","AS",2390.56885,"Foraging","Foraging","Foraging"
"2009-06-09",2,35068,53.43138,-4.50637,"C","AS",2391.29533,"Foraging","Foraging","Foraging"
"2009-06-09",2,35069,53.43139,-4.50635,"C","AS",2392.63732,"Foraging","Foraging","Foraging"
"2009-06-09",2,35070,53.43141,-4.50633,"C","AS",2393.97969,"Foraging","Foraging","Foraging"
"2009-06-09",2,35071,53.43142,-4.50632,"C","AS",2395.32248,"Foraging","Foraging","Foraging"
"2009-06-09",2,35072,53.43142,-4.5063,"C","AS",2396.05068,"Foraging","Foraging","Foraging"
"2009-06-09",2,35073,53.43143,-4.50628,"C","AS",2396.77935,"Foraging","Foraging","Foraging"
"2009-06-09",2,35074,53.43143,-4.50627,"C","AS",2397.50847,"Foraging","Foraging","Foraging"
"2009-06-09",2,35075,53.43144,-4.50624,"C","AS",2398.89123,"Foraging","Foraging","Foraging"
"2009-06-09",2,35076,53.43146,-4.50622,"C","AS",2400.27475,"Foraging","Foraging","Foraging"
"2009-06-09",2,35077,53.43147,-4.5062,"C","AS",2401.65901,"Foraging","Foraging","Foraging"
"2009-06-09",2,35078,53.43148,-4.50618,"C","AS",2403.04402,"Foraging","Foraging","Foraging"
"2009-06-09",2,35079,53.43149,-4.50616,"C","AS",2404.42977,"Foraging","Foraging","Foraging"
"2009-06-09",2,35080,53.4315,-4.50613,"C","AS",2405.81628,"Foraging","Foraging","Foraging"
"2009-06-09",2,35081,53.43151,-4.50612,"C","AS",2407.16396,"Foraging","Foraging","Foraging"
"2009-06-09",2,35082,53.43152,-4.5061,"C","AS",2408.51204,"Foraging","Foraging","Foraging"
"2009-06-09",2,35083,53.43153,-4.50608,"C","AS",2409.86051,"Foraging","Foraging","Foraging"
"2009-06-09",2,35084,53.43154,-4.50607,"C","AS",2411.20937,"Foraging","Foraging","Foraging"
"2009-06-09",2,35085,53.43156,-4.50605,"C","AS",2412.55862,"Foraging","Foraging","Foraging"
"2009-06-09",2,35086,53.43157,-4.50603,"C","AS",2413.90825,"Foraging","Foraging","Foraging"
"2009-06-09",2,35087,53.43158,-4.50602,"C","AS",2415.25827,"Foraging","Foraging","Foraging"
"2009-06-09",2,35088,53.43159,-4.506,"C","AS",2416.60868,"Foraging","Foraging","Foraging"
"2009-06-09",2,35089,53.4316,-4.50598,"C","AS",2417.95947,"Foraging","Foraging","Foraging"
"2009-06-09",2,35090,53.43161,-4.50597,"C","AS",2419.31065,"Foraging","Foraging","Foraging"
"2009-06-09",2,35091,53.43162,-4.50595,"C","AS",2420.66221,"Foraging","Foraging","Foraging"
"2009-06-09",2,35092,53.43163,-4.50593,"C","AS",2422.01415,"Foraging","Foraging","Foraging"
"2009-06-09",2,35093,53.43164,-4.50591,"C","AS",2422.79348,"Foraging","Foraging","Foraging"
"2009-06-09",2,35094,53.43164,-4.50589,"C","AS",2423.5736,"Foraging","Foraging","Foraging"
"2009-06-09",2,35095,53.43165,-4.50587,"C","AS",2424.35453,"Foraging","Foraging","Foraging"
"2009-06-09",2,35096,53.43165,-4.50586,"C","AS",2424.4382,"Foraging","Foraging","Foraging"
"2009-06-09",2,35097,53.43165,-4.50584,"C","AS",2424.52208,"Foraging","Foraging","Foraging"
"2009-06-09",2,35098,53.43165,-4.50583,"C","AS",2424.60618,"Foraging","Foraging","Foraging"
"2009-06-09",2,35099,53.43166,-4.50582,"C","AS",2425.34689,"Foraging","Foraging","Foraging"
"2009-06-09",2,35100,53.43166,-4.5058,"C","AS",2426.08805,"Foraging","Foraging","Foraging"
"2009-06-09",2,35101,53.43167,-4.50578,"C","AS",2426.82963,"Foraging","Foraging","Foraging"
"2009-06-09",2,35102,53.43167,-4.50577,"C","AS",2426.95761,"Foraging","Foraging","Foraging"
"2009-06-09",2,35103,53.43167,-4.50575,"C","AS",2427.08608,"Foraging","Foraging","Foraging"
"2009-06-09",2,35104,53.43167,-4.50573,"C","AS",2427.21505,"Foraging","Foraging","Foraging"
"2009-06-09",2,35105,53.43167,-4.50572,"C","AS",2427.95847,"Foraging","Foraging","Foraging"
"2009-06-09",2,35106,53.43168,-4.5057,"C","AS",2428.70234,"Foraging","Foraging","Foraging"
"2009-06-09",2,35107,53.43168,-4.50568,"C","AS",2429.44664,"Foraging","Foraging","Foraging"
"2009-06-09",2,35108,53.43169,-4.50566,"C","AS",2430.84894,"Foraging","Foraging","Foraging"
"2009-06-09",2,35109,53.43171,-4.50564,"C","AS",2432.25196,"Foraging","Foraging","Foraging"
"2009-06-09",2,35110,53.43172,-4.50562,"C","AS",2433.6557,"Foraging","Foraging","Foraging"
"2009-06-09",2,35111,53.43173,-4.50559,"C","AS",2435.6739,"Foraging","Foraging","Foraging"
"2009-06-09",2,35112,53.43175,-4.50557,"C","AS",2437.69273,"Foraging","Foraging","Foraging"
"2009-06-09",2,35113,53.43177,-4.50555,"C","AS",2439.71219,"Foraging","Foraging","Foraging"
"2009-06-09",2,35114,53.43178,-4.50552,"C","AS",2441.20855,"Foraging","Foraging","Foraging"
"2009-06-09",2,35115,53.43179,-4.50548,"C","AS",2442.70664,"Foraging","Foraging","Foraging"
"2009-06-09",2,35116,53.4318,-4.50545,"C","AS",2444.20645,"Foraging","Foraging","Foraging"
"2009-06-09",2,35117,53.43181,-4.50542,"C","AS",2445.66207,"Foraging","Foraging","Foraging"
"2009-06-09",2,35118,53.43182,-4.50539,"C","AS",2447.11883,"Foraging","Foraging","Foraging"
"2009-06-09",2,35119,53.43183,-4.50537,"C","AS",2448.57675,"Foraging","Foraging","Foraging"
"2009-06-09",2,35120,53.43184,-4.50534,"C","AS",2449.98923,"Foraging","Foraging","Foraging"
"2009-06-09",2,35121,53.43186,-4.50532,"C","AS",2451.40239,"Foraging","Foraging","Foraging"
"2009-06-09",2,35122,53.43187,-4.5053,"C","AS",2452.81627,"Foraging","Foraging","Foraging"
"2009-06-09",2,35123,53.43187,-4.50528,"C","AS",2453.61768,"Foraging","Foraging","Foraging"
"2009-06-09",2,35124,53.43188,-4.50526,"C","AS",2454.41989,"Foraging","Foraging","Foraging"
"2009-06-09",2,35125,53.43188,-4.50523,"C","AS",2455.22288,"Foraging","Foraging","Foraging"
"2009-06-09",2,35126,53.43189,-4.50521,"C","AS",2456.07446,"Foraging","Foraging","Foraging"
"2009-06-09",2,35127,53.43189,-4.50518,"C","AS",2456.92728,"Foraging","Foraging","Foraging"
"2009-06-09",2,35128,53.4319,-4.50515,"C","AS",2457.78137,"Foraging","Foraging","Foraging"
"2009-06-09",2,35129,53.43191,-4.50513,"C","AS",2459.20093,"Foraging","Foraging","Foraging"
"2009-06-09",2,35130,53.43192,-4.50511,"C","AS",2460.62119,"Foraging","Foraging","Foraging"
"2009-06-09",2,35131,53.43193,-4.50508,"C","AS",2462.04213,"Foraging","Foraging","Foraging"
"2009-06-09",2,35132,53.43194,-4.50506,"C","AS",2462.85104,"Foraging","Foraging","Foraging"
"2009-06-09",2,35133,53.43194,-4.50504,"C","AS",2463.66074,"Foraging","Foraging","Foraging"
"2009-06-09",2,35134,53.43195,-4.50502,"C","AS",2464.4712,"Foraging","Foraging","Foraging"
"2009-06-09",2,35135,53.43196,-4.505,"C","AS",2465.23271,"Foraging","Foraging","Foraging"
"2009-06-09",2,35136,53.43196,-4.50498,"C","AS",2465.99463,"Foraging","Foraging","Foraging"
"2009-06-09",2,35137,53.43197,-4.50497,"C","AS",2466.75696,"Foraging","Foraging","Foraging"
"2009-06-09",2,35138,53.43197,-4.50495,"C","AS",2467.51972,"Foraging","Foraging","Foraging"
"2009-06-09",2,35139,53.43198,-4.50493,"C","AS",2468.2829,"Foraging","Foraging","Foraging"
"2009-06-09",2,35140,53.43198,-4.50492,"C","AS",2469.04649,"Foraging","Foraging","Foraging"
"2009-06-09",2,35141,53.43198,-4.50491,"C","AS",2469.14752,"Foraging","Foraging","Foraging"
"2009-06-09",2,35142,53.43198,-4.50489,"C","AS",2469.24876,"Foraging","Foraging","Foraging"
"2009-06-09",2,35143,53.43198,-4.50488,"C","AS",2469.35023,"Foraging","Foraging","Foraging"
"2009-06-09",2,35144,53.43198,-4.50487,"C","AS",2469.45192,"Foraging","Foraging","Foraging"
"2009-06-09",2,35145,53.43198,-4.50486,"C","AS",2469.55381,"Foraging","Foraging","Foraging"
"2009-06-09",2,35146,53.43198,-4.50485,"C","AS",2469.65593,"Foraging","Foraging","Foraging"
"2009-06-09",2,35147,53.43199,-4.50482,"C","AS",2471.18794,"Foraging","Foraging","Foraging"
"2009-06-09",2,35148,53.43201,-4.50478,"C","AS",2472.72162,"Foraging","Foraging","Foraging"
"2009-06-09",2,35149,53.43202,-4.50475,"C","AS",2474.25694,"Foraging","Foraging","Foraging"
"2009-06-09",2,35150,53.43204,-4.50475,"C","AS",2476.70515,"Foraging","Foraging","Foraging"
"2009-06-09",2,35151,53.43206,-4.50475,"C","AS",2479.15341,"Foraging","Foraging","Foraging"
"2009-06-09",2,35152,53.43208,-4.50475,"C","AS",2481.60171,"Foraging","Foraging","Foraging"
"2009-06-09",2,35153,53.43208,-4.50477,"C","AS",2480.78259,"Foraging","Foraging","Foraging"
"2009-06-09",2,35154,53.43207,-4.50479,"C","AS",2479.96423,"Foraging","Foraging","Foraging"
"2009-06-09",2,35155,53.43207,-4.50482,"C","AS",2479.14663,"Foraging","Foraging","Foraging"
"2009-06-09",2,35156,53.43205,-4.50482,"C","AS",2477.25871,"Foraging","Foraging","Foraging"
"2009-06-09",2,35157,53.43203,-4.50483,"C","AS",2475.37079,"Foraging","Foraging","Foraging"
"2009-06-09",2,35158,53.43202,-4.50483,"C","AS",2473.48288,"Foraging","Foraging","Foraging"
"2009-06-09",2,35159,53.43201,-4.50484,"C","AS",2472.76833,"Foraging","Foraging","Foraging"
"2009-06-09",2,35160,53.43201,-4.50486,"C","AS",2472.05394,"Foraging","Foraging","Foraging"
"2009-06-09",2,35161,53.432,-4.50487,"C","AS",2471.33973,"Foraging","Foraging","Foraging"
"2009-06-09",2,35162,53.43199,-4.50486,"C","AS",2470.77839,"Foraging","Foraging","Foraging"
"2009-06-09",2,35163,53.43199,-4.50486,"C","AS",2470.21712,"Foraging","Foraging","Foraging"
"2009-06-09",2,35164,53.43198,-4.50485,"C","AS",2469.65593,"Foraging","Foraging","Foraging"
"2009-06-09",2,35165,53.43198,-4.50485,"C","AS",2469.04367,"Foraging","Foraging","Foraging"
