"COLONY","DATE_","ID","SPECIES","TSECS","LATITUDE","LONGITUDE","CONTBEH","observed_state","DISTKM","DIST_COL_K","STAGE","COMPLETE"
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33156,54.68609,-5.60255,"DF","Travelling",0.01144,1.22795,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33157,54.68606,-5.60238,"DF","Travelling",0.01144,1.2346,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33158,54.68604,-5.60221,"DF","Travelling",0.01144,1.24133,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33159,54.68602,-5.60203,"DF","Travelling",0.01091,1.24812,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33160,54.68599,-5.60187,"DF","Travelling",0.01091,1.25425,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33161,54.68596,-5.60171,"DF","Travelling",0.01091,1.26044,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33162,54.68594,-5.60154,"DF","Travelling",0.01091,1.2667,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33163,54.68591,-5.60138,"DF","Travelling",0.01091,1.27302,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33164,54.68588,-5.60122,"DF","Travelling",0.0104,1.27941,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33165,54.68586,-5.60106,"DF","Travelling",0.0104,1.28574,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33166,54.68584,-5.6009,"DF","Travelling",0.0104,1.29213,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33167,54.68581,-5.60075,"DF","Travelling",0.0104,1.29857,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33168,54.68579,-5.60059,"DF","Travelling",0.0104,1.30506,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33169,54.68577,-5.60043,"DF","Travelling",0.0101,1.31161,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33170,54.68575,-5.60028,"DF","Travelling",0.0101,1.31825,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33171,54.68573,-5.60013,"DF","Travelling",0.0101,1.32493,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33172,54.68571,-5.59997,"DF","Travelling",0.0101,1.33166,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33173,54.68569,-5.59982,"DF","Travelling",0.0101,1.33843,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33174,54.68567,-5.59967,"DF","Travelling",0.01,1.34524,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33175,54.68564,-5.59952,"DF","Travelling",0.01,1.35111,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33176,54.68561,-5.59937,"DF","Travelling",0.01,1.35702,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33177,54.68558,-5.59923,"DF","Travelling",0.01,1.36299,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33178,54.68555,-5.59908,"DF","Travelling",0.01,1.369,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33179,54.68552,-5.59893,"DF","Travelling",0.00993,1.37506,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33180,54.68548,-5.59879,"DF","Travelling",0.00993,1.38079,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33181,54.68545,-5.59865,"DF","Travelling",0.00993,1.38656,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33182,54.68542,-5.5985,"DF","Travelling",0.00993,1.39238,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33183,54.68538,-5.59836,"DF","Travelling",0.00993,1.39824,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33184,54.68535,-5.59822,"DF","Travelling",0.01059,1.40416,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33185,54.68531,-5.59807,"DF","Travelling",0.01059,1.40972,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33186,54.68526,-5.59792,"DF","Travelling",0.01059,1.41534,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33187,54.68522,-5.59778,"DF","Travelling",0.01059,1.42102,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33188,54.68518,-5.59763,"DF","Travelling",0.01059,1.42676,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33189,54.68513,-5.59748,"DF","Travelling",0.01095,1.43255,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33190,54.68509,-5.59733,"DF","Travelling",0.01095,1.4384,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33191,54.68504,-5.59718,"DF","Travelling",0.01095,1.44432,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33192,54.68499,-5.59703,"DF","Travelling",0.01095,1.45029,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33193,54.68495,-5.59688,"DF","Travelling",0.01095,1.45632,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33194,54.6849,-5.59673,"DF","Travelling",0.01116,1.4624,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33195,54.68486,-5.59658,"DF","Travelling",0.01116,1.4691,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33196,54.68481,-5.59642,"DF","Travelling",0.01116,1.47585,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33197,54.68477,-5.59626,"DF","Travelling",0.01116,1.48266,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33198,54.68473,-5.59611,"DF","Travelling",0.01116,1.48952,"Chick",0
"Cockle Island, Groomsport","2010-07-20",23,"Sandwich",33199,54.68468,-5.59595,"DF","Travelling",0.01133,1.49643,"Chick",0
