"ID","SPECIES","TSECS","observedState","decodedState"
10,"Roseate tern",48353,"Not-foraging","Not-foraging"
10,"Roseate tern",48354,"Not-foraging","Not-foraging"
10,"Roseate tern",48355,"Not-foraging","Not-foraging"
10,"Roseate tern",48356,"Not-foraging","Not-foraging"
10,"Roseate tern",48357,"Not-foraging","Not-foraging"
10,"Roseate tern",48358,"Not-foraging","Not-foraging"
10,"Roseate tern",48359,"Not-foraging","Not-foraging"
10,"Roseate tern",48360,"Not-foraging","Not-foraging"
10,"Roseate tern",48361,"Not-foraging","Not-foraging"
10,"Roseate tern",48362,"Not-foraging","Not-foraging"
10,"Roseate tern",48363,"Not-foraging","Not-foraging"
10,"Roseate tern",48364,"Not-foraging","Not-foraging"
10,"Roseate tern",48365,"Not-foraging","Not-foraging"
10,"Roseate tern",48366,"Not-foraging","Not-foraging"
10,"Roseate tern",48367,"Not-foraging","Not-foraging"
10,"Roseate tern",48368,"Not-foraging","Not-foraging"
10,"Roseate tern",48369,"Not-foraging","Not-foraging"
10,"Roseate tern",48370,"Not-foraging","Not-foraging"
10,"Roseate tern",48371,"Not-foraging","Not-foraging"
10,"Roseate tern",48372,"Not-foraging","Not-foraging"
10,"Roseate tern",48373,"Not-foraging","Not-foraging"
10,"Roseate tern",48374,"Not-foraging","Not-foraging"
10,"Roseate tern",48375,"Not-foraging","Not-foraging"
10,"Roseate tern",48376,"Not-foraging","Not-foraging"
10,"Roseate tern",48377,"Not-foraging","Not-foraging"
10,"Roseate tern",48378,"Not-foraging","Not-foraging"
10,"Roseate tern",48379,"Not-foraging","Not-foraging"
10,"Roseate tern",48380,"Not-foraging","Not-foraging"
10,"Roseate tern",48381,"Not-foraging","Not-foraging"
10,"Roseate tern",48382,"Not-foraging","Not-foraging"
10,"Roseate tern",48383,"Not-foraging","Not-foraging"
10,"Roseate tern",48384,"Not-foraging","Not-foraging"
10,"Roseate tern",48385,"Not-foraging","Not-foraging"
10,"Roseate tern",48386,"Not-foraging","Not-foraging"
10,"Roseate tern",48387,"Not-foraging","Not-foraging"
10,"Roseate tern",48388,"Not-foraging","Not-foraging"
10,"Roseate tern",48389,"Not-foraging","Not-foraging"
10,"Roseate tern",48390,"Not-foraging","Not-foraging"
10,"Roseate tern",48391,"Not-foraging","Not-foraging"
10,"Roseate tern",48392,"Not-foraging","Not-foraging"
10,"Roseate tern",48393,"Not-foraging","Not-foraging"
10,"Roseate tern",48394,"Not-foraging","Not-foraging"
10,"Roseate tern",48395,"Not-foraging","Not-foraging"
10,"Roseate tern",48396,"Not-foraging","Not-foraging"
10,"Roseate tern",48397,"Not-foraging","Not-foraging"
10,"Roseate tern",48398,"Not-foraging","Not-foraging"
10,"Roseate tern",48399,"Not-foraging","Not-foraging"
10,"Roseate tern",48400,"Not-foraging","Not-foraging"
10,"Roseate tern",48401,"Not-foraging","Not-foraging"
10,"Roseate tern",48402,"Not-foraging","Not-foraging"
10,"Roseate tern",48403,"Not-foraging","Not-foraging"
10,"Roseate tern",48404,"Not-foraging","Not-foraging"
10,"Roseate tern",48405,"Not-foraging","Not-foraging"
10,"Roseate tern",48406,"Not-foraging","Not-foraging"
10,"Roseate tern",48407,"Not-foraging","Not-foraging"
10,"Roseate tern",48408,"Not-foraging","Not-foraging"
10,"Roseate tern",48409,"Not-foraging","Not-foraging"
10,"Roseate tern",48410,"Not-foraging","Not-foraging"
10,"Roseate tern",48411,"Not-foraging","Not-foraging"
10,"Roseate tern",48412,"Not-foraging","Not-foraging"
10,"Roseate tern",48413,"Not-foraging","Not-foraging"
10,"Roseate tern",48414,"Not-foraging","Not-foraging"
10,"Roseate tern",48415,"Not-foraging","Not-foraging"
10,"Roseate tern",48416,"Not-foraging","Not-foraging"
10,"Roseate tern",48417,"Not-foraging","Not-foraging"
10,"Roseate tern",48418,"Not-foraging","Not-foraging"
10,"Roseate tern",48419,"Not-foraging","Not-foraging"
10,"Roseate tern",48420,"Not-foraging","Not-foraging"
10,"Roseate tern",48421,"Not-foraging","Not-foraging"
10,"Roseate tern",48422,"Not-foraging","Not-foraging"
10,"Roseate tern",48423,"Not-foraging","Not-foraging"
10,"Roseate tern",48424,"Not-foraging","Not-foraging"
10,"Roseate tern",48425,"Not-foraging","Not-foraging"
10,"Roseate tern",48426,"Not-foraging","Not-foraging"
10,"Roseate tern",48427,"Not-foraging","Not-foraging"
10,"Roseate tern",48428,"Not-foraging","Not-foraging"
10,"Roseate tern",48429,"Not-foraging","Not-foraging"
10,"Roseate tern",48430,"Not-foraging","Not-foraging"
10,"Roseate tern",48431,"Not-foraging","Not-foraging"
10,"Roseate tern",48432,"Not-foraging","Not-foraging"
10,"Roseate tern",48433,"Not-foraging","Not-foraging"
10,"Roseate tern",48434,"Not-foraging","Not-foraging"
10,"Roseate tern",48435,"Not-foraging","Not-foraging"
10,"Roseate tern",48436,"Not-foraging","Not-foraging"
10,"Roseate tern",48437,"Not-foraging","Not-foraging"
10,"Roseate tern",48438,"Not-foraging","Not-foraging"
10,"Roseate tern",48439,"Not-foraging","Not-foraging"
10,"Roseate tern",48440,"Not-foraging","Not-foraging"
10,"Roseate tern",48441,"Not-foraging","Not-foraging"
10,"Roseate tern",48442,"Not-foraging","Not-foraging"
10,"Roseate tern",48443,"Not-foraging","Not-foraging"
10,"Roseate tern",48444,"Not-foraging","Not-foraging"
10,"Roseate tern",48445,"Not-foraging","Not-foraging"
10,"Roseate tern",48446,"Not-foraging","Not-foraging"
10,"Roseate tern",48447,"Not-foraging","Not-foraging"
10,"Roseate tern",48448,"Not-foraging","Not-foraging"
10,"Roseate tern",48449,"Not-foraging","Not-foraging"
10,"Roseate tern",48450,"Not-foraging","Not-foraging"
10,"Roseate tern",48451,"Not-foraging","Not-foraging"
10,"Roseate tern",48452,"Not-foraging","Not-foraging"
10,"Roseate tern",48453,"Not-foraging","Not-foraging"
10,"Roseate tern",48454,"Not-foraging","Not-foraging"
10,"Roseate tern",48455,"Not-foraging","Not-foraging"
10,"Roseate tern",48456,"Not-foraging","Not-foraging"
10,"Roseate tern",48457,"Not-foraging","Not-foraging"
10,"Roseate tern",48458,"Not-foraging","Not-foraging"
10,"Roseate tern",48459,"Not-foraging","Not-foraging"
10,"Roseate tern",48460,"Not-foraging","Not-foraging"
10,"Roseate tern",48461,"Not-foraging","Not-foraging"
10,"Roseate tern",48462,"Not-foraging","Not-foraging"
10,"Roseate tern",48463,"Not-foraging","Not-foraging"
10,"Roseate tern",48464,"Not-foraging","Not-foraging"
10,"Roseate tern",48465,"Not-foraging","Not-foraging"
10,"Roseate tern",48466,"Not-foraging","Not-foraging"
10,"Roseate tern",48467,"Not-foraging","Not-foraging"
10,"Roseate tern",48468,"Not-foraging","Not-foraging"
10,"Roseate tern",48469,"Not-foraging","Not-foraging"
10,"Roseate tern",48470,"Not-foraging","Not-foraging"
10,"Roseate tern",48471,"Not-foraging","Not-foraging"
10,"Roseate tern",48472,"Not-foraging","Not-foraging"
10,"Roseate tern",48473,"Not-foraging","Not-foraging"
10,"Roseate tern",48474,"Not-foraging","Not-foraging"
10,"Roseate tern",48475,"Not-foraging","Not-foraging"
10,"Roseate tern",48476,"Not-foraging","Not-foraging"
10,"Roseate tern",48477,"Not-foraging","Not-foraging"
10,"Roseate tern",48478,"Not-foraging","Not-foraging"
10,"Roseate tern",48479,"Not-foraging","Not-foraging"
10,"Roseate tern",48480,"Not-foraging","Not-foraging"
10,"Roseate tern",48481,"Not-foraging","Not-foraging"
10,"Roseate tern",48482,"Not-foraging","Not-foraging"
10,"Roseate tern",48483,"Not-foraging","Not-foraging"
10,"Roseate tern",48484,"Not-foraging","Not-foraging"
10,"Roseate tern",48485,"Not-foraging","Not-foraging"
10,"Roseate tern",48486,"Not-foraging","Not-foraging"
10,"Roseate tern",48487,"Not-foraging","Not-foraging"
10,"Roseate tern",48488,"Not-foraging","Not-foraging"
10,"Roseate tern",48489,"Not-foraging","Not-foraging"
10,"Roseate tern",48490,"Not-foraging","Not-foraging"
10,"Roseate tern",48491,"Not-foraging","Not-foraging"
10,"Roseate tern",48492,"Not-foraging","Not-foraging"
10,"Roseate tern",48493,"Not-foraging","Not-foraging"
10,"Roseate tern",48494,"Not-foraging","Not-foraging"
10,"Roseate tern",48495,"Not-foraging","Not-foraging"
10,"Roseate tern",48496,"Not-foraging","Not-foraging"
10,"Roseate tern",48497,"Not-foraging","Not-foraging"
10,"Roseate tern",48498,"Not-foraging","Not-foraging"
10,"Roseate tern",48499,"Not-foraging","Not-foraging"
10,"Roseate tern",48500,"Not-foraging","Not-foraging"
10,"Roseate tern",48501,"Not-foraging","Not-foraging"
10,"Roseate tern",48502,"Not-foraging","Not-foraging"
10,"Roseate tern",48503,"Not-foraging","Not-foraging"
10,"Roseate tern",48504,"Not-foraging","Not-foraging"
10,"Roseate tern",48505,"Not-foraging","Not-foraging"
10,"Roseate tern",48506,"Not-foraging","Not-foraging"
10,"Roseate tern",48507,"Not-foraging","Not-foraging"
10,"Roseate tern",48508,"Not-foraging","Not-foraging"
10,"Roseate tern",48509,"Not-foraging","Not-foraging"
10,"Roseate tern",48510,"Not-foraging","Not-foraging"
10,"Roseate tern",48511,"Not-foraging","Not-foraging"
10,"Roseate tern",48512,"Not-foraging","Not-foraging"
10,"Roseate tern",48513,"Not-foraging","Not-foraging"
10,"Roseate tern",48514,"Not-foraging","Not-foraging"
10,"Roseate tern",48515,"Not-foraging","Not-foraging"
10,"Roseate tern",48516,"Not-foraging","Not-foraging"
10,"Roseate tern",48517,"Not-foraging","Not-foraging"
10,"Roseate tern",48518,"Not-foraging","Not-foraging"
10,"Roseate tern",48519,"Not-foraging","Not-foraging"
10,"Roseate tern",48520,"Not-foraging","Not-foraging"
10,"Roseate tern",48521,"Not-foraging","Not-foraging"
10,"Roseate tern",48522,"Not-foraging","Not-foraging"
10,"Roseate tern",48523,"Not-foraging","Not-foraging"
10,"Roseate tern",48524,"Not-foraging","Not-foraging"
10,"Roseate tern",48525,"Not-foraging","Not-foraging"
10,"Roseate tern",48526,"Not-foraging","Not-foraging"
10,"Roseate tern",48527,"Not-foraging","Not-foraging"
10,"Roseate tern",48528,"Not-foraging","Not-foraging"
10,"Roseate tern",48529,"Not-foraging","Not-foraging"
10,"Roseate tern",48530,"Not-foraging","Not-foraging"
10,"Roseate tern",48531,"Not-foraging","Not-foraging"
10,"Roseate tern",48532,"Not-foraging","Not-foraging"
10,"Roseate tern",48533,"Not-foraging","Not-foraging"
10,"Roseate tern",48534,"Not-foraging","Not-foraging"
10,"Roseate tern",48535,"Not-foraging","Not-foraging"
10,"Roseate tern",48536,"Not-foraging","Not-foraging"
10,"Roseate tern",48537,"Not-foraging","Not-foraging"
10,"Roseate tern",48538,"Not-foraging","Not-foraging"
10,"Roseate tern",48539,"Not-foraging","Not-foraging"
10,"Roseate tern",48540,"Not-foraging","Not-foraging"
10,"Roseate tern",48541,"Not-foraging","Not-foraging"
10,"Roseate tern",48542,"Not-foraging","Not-foraging"
10,"Roseate tern",48543,"Not-foraging","Not-foraging"
10,"Roseate tern",48544,"Not-foraging","Not-foraging"
10,"Roseate tern",48545,"Not-foraging","Not-foraging"
10,"Roseate tern",48546,"Not-foraging","Not-foraging"
10,"Roseate tern",48547,"Not-foraging","Not-foraging"
10,"Roseate tern",48548,"Not-foraging","Not-foraging"
10,"Roseate tern",48549,"Not-foraging","Not-foraging"
10,"Roseate tern",48550,"Not-foraging","Not-foraging"
10,"Roseate tern",48551,"Not-foraging","Not-foraging"
10,"Roseate tern",48552,"Not-foraging","Not-foraging"
10,"Roseate tern",48553,"Not-foraging","Not-foraging"
10,"Roseate tern",48554,"Not-foraging","Not-foraging"
10,"Roseate tern",48555,"Not-foraging","Not-foraging"
10,"Roseate tern",48556,"Not-foraging","Not-foraging"
10,"Roseate tern",48557,"Not-foraging","Not-foraging"
10,"Roseate tern",48558,"Not-foraging","Not-foraging"
10,"Roseate tern",48559,"Not-foraging","Not-foraging"
10,"Roseate tern",48560,"Not-foraging","Not-foraging"
10,"Roseate tern",48561,"Not-foraging","Not-foraging"
10,"Roseate tern",48562,"Not-foraging","Not-foraging"
10,"Roseate tern",48563,"Not-foraging","Not-foraging"
10,"Roseate tern",48564,"Not-foraging","Not-foraging"
10,"Roseate tern",48565,"Not-foraging","Not-foraging"
10,"Roseate tern",48566,"Not-foraging","Not-foraging"
10,"Roseate tern",48567,"Not-foraging","Not-foraging"
