"ID","SPECIES","TSECS","observedState","decodedState"
8,"Sandwich tern",35246,"Not-foraging","Not-foraging"
8,"Sandwich tern",35247,"Not-foraging","Not-foraging"
8,"Sandwich tern",35248,"Not-foraging","Not-foraging"
8,"Sandwich tern",35249,"Not-foraging","Not-foraging"
8,"Sandwich tern",35250,"Not-foraging","Not-foraging"
8,"Sandwich tern",35251,"Not-foraging","Not-foraging"
8,"Sandwich tern",35252,"Not-foraging","Not-foraging"
8,"Sandwich tern",35253,"Not-foraging","Not-foraging"
8,"Sandwich tern",35254,"Not-foraging","Not-foraging"
8,"Sandwich tern",35255,"Not-foraging","Not-foraging"
8,"Sandwich tern",35256,"Not-foraging","Not-foraging"
8,"Sandwich tern",35257,"Not-foraging","Not-foraging"
8,"Sandwich tern",35258,"Not-foraging","Not-foraging"
8,"Sandwich tern",35259,"Not-foraging","Not-foraging"
8,"Sandwich tern",35260,"Not-foraging","Not-foraging"
8,"Sandwich tern",35261,"Not-foraging","Not-foraging"
8,"Sandwich tern",35262,"Not-foraging","Not-foraging"
8,"Sandwich tern",35263,"Not-foraging","Not-foraging"
8,"Sandwich tern",35264,"Not-foraging","Not-foraging"
8,"Sandwich tern",35265,"Not-foraging","Not-foraging"
8,"Sandwich tern",35266,"Not-foraging","Not-foraging"
8,"Sandwich tern",35267,"Not-foraging","Not-foraging"
8,"Sandwich tern",35268,"Not-foraging","Not-foraging"
8,"Sandwich tern",35269,"Not-foraging","Not-foraging"
8,"Sandwich tern",35270,"Not-foraging","Not-foraging"
8,"Sandwich tern",35271,"Not-foraging","Not-foraging"
8,"Sandwich tern",35272,"Not-foraging","Not-foraging"
8,"Sandwich tern",35273,"Not-foraging","Not-foraging"
8,"Sandwich tern",35274,"Not-foraging","Not-foraging"
8,"Sandwich tern",35275,"Not-foraging","Not-foraging"
8,"Sandwich tern",35276,"Not-foraging","Not-foraging"
8,"Sandwich tern",35277,"Not-foraging","Not-foraging"
8,"Sandwich tern",35278,"Not-foraging","Not-foraging"
8,"Sandwich tern",35279,"Not-foraging","Not-foraging"
8,"Sandwich tern",35280,"Not-foraging","Not-foraging"
8,"Sandwich tern",35281,"Not-foraging","Not-foraging"
8,"Sandwich tern",35282,"Not-foraging","Not-foraging"
8,"Sandwich tern",35283,"Not-foraging","Not-foraging"
8,"Sandwich tern",35284,"Not-foraging","Not-foraging"
8,"Sandwich tern",35285,"Not-foraging","Not-foraging"
8,"Sandwich tern",35286,"Not-foraging","Not-foraging"
8,"Sandwich tern",35287,"Not-foraging","Not-foraging"
8,"Sandwich tern",35288,"Not-foraging","Not-foraging"
8,"Sandwich tern",35289,"Not-foraging","Not-foraging"
8,"Sandwich tern",35290,"Not-foraging","Not-foraging"
8,"Sandwich tern",35291,"Not-foraging","Not-foraging"
8,"Sandwich tern",35292,"Not-foraging","Not-foraging"
8,"Sandwich tern",35293,"Not-foraging","Not-foraging"
8,"Sandwich tern",35294,"Not-foraging","Not-foraging"
8,"Sandwich tern",35295,"Not-foraging","Not-foraging"
8,"Sandwich tern",35296,"Not-foraging","Not-foraging"
8,"Sandwich tern",35297,"Not-foraging","Not-foraging"
8,"Sandwich tern",35298,"Not-foraging","Not-foraging"
8,"Sandwich tern",35299,"Not-foraging","Not-foraging"
8,"Sandwich tern",35300,"Not-foraging","Not-foraging"
8,"Sandwich tern",35301,"Not-foraging","Not-foraging"
8,"Sandwich tern",35302,"Not-foraging","Not-foraging"
8,"Sandwich tern",35303,"Not-foraging","Not-foraging"
8,"Sandwich tern",35304,"Not-foraging","Not-foraging"
8,"Sandwich tern",35305,"Not-foraging","Not-foraging"
8,"Sandwich tern",35306,"Not-foraging","Not-foraging"
8,"Sandwich tern",35307,"Not-foraging","Not-foraging"
8,"Sandwich tern",35308,"Not-foraging","Not-foraging"
8,"Sandwich tern",35309,"Not-foraging","Not-foraging"
8,"Sandwich tern",35310,"Not-foraging","Not-foraging"
8,"Sandwich tern",35311,"Not-foraging","Not-foraging"
8,"Sandwich tern",35312,"Not-foraging","Not-foraging"
8,"Sandwich tern",35313,"Not-foraging","Not-foraging"
8,"Sandwich tern",35314,"Not-foraging","Not-foraging"
8,"Sandwich tern",35315,"Not-foraging","Not-foraging"
8,"Sandwich tern",35316,"Not-foraging","Not-foraging"
8,"Sandwich tern",35317,"Not-foraging","Not-foraging"
8,"Sandwich tern",35318,"Not-foraging","Not-foraging"
8,"Sandwich tern",35319,"Not-foraging","Not-foraging"
8,"Sandwich tern",35320,"Not-foraging","Not-foraging"
8,"Sandwich tern",35321,"Not-foraging","Not-foraging"
8,"Sandwich tern",35322,"Not-foraging","Not-foraging"
8,"Sandwich tern",35323,"Not-foraging","Not-foraging"
8,"Sandwich tern",35324,"Not-foraging","Not-foraging"
8,"Sandwich tern",35325,"Not-foraging","Not-foraging"
8,"Sandwich tern",35326,"Not-foraging","Not-foraging"
8,"Sandwich tern",35327,"Not-foraging","Not-foraging"
8,"Sandwich tern",35328,"Not-foraging","Not-foraging"
8,"Sandwich tern",35329,"Not-foraging","Not-foraging"
8,"Sandwich tern",35330,"Not-foraging","Not-foraging"
8,"Sandwich tern",35331,"Not-foraging","Not-foraging"
8,"Sandwich tern",35332,"Not-foraging","Not-foraging"
8,"Sandwich tern",35333,"Not-foraging","Not-foraging"
8,"Sandwich tern",35334,"Not-foraging","Not-foraging"
8,"Sandwich tern",35335,"Not-foraging","Not-foraging"
8,"Sandwich tern",35336,"Not-foraging","Not-foraging"
8,"Sandwich tern",35337,"Not-foraging","Not-foraging"
8,"Sandwich tern",35338,"Not-foraging","Not-foraging"
8,"Sandwich tern",35339,"Not-foraging","Not-foraging"
8,"Sandwich tern",35340,"Not-foraging","Not-foraging"
8,"Sandwich tern",35341,"Not-foraging","Not-foraging"
8,"Sandwich tern",35342,"Not-foraging","Not-foraging"
8,"Sandwich tern",35343,"Not-foraging","Not-foraging"
8,"Sandwich tern",35344,"Not-foraging","Not-foraging"
8,"Sandwich tern",35345,"Not-foraging","Not-foraging"
8,"Sandwich tern",35346,"Not-foraging","Not-foraging"
8,"Sandwich tern",35347,"Not-foraging","Not-foraging"
8,"Sandwich tern",35348,"Not-foraging","Not-foraging"
8,"Sandwich tern",35349,"Not-foraging","Not-foraging"
8,"Sandwich tern",35350,"Not-foraging","Not-foraging"
8,"Sandwich tern",35351,"Not-foraging","Not-foraging"
8,"Sandwich tern",35352,"Not-foraging","Not-foraging"
8,"Sandwich tern",35353,"Not-foraging","Not-foraging"
8,"Sandwich tern",35354,"Not-foraging","Not-foraging"
8,"Sandwich tern",35355,"Not-foraging","Not-foraging"
8,"Sandwich tern",35356,"Not-foraging","Not-foraging"
8,"Sandwich tern",35357,"Not-foraging","Not-foraging"
8,"Sandwich tern",35358,"Not-foraging","Not-foraging"
8,"Sandwich tern",35359,"Not-foraging","Not-foraging"
8,"Sandwich tern",35360,"Not-foraging","Not-foraging"
8,"Sandwich tern",35361,"Not-foraging","Not-foraging"
8,"Sandwich tern",35362,"Not-foraging","Not-foraging"
8,"Sandwich tern",35363,"Not-foraging","Not-foraging"
8,"Sandwich tern",35364,"Not-foraging","Not-foraging"
8,"Sandwich tern",35365,"Not-foraging","Not-foraging"
8,"Sandwich tern",35366,"Not-foraging","Not-foraging"
8,"Sandwich tern",35367,"Not-foraging","Not-foraging"
8,"Sandwich tern",35368,"Not-foraging","Not-foraging"
8,"Sandwich tern",35369,"Not-foraging","Not-foraging"
8,"Sandwich tern",35370,"Not-foraging","Not-foraging"
8,"Sandwich tern",35371,"Not-foraging","Not-foraging"
8,"Sandwich tern",35372,"Not-foraging","Not-foraging"
8,"Sandwich tern",35373,"Not-foraging","Not-foraging"
8,"Sandwich tern",35374,"Not-foraging","Not-foraging"
8,"Sandwich tern",35375,"Not-foraging","Not-foraging"
8,"Sandwich tern",35376,"Not-foraging","Not-foraging"
8,"Sandwich tern",35377,"Not-foraging","Not-foraging"
8,"Sandwich tern",35378,"Not-foraging","Not-foraging"
8,"Sandwich tern",35379,"Not-foraging","Not-foraging"
8,"Sandwich tern",35380,"Not-foraging","Not-foraging"
8,"Sandwich tern",35381,"Not-foraging","Not-foraging"
8,"Sandwich tern",35382,"Not-foraging","Not-foraging"
8,"Sandwich tern",35383,"Not-foraging","Not-foraging"
8,"Sandwich tern",35384,"Not-foraging","Not-foraging"
8,"Sandwich tern",35385,"Not-foraging","Not-foraging"
8,"Sandwich tern",35386,"Not-foraging","Not-foraging"
8,"Sandwich tern",35387,"Not-foraging","Not-foraging"
8,"Sandwich tern",35388,"Not-foraging","Not-foraging"
8,"Sandwich tern",35389,"Not-foraging","Not-foraging"
8,"Sandwich tern",35390,"Not-foraging","Not-foraging"
8,"Sandwich tern",35391,"Not-foraging","Not-foraging"
8,"Sandwich tern",35392,"Not-foraging","Not-foraging"
8,"Sandwich tern",35393,"Not-foraging","Not-foraging"
