"ID","SPECIES","TSECS","observedState","decodedState"
1,"Arctic",30427,"Not-foraging","Not-foraging"
1,"Arctic",30428,"Not-foraging","Not-foraging"
1,"Arctic",30429,"Not-foraging","Not-foraging"
1,"Arctic",30430,"Not-foraging","Not-foraging"
1,"Arctic",30431,"Not-foraging","Not-foraging"
1,"Arctic",30432,"Not-foraging","Not-foraging"
1,"Arctic",30433,"Not-foraging","Not-foraging"
1,"Arctic",30434,"Not-foraging","Not-foraging"
1,"Arctic",30435,"Not-foraging","Not-foraging"
1,"Arctic",30436,"Not-foraging","Not-foraging"
1,"Arctic",30437,"Not-foraging","Not-foraging"
1,"Arctic",30438,"Not-foraging","Not-foraging"
1,"Arctic",30439,"Not-foraging","Not-foraging"
1,"Arctic",30440,"Not-foraging","Not-foraging"
1,"Arctic",30441,"Not-foraging","Not-foraging"
1,"Arctic",30442,"Not-foraging","Not-foraging"
1,"Arctic",30443,"Not-foraging","Not-foraging"
1,"Arctic",30444,"Not-foraging","Not-foraging"
1,"Arctic",30444,"Not-foraging","Not-foraging"
1,"Arctic",30445,"Not-foraging","Not-foraging"
1,"Arctic",30446,"Not-foraging","Not-foraging"
1,"Arctic",30447,"Not-foraging","Not-foraging"
1,"Arctic",30448,"Not-foraging","Not-foraging"
1,"Arctic",30449,"Not-foraging","Not-foraging"
1,"Arctic",30450,"Not-foraging","Not-foraging"
1,"Arctic",30451,"Not-foraging","Not-foraging"
1,"Arctic",30452,"Not-foraging","Not-foraging"
1,"Arctic",30453,"Not-foraging","Not-foraging"
1,"Arctic",30454,"Not-foraging","Not-foraging"
1,"Arctic",30455,"Not-foraging","Not-foraging"
1,"Arctic",30456,"Not-foraging","Not-foraging"
1,"Arctic",30457,"Not-foraging","Not-foraging"
1,"Arctic",30458,"Not-foraging","Not-foraging"
1,"Arctic",30459,"Not-foraging","Not-foraging"
1,"Arctic",30460,"Not-foraging","Not-foraging"
1,"Arctic",30461,"Not-foraging","Not-foraging"
1,"Arctic",30462,"Not-foraging","Not-foraging"
1,"Arctic",30463,"Not-foraging","Not-foraging"
1,"Arctic",30464,"Not-foraging","Not-foraging"
1,"Arctic",30465,"Not-foraging","Not-foraging"
1,"Arctic",30466,"Not-foraging","Not-foraging"
1,"Arctic",30467,"Not-foraging","Not-foraging"
1,"Arctic",30468,"Not-foraging","Not-foraging"
1,"Arctic",30469,"Not-foraging","Not-foraging"
1,"Arctic",30470,"Not-foraging","Not-foraging"
1,"Arctic",30471,"Not-foraging","Not-foraging"
1,"Arctic",30472,"Not-foraging","Not-foraging"
1,"Arctic",30473,"Not-foraging","Not-foraging"
1,"Arctic",30474,"Not-foraging","Not-foraging"
1,"Arctic",30475,"Not-foraging","Not-foraging"
1,"Arctic",30476,"Not-foraging","Not-foraging"
1,"Arctic",30477,"Not-foraging","Not-foraging"
1,"Arctic",30478,"Not-foraging","Not-foraging"
1,"Arctic",30479,"Not-foraging","Not-foraging"
1,"Arctic",30480,"Not-foraging","Not-foraging"
1,"Arctic",30481,"Not-foraging","Not-foraging"
1,"Arctic",30482,"Not-foraging","Not-foraging"
1,"Arctic",30483,"Not-foraging","Foraging"
1,"Arctic",30484,"Foraging","Foraging"
1,"Arctic",30485,"Foraging","Foraging"
1,"Arctic",30486,"Foraging","Foraging"
1,"Arctic",30487,"Foraging","Foraging"
1,"Arctic",30488,"Foraging","Foraging"
1,"Arctic",30489,"Foraging","Foraging"
1,"Arctic",30490,"Foraging","Foraging"
1,"Arctic",30491,"Foraging","Foraging"
1,"Arctic",30492,"Foraging","Foraging"
1,"Arctic",30493,"Foraging","Foraging"
1,"Arctic",30494,"Foraging","Foraging"
1,"Arctic",30495,"Foraging","Foraging"
1,"Arctic",30496,"Foraging","Foraging"
1,"Arctic",30497,"Foraging","Foraging"
1,"Arctic",30498,"Foraging","Foraging"
1,"Arctic",30499,"Foraging","Foraging"
1,"Arctic",30500,"Foraging","Foraging"
1,"Arctic",30501,"Foraging","Foraging"
1,"Arctic",30502,"Foraging","Foraging"
1,"Arctic",30503,"Foraging","Foraging"
1,"Arctic",30504,"Foraging","Foraging"
1,"Arctic",30505,"Foraging","Foraging"
1,"Arctic",30506,"Foraging","Foraging"
1,"Arctic",30507,"Foraging","Foraging"
1,"Arctic",30508,"Foraging","Foraging"
1,"Arctic",30509,"Foraging","Foraging"
1,"Arctic",30510,"Foraging","Foraging"
1,"Arctic",30511,"Foraging","Foraging"
1,"Arctic",30512,"Foraging","Foraging"
1,"Arctic",30513,"Foraging","Foraging"
1,"Arctic",30514,"Foraging","Foraging"
1,"Arctic",30515,"Foraging","Foraging"
1,"Arctic",30516,"Foraging","Foraging"
1,"Arctic",30517,"Foraging","Foraging"
1,"Arctic",30518,"Foraging","Foraging"
1,"Arctic",30519,"Foraging","Foraging"
1,"Arctic",30520,"Foraging","Foraging"
1,"Arctic",30521,"Foraging","Foraging"
1,"Arctic",30522,"Foraging","Foraging"
1,"Arctic",30523,"Foraging","Foraging"
1,"Arctic",30524,"Foraging","Foraging"
1,"Arctic",30525,"Foraging","Foraging"
1,"Arctic",30526,"Foraging","Foraging"
1,"Arctic",30527,"Foraging","Foraging"
1,"Arctic",30528,"Foraging","Foraging"
1,"Arctic",30529,"Foraging","Foraging"
1,"Arctic",30530,"Foraging","Foraging"
1,"Arctic",30531,"Foraging","Foraging"
1,"Arctic",30532,"Foraging","Foraging"
1,"Arctic",30533,"Foraging","Foraging"
1,"Arctic",30534,"Foraging","Foraging"
1,"Arctic",30535,"Foraging","Foraging"
1,"Arctic",30536,"Foraging","Foraging"
1,"Arctic",30537,"Foraging","Foraging"
1,"Arctic",30538,"Foraging","Foraging"
1,"Arctic",30539,"Foraging","Foraging"
1,"Arctic",30540,"Foraging","Foraging"
1,"Arctic",30541,"Foraging","Foraging"
1,"Arctic",30542,"Foraging","Foraging"
1,"Arctic",30543,"Foraging","Foraging"
1,"Arctic",30544,"Foraging","Foraging"
1,"Arctic",30545,"Foraging","Foraging"
1,"Arctic",30546,"Foraging","Foraging"
1,"Arctic",30547,"Foraging","Foraging"
1,"Arctic",30548,"Foraging","Foraging"
1,"Arctic",30549,"Foraging","Foraging"
1,"Arctic",30550,"Foraging","Foraging"
1,"Arctic",30551,"Foraging","Foraging"
1,"Arctic",30552,"Foraging","Foraging"
1,"Arctic",30553,"Foraging","Foraging"
1,"Arctic",30554,"Foraging","Foraging"
1,"Arctic",30555,"Foraging","Foraging"
1,"Arctic",30556,"Foraging","Foraging"
1,"Arctic",30557,"Foraging","Foraging"
1,"Arctic",30558,"Foraging","Foraging"
1,"Arctic",30559,"Foraging","Foraging"
1,"Arctic",30560,"Foraging","Foraging"
1,"Arctic",30561,"Foraging","Foraging"
1,"Arctic",30562,"Foraging","Foraging"
1,"Arctic",30563,"Foraging","Foraging"
1,"Arctic",30564,"Foraging","Foraging"
1,"Arctic",30565,"Foraging","Foraging"
1,"Arctic",30566,"Foraging","Foraging"
1,"Arctic",30567,"Foraging","Foraging"
1,"Arctic",30568,"Foraging","Foraging"
1,"Arctic",30569,"Foraging","Foraging"
1,"Arctic",30570,"Foraging","Foraging"
1,"Arctic",30571,"Foraging","Foraging"
1,"Arctic",30572,"Foraging","Foraging"
1,"Arctic",30573,"Foraging","Foraging"
1,"Arctic",30574,"Foraging","Not-foraging"
1,"Arctic",30575,"Foraging","Not-foraging"
1,"Arctic",30576,"Foraging","Not-foraging"
1,"Arctic",30577,"Foraging","Not-foraging"
1,"Arctic",30578,"Foraging","Not-foraging"
1,"Arctic",30579,"Foraging","Not-foraging"
1,"Arctic",30580,"Foraging","Not-foraging"
1,"Arctic",30581,"Foraging","Not-foraging"
1,"Arctic",30582,"Foraging","Not-foraging"
1,"Arctic",30583,"Foraging","Not-foraging"
1,"Arctic",30584,"Foraging","Not-foraging"
1,"Arctic",30585,"Foraging","Not-foraging"
1,"Arctic",30586,"Foraging","Not-foraging"
1,"Arctic",30587,"Foraging","Not-foraging"
1,"Arctic",30588,"Foraging","Not-foraging"
1,"Arctic",30589,"Foraging","Not-foraging"
1,"Arctic",30590,"Foraging","Not-foraging"
1,"Arctic",30591,"Foraging","Not-foraging"
1,"Arctic",30592,"Foraging","Not-foraging"
1,"Arctic",30593,"Foraging","Not-foraging"
1,"Arctic",30594,"Foraging","Not-foraging"
1,"Arctic",30595,"Foraging","Not-foraging"
1,"Arctic",30596,"Foraging","Not-foraging"
1,"Arctic",30597,"Foraging","Not-foraging"
1,"Arctic",30598,"Foraging","Not-foraging"
1,"Arctic",30599,"Foraging","Not-foraging"
1,"Arctic",30600,"Foraging","Not-foraging"
1,"Arctic",30601,"Foraging","Not-foraging"
1,"Arctic",30602,"Foraging","Not-foraging"
1,"Arctic",30603,"Foraging","Not-foraging"
1,"Arctic",30604,"Foraging","Not-foraging"
1,"Arctic",30605,"Foraging","Not-foraging"
1,"Arctic",30606,"Foraging","Not-foraging"
1,"Arctic",30607,"Not-foraging","Foraging"
2,"Arctic",31781,"Not-foraging","Foraging"
2,"Arctic",31782,"Not-foraging","Foraging"
2,"Arctic",31783,"Not-foraging","Foraging"
2,"Arctic",31784,"Not-foraging","Foraging"
2,"Arctic",31785,"Not-foraging","Foraging"
2,"Arctic",31786,"Not-foraging","Foraging"
2,"Arctic",31787,"Not-foraging","Foraging"
2,"Arctic",31788,"Not-foraging","Foraging"
2,"Arctic",31789,"Not-foraging","Not-foraging"
2,"Arctic",31790,"Not-foraging","Not-foraging"
2,"Arctic",31791,"Not-foraging","Not-foraging"
2,"Arctic",31792,"Not-foraging","Not-foraging"
2,"Arctic",31793,"Not-foraging","Not-foraging"
2,"Arctic",31794,"Not-foraging","Not-foraging"
2,"Arctic",31795,"Not-foraging","Not-foraging"
2,"Arctic",31796,"Not-foraging","Not-foraging"
2,"Arctic",31797,"Not-foraging","Not-foraging"
2,"Arctic",31798,"Not-foraging","Not-foraging"
2,"Arctic",31799,"Not-foraging","Not-foraging"
2,"Arctic",31800,"Not-foraging","Not-foraging"
2,"Arctic",31801,"Not-foraging","Not-foraging"
2,"Arctic",31802,"Not-foraging","Not-foraging"
2,"Arctic",31803,"Not-foraging","Not-foraging"
2,"Arctic",31804,"Not-foraging","Not-foraging"
2,"Arctic",31805,"Not-foraging","Not-foraging"
2,"Arctic",31806,"Not-foraging","Not-foraging"
2,"Arctic",31807,"Not-foraging","Not-foraging"
2,"Arctic",31808,"Not-foraging","Not-foraging"
2,"Arctic",31809,"Not-foraging","Not-foraging"
2,"Arctic",31810,"Not-foraging","Not-foraging"
2,"Arctic",31811,"Not-foraging","Not-foraging"
2,"Arctic",31812,"Not-foraging","Not-foraging"
2,"Arctic",31813,"Not-foraging","Not-foraging"
2,"Arctic",31814,"Not-foraging","Not-foraging"
2,"Arctic",31815,"Not-foraging","Not-foraging"
2,"Arctic",31816,"Not-foraging","Not-foraging"
2,"Arctic",31817,"Not-foraging","Not-foraging"
2,"Arctic",31818,"Not-foraging","Not-foraging"
2,"Arctic",31819,"Not-foraging","Not-foraging"
2,"Arctic",31820,"Not-foraging","Not-foraging"
2,"Arctic",31821,"Not-foraging","Not-foraging"
2,"Arctic",31822,"Not-foraging","Not-foraging"
2,"Arctic",31823,"Not-foraging","Not-foraging"
2,"Arctic",31824,"Not-foraging","Not-foraging"
2,"Arctic",31825,"Not-foraging","Not-foraging"
2,"Arctic",31826,"Not-foraging","Not-foraging"
2,"Arctic",31827,"Not-foraging","Not-foraging"
2,"Arctic",31828,"Not-foraging","Not-foraging"
2,"Arctic",31829,"Not-foraging","Not-foraging"
2,"Arctic",31830,"Not-foraging","Not-foraging"
2,"Arctic",31831,"Not-foraging","Not-foraging"
2,"Arctic",31832,"Not-foraging","Not-foraging"
2,"Arctic",31833,"Not-foraging","Not-foraging"
2,"Arctic",31834,"Not-foraging","Not-foraging"
2,"Arctic",31835,"Not-foraging","Not-foraging"
2,"Arctic",31836,"Not-foraging","Not-foraging"
2,"Arctic",31837,"Not-foraging","Not-foraging"
2,"Arctic",31838,"Not-foraging","Not-foraging"
2,"Arctic",31839,"Not-foraging","Not-foraging"
2,"Arctic",31840,"Not-foraging","Not-foraging"
2,"Arctic",31841,"Not-foraging","Not-foraging"
2,"Arctic",31842,"Not-foraging","Not-foraging"
2,"Arctic",31843,"Not-foraging","Not-foraging"
2,"Arctic",31844,"Not-foraging","Not-foraging"
2,"Arctic",31845,"Not-foraging","Not-foraging"
2,"Arctic",31846,"Not-foraging","Not-foraging"
2,"Arctic",31847,"Not-foraging","Not-foraging"
2,"Arctic",31848,"Not-foraging","Not-foraging"
2,"Arctic",31849,"Not-foraging","Not-foraging"
2,"Arctic",31850,"Not-foraging","Not-foraging"
2,"Arctic",31851,"Not-foraging","Not-foraging"
2,"Arctic",31852,"Not-foraging","Not-foraging"
2,"Arctic",31853,"Not-foraging","Not-foraging"
2,"Arctic",31854,"Not-foraging","Not-foraging"
2,"Arctic",31855,"Not-foraging","Not-foraging"
2,"Arctic",31856,"Not-foraging","Not-foraging"
2,"Arctic",31857,"Not-foraging","Not-foraging"
2,"Arctic",31858,"Not-foraging","Not-foraging"
2,"Arctic",31859,"Not-foraging","Not-foraging"
2,"Arctic",31860,"Not-foraging","Not-foraging"
2,"Arctic",31861,"Not-foraging","Not-foraging"
2,"Arctic",31862,"Not-foraging","Not-foraging"
2,"Arctic",31863,"Not-foraging","Not-foraging"
2,"Arctic",31864,"Not-foraging","Not-foraging"
