"ID","SPECIES","TSECS","observedState","decodedState"
12,"Common tern",27457,"Not-foraging","Not-foraging"
12,"Common tern",27458,"Not-foraging","Not-foraging"
12,"Common tern",27459,"Not-foraging","Not-foraging"
12,"Common tern",27460,"Not-foraging","Not-foraging"
12,"Common tern",27461,"Not-foraging","Not-foraging"
12,"Common tern",27462,"Not-foraging","Not-foraging"
12,"Common tern",27463,"Not-foraging","Not-foraging"
12,"Common tern",27464,"Not-foraging","Not-foraging"
12,"Common tern",27465,"Not-foraging","Not-foraging"
12,"Common tern",27466,"Not-foraging","Foraging"
12,"Common tern",27467,"Not-foraging","Not-foraging"
12,"Common tern",27468,"Not-foraging","Not-foraging"
12,"Common tern",27469,"Not-foraging","Not-foraging"
12,"Common tern",27470,"Not-foraging","Not-foraging"
12,"Common tern",27471,"Not-foraging","Not-foraging"
12,"Common tern",27472,"Not-foraging","Not-foraging"
12,"Common tern",27473,"Not-foraging","Not-foraging"
12,"Common tern",27474,"Not-foraging","Not-foraging"
12,"Common tern",27475,"Not-foraging","Not-foraging"
12,"Common tern",27476,"Not-foraging","Not-foraging"
12,"Common tern",27477,"Not-foraging","Not-foraging"
12,"Common tern",27478,"Not-foraging","Not-foraging"
12,"Common tern",27479,"Not-foraging","Not-foraging"
12,"Common tern",27480,"Not-foraging","Not-foraging"
12,"Common tern",27481,"Not-foraging","Not-foraging"
12,"Common tern",27482,"Not-foraging","Not-foraging"
12,"Common tern",27483,"Not-foraging","Not-foraging"
12,"Common tern",27484,"Not-foraging","Not-foraging"
12,"Common tern",27485,"Not-foraging","Not-foraging"
12,"Common tern",27486,"Not-foraging","Not-foraging"
12,"Common tern",27487,"Not-foraging","Not-foraging"
12,"Common tern",27488,"Not-foraging","Not-foraging"
12,"Common tern",27489,"Not-foraging","Not-foraging"
12,"Common tern",27490,"Not-foraging","Not-foraging"
12,"Common tern",27491,"Not-foraging","Not-foraging"
12,"Common tern",27492,"Not-foraging","Not-foraging"
12,"Common tern",27493,"Not-foraging","Not-foraging"
12,"Common tern",27494,"Not-foraging","Not-foraging"
12,"Common tern",27495,"Not-foraging","Not-foraging"
