"COLONY","ID","SPECIES","TSECS","observedState","decodedState"
"SOUTH SHIAN",31,"C",44141,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44142,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44143,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44144,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44145,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44146,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44147,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44148,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44149,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44150,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44151,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44152,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44153,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44154,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44155,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44156,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44157,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44158,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44159,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44160,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44161,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44162,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44163,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44164,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44165,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44166,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44167,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44168,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44169,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44170,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44171,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44172,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44173,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44174,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44175,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44176,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44177,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44178,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44179,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44180,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44181,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44182,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44183,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44184,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44185,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44186,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44187,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44188,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44189,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44190,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44191,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44192,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44193,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44194,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44195,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44196,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44197,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44198,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44199,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44200,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44201,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44202,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44203,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44204,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44205,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44206,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44207,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44208,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44209,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44210,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44211,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44212,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44213,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44214,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44215,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44216,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44217,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44218,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44219,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44220,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44221,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44222,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44223,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44224,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44225,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44226,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44227,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44228,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44229,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44230,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44231,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44232,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44233,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44234,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44235,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44236,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44237,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44238,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44239,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44240,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44241,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44242,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44243,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44244,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44245,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44246,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44247,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44248,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44249,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44250,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44251,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44252,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44253,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44254,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44255,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44256,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44257,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44258,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44259,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44260,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44261,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44262,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44263,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44264,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44265,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44266,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44267,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44268,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44269,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44270,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44271,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44272,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44273,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44274,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44275,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44276,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44277,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44278,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44279,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44280,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44281,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44282,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44283,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44284,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44285,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44286,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44287,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44288,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44289,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44290,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44291,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44292,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44293,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44294,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44295,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44296,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44297,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44298,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44299,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44300,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44301,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44302,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44303,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44304,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44305,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44306,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44307,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44308,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44309,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44310,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44311,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44312,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44313,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44314,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44315,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44316,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44317,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44318,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44319,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44320,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44321,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44322,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44323,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44324,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44325,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44326,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44327,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44328,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44329,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44330,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44331,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44332,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44333,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44334,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44335,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44336,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44337,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44338,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44339,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44340,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44341,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44342,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44343,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44344,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44345,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44346,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44347,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44348,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44349,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44350,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44351,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44352,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44353,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44354,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44355,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44356,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44357,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44358,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44359,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44360,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44361,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44362,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44363,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44364,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44365,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44366,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44367,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44368,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44369,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44370,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44371,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44372,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44373,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44374,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44375,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44376,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44377,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44378,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44379,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44380,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44381,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44382,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44383,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44384,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44385,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44386,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44387,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44388,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44389,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44390,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44391,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44392,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44393,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44394,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44395,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44396,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44397,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44398,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44399,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44400,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44401,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44402,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44403,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44404,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44405,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44406,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44407,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44408,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44409,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44410,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44411,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44412,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44413,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44414,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44415,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44416,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44417,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44418,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44419,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44420,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44421,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44422,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44423,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44424,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44425,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44426,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44427,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44428,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44429,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44430,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44431,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44432,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44433,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44434,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44435,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44436,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44437,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44438,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44439,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44440,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44441,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44442,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44443,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44444,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44445,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44446,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44447,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44448,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44449,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44450,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44451,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44452,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44453,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44454,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44455,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44456,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44457,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44458,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44459,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44460,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44461,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44462,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44463,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44464,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44465,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44466,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44467,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44468,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44469,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44470,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44471,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44472,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44473,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44474,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44475,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44476,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44477,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44478,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44479,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44480,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44481,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44482,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44483,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44484,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44485,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44486,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44487,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44488,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44489,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44490,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44491,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44492,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44493,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44494,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44495,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44496,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44497,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44498,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44499,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44500,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44501,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44502,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44503,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44504,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44505,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44506,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44507,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44508,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44509,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44510,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44511,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44512,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44513,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44514,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44515,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44516,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44517,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44518,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44519,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44520,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44521,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44522,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44523,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44524,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44525,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44526,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44527,"Not-foraging","Not-foraging"
"SOUTH SHIAN",31,"C",44528,"Not-foraging","Not-foraging"
